#{"t_start": 1776947530.581552, "env_id": "None"}
r,l,t
304.731842,179,11231.350485
305.296634,181,11233.085333
310.825353,174,11234.752982
298.952139,190,11236.576045
307.857225,178,11238.281521
302.608182,154,11239.75117
306.057127,178,11241.454815
305.654361,157,11242.958851
303.311174,157,11244.465504
299.955504,190,11246.282051
298.071878,182,11248.021834
306.088022,190,11249.834972
307.262809,190,11251.652008
300.371726,176,11253.334001
304.450813,190,11255.147871
312.091665,179,11256.8579
309.851247,178,11258.565575
298.038934,182,11260.31217
303.288968,190,11262.132339
312.86298,179,11263.842552
297.531499,182,11265.588129
310.246362,190,11267.427402
303.40968,190,11272.376261
304.008104,190,11274.211585
302.610859,166,11275.807253
304.121027,190,11277.634248
296.323958,182,11279.384585
302.862885,185,11281.162662
304.195936,187,11282.96158
303.521541,166,11284.556665
300.664075,190,11286.379946
302.305296,187,11288.175525
307.102835,178,11289.882765
304.608305,179,11291.60175
304.007866,154,11293.081781
302.126504,168,11294.689528
302.269038,190,11296.510628
304.451214,181,11298.242651
303.523694,190,11300.058854
304.12749,181,11301.789236
303.340449,185,11303.557311
301.221553,154,11305.030685
305.000288,179,11306.743949
302.574721,168,11308.354865
304.343803,190,11310.175218
303.237446,157,11311.682902
301.335665,187,11313.489504
308.405526,178,11315.200711
304.725225,157,11316.711729
312.395889,174,11318.387808
298.125941,182,11320.134007
304.500537,157,11321.642473
301.233219,166,11323.23746
305.922417,190,11325.063045
303.525517,190,11326.887821
301.758188,168,11328.501862
304.57739,185,11330.279037
311.601062,179,11331.990266
306.444033,190,11333.808677
297.834949,182,11335.558898
303.929493,154,11337.031297
302.124142,185,11338.811555
304.729932,157,11340.321984
303.518377,166,11341.912794
309.334674,161,11343.455508
303.598774,154,11344.93192
305.704651,190,11346.754094
300.605842,190,11348.574719
304.526739,154,11350.050955
305.323813,179,11351.767094
302.604963,168,11353.380165
300.351532,176,11355.071246
305.084444,190,11356.892453
301.150627,176,11358.580896
298.699271,190,11360.40209
307.671172,190,11362.223401
302.535083,154,11363.697374
299.535986,182,11365.443312
299.614831,190,11367.263492
306.382404,190,11372.106013
302.203929,168,11373.709893
304.385696,154,11375.1817
307.853076,190,11376.994458
304.851419,179,11378.70609
301.904297,154,11380.17621
301.720696,190,11381.993094
312.38081,174,11383.655624
299.242889,190,11385.471079
306.833786,190,11387.287241
303.635587,157,11388.787196
304.161657,187,11390.575476
297.301561,182,11392.313917
307.355246,190,11394.129159
304.196446,154,11395.601163
303.744813,166,11397.184564
311.334466,179,11398.894705
312.538369,179,11400.605339
304.022354,187,11402.40106
305.044021,181,11404.133384
313.373594,179,11405.846721
299.768446,190,11407.665123
297.743538,190,11409.48178
309.248153,178,11411.182776
306.216038,190,11412.997532
304.545776,181,11414.722021
300.059786,190,11416.537151
302.633649,154,11418.005381
303.130007,187,11419.786157
302.502916,185,11421.551461
302.987293,154,11423.023572
299.634928,190,11424.836099
303.476559,190,11426.650176
308.086635,190,11428.462186
303.882688,154,11429.933019
305.461509,157,11431.431379
303.743539,190,11433.244854
301.09699,154,11434.717477
306.362674,190,11436.532897
302.65313,179,11438.24054
302.258676,166,11439.826905
304.767142,185,11441.594038
302.936252,187,11443.386264
302.650293,187,11445.172003
301.054143,176,11446.852804
307.470226,190,11448.666883
305.511505,157,11450.170045
307.946862,190,11451.983732
312.01365,179,11453.694748
308.314821,190,11455.508213
301.687225,166,11457.095285
303.065114,181,11458.824866
304.396561,179,11460.53654
305.163363,181,11462.283349
302.642668,187,11464.071165
308.988279,174,11465.734436
296.639936,182,11470.517626
301.048273,190,11472.338599
302.387735,168,11473.95214
300.524644,190,11475.773844
303.374115,190,11477.591329
309.450127,161,11479.134046
303.883235,181,11480.868181
301.585435,166,11482.457759
303.381116,190,11484.272545
304.12266,190,11486.088809
303.829067,179,11487.801873
310.954352,161,11489.343914
305.637077,190,11491.162557
301.240771,154,11492.637365
305.367049,187,11494.432421
305.449429,190,11496.2498
306.072563,157,11497.75379
297.224932,182,11499.504594
304.599485,190,11501.328279
303.051673,166,11502.91461
304.554358,154,11504.387962
308.800172,190,11506.201804
303.122286,185,11507.967997
304.010309,179,11509.676882
306.309135,178,11511.379183
311.901264,179,11513.091297
301.547736,166,11514.679413
299.278586,190,11516.501777
301.312888,176,11518.184941
296.722338,182,11519.926847
299.658718,190,11521.74637
300.053946,182,11523.489006
304.652499,181,11525.216081
303.388373,190,11527.034375
296.917131,182,11528.776416
300.763268,176,11530.461939
309.880533,174,11532.128607
302.207998,187,11533.922342
311.416899,161,11535.46387
298.977736,190,11537.284374
305.861965,157,11538.786957
299.561679,182,11540.532519
302.524005,154,11542.008123
300.11634,190,11543.828784
306.566076,190,11545.649987
310.051512,161,11547.189946
309.626469,190,11549.016313
304.535475,190,11550.841351
303.201397,187,11552.634507
304.248497,157,11554.14365
305.934196,190,11555.967213
310.61597,174,11557.641779
303.765246,190,11559.46676
304.984063,157,11560.971914
298.115589,182,11562.720937
300.765588,166,11564.31655
305.39265,190,11569.26575
303.975701,190,11571.106631
304.534136,157,11572.620731
305.063055,190,11574.45348
305.352439,190,11576.287541
312.467483,179,11578.021504
303.094984,157,11579.543835
311.733256,174,11581.224359
304.314513,179,11582.953552
304.353497,190,11584.784758
297.28346,190,11586.615006
301.610114,176,11588.315836
301.342045,168,11589.938478
309.734915,190,11591.77087
305.089752,181,11593.519147
298.890264,182,11595.274292
304.504562,179,11597.003473
303.420506,166,11598.607276
306.051491,190,11600.439217
303.432116,185,11602.221334
305.054019,190,11604.050186
299.493919,190,11605.88053
304.797655,190,11607.714101
304.239167,157,11609.230198
296.214921,182,11610.98716
305.131397,181,11612.734569
305.102727,179,11614.466165
305.154937,157,11615.98179
313.018579,179,11617.712664
305.411226,190,11619.548777
301.855926,190,11621.382275
302.969372,154,11622.866954
311.963687,174,11624.546644
301.688321,154,11626.033046
303.531538,154,11627.521072
313.032609,179,11629.246336
310.56429,179,11630.971375
304.23356,190,11632.806367
300.31881,190,11634.642697
313.189469,179,11636.372823
306.777882,190,11638.204587
302.459204,168,11639.825399
299.528981,190,11641.659183
303.510507,166,11643.258061
306.031984,190,11645.085565
302.935533,168,11646.7095
303.9038,190,11648.545175
309.426358,190,11650.379751
302.507427,187,11652.186333
302.238062,168,11653.807667
304.555096,179,11655.538812
307.506779,190,11657.376341
309.623882,190,11659.222445
312.657219,179,11660.950126
307.466171,178,11662.667521
302.311528,168,11664.286362
304.368421,187,11669.231521
311.660211,179,11670.958086
301.662764,168,11672.579857
308.15839,178,11674.299148
310.507771,174,11675.975459
307.576229,190,11677.807811
307.234126,190,11679.642505
312.629945,179,11681.366647
308.843971,190,11683.197542
302.554955,176,11684.894799
302.547787,181,11686.647718
300.897147,176,11688.344345
300.324655,187,11690.152251
309.787972,161,11691.709922
307.271827,190,11693.545613
304.492878,190,11695.390707
307.58673,178,11697.107497
302.47445,154,11698.590856
310.903953,161,11700.146222
303.226691,190,11701.982685
297.101816,182,11703.743716
308.40751,178,11705.464041
304.08332,190,11707.30106
310.259986,161,11708.854378
302.98214,185,11710.636383
302.785422,179,11712.362536
301.041422,190,11714.202198
307.232114,178,11715.921363
304.019895,185,11717.709113
302.031944,166,11719.310915
304.586578,179,11721.03857
304.651998,190,11722.873682
310.724714,174,11724.555327
301.212484,176,11726.255743
311.500173,179,11727.98617
310.389668,161,11729.543155
307.570624,190,11731.383062
300.323502,190,11733.224053
303.319781,187,11735.035873
303.499448,187,11736.842882
304.062734,190,11738.679718
310.56318,174,11740.361857
299.554323,190,11742.197643
302.359556,166,11743.799769
308.393063,190,11745.631641
312.008042,179,11747.356729
301.243209,185,11749.143572
304.76112,181,11750.887954
307.228109,190,11752.719533
311.10388,174,11754.396429
299.217308,190,11756.229984
300.414932,168,11757.849588
302.447307,190,11759.679459
303.672328,181,11761.424605
303.860235,179,11763.151613
303.248878,190,11768.015092
303.897296,154,11769.509624
302.045292,166,11771.11636
305.081437,190,11772.959351
304.20343,187,11774.765341
309.599793,190,11776.602473
301.418891,190,11778.443091
304.124522,179,11780.18118
302.643593,154,11781.6787
299.346662,190,11783.527123
309.817986,161,11785.09259
312.030773,179,11786.824999
302.281553,154,11788.316829
311.238782,174,11790.000777
301.503493,181,11791.752817
305.01025,190,11793.589451
308.980922,190,11795.425061
303.649027,181,11797.173189
305.436974,190,11799.012866
300.998101,176,11800.717769
307.925154,178,11802.443655
304.393526,190,11804.281349
303.973333,185,11806.072472
309.678731,190,11807.918567
304.189834,190,11809.767872
304.451227,187,11811.576917
305.377069,190,11813.417277
299.089946,182,11815.180972
303.505556,190,11817.025209
305.241053,190,11818.861466
301.489711,190,11820.700151
300.771275,176,11822.404947
308.614237,161,11823.961926
311.017812,179,11825.691223
301.880907,190,11827.529455
303.985253,190,11829.369848
308.006747,190,11831.204818
300.874379,176,11832.908886
312.438146,179,11834.639447
301.335294,166,11836.244714
303.059056,181,11837.991601
303.743751,190,11839.831166
307.424024,190,11841.666954
304.629275,157,11843.185241
304.70757,181,11844.936677
310.075942,190,11846.775704
308.834287,161,11848.332669
310.408599,161,11849.89003
310.414725,161,11851.447525
299.974076,190,11853.285085
303.793576,185,11855.073729
307.203164,178,11856.793873
310.057439,161,11858.350297
301.892473,168,11859.97307
304.545198,157,11861.488115
301.857291,187,11863.29541
302.013733,154,11867.963401
308.06971,190,11869.807735
312.28393,179,11871.534807
307.59916,178,11873.255873
308.23557,190,11875.0936
307.608637,178,11876.815419
311.999265,179,11878.546779
303.582153,181,11880.299049
303.608913,190,11882.136875
304.466771,179,11883.86425
302.721207,187,11885.670899
306.989925,190,11887.507588
303.162694,190,11889.342995
308.161409,178,11891.065222
300.114526,190,11892.900062
304.867331,190,11894.738168
304.113716,190,11896.573299
306.952607,190,11898.409625
304.109316,181,11900.160415
304.774013,179,11901.888685
308.206651,178,11903.60932
309.063667,178,11905.332463
307.878807,178,11907.054788
304.735729,157,11908.576669
299.183428,190,11910.411816
304.267494,185,11912.203716
302.995752,166,11913.813602
307.672922,190,11915.65613
301.43565,190,11917.494126
303.08593,181,11919.246489
309.388098,178,11920.971915
302.9784,154,11922.46729
304.915581,190,11924.310132
302.117902,187,11926.122078
310.852606,161,11927.684189
302.467369,181,11929.441055
298.25296,190,11931.278488
311.085733,190,11933.115569
301.747652,168,11934.741025
303.121982,166,11936.348891
311.294391,174,11938.036891
295.143054,182,11939.805583
304.393184,166,11941.423638
308.954289,174,11943.117351
304.53531,185,11944.90745
297.186348,182,11946.672796
299.440072,190,11948.515823
301.256865,154,11950.008786
312.736216,179,11951.73922
303.834118,179,11953.471647
303.365831,185,11955.262737
307.760814,178,11956.986976
303.36189,166,11958.593475
299.731898,190,11960.432954
303.980751,190,11962.271864
313.35036,174,11963.956944
311.870895,179,11968.778088
303.22011,187,11970.586089
305.85888,190,11972.424173
305.511014,190,11974.264455
304.926738,190,11976.10578
303.971589,185,11977.895979
304.221429,190,11979.733874
303.552213,179,11981.464509
303.250936,190,11983.300287
302.378054,168,11984.923337
306.583189,157,11986.439818
310.087394,161,11987.99492
302.468365,187,11989.799113
302.68475,176,11991.499331
299.71018,190,11993.335558
303.200556,190,11995.173792
297.333477,182,11996.930868
302.383556,168,11998.555295
303.886938,154,12000.042645
301.022873,190,12001.878123
304.469851,190,12003.713804
303.795404,166,12005.318044
304.772679,181,12007.065936
304.482591,179,12008.794966
305.444269,190,12010.63025
310.482794,190,12012.46624
304.576779,187,12014.269445
304.024495,181,12016.016074
306.623245,190,12017.849001
306.616009,190,12019.678304
301.269412,187,12021.476662
304.565918,190,12023.305761
305.454342,179,12025.029701
302.941093,185,12026.813273
304.421667,157,12028.327293
304.940372,190,12030.160209
302.509275,187,12031.965897
307.403487,178,12033.682696
299.398705,182,12035.436589
303.850708,181,12037.179651
297.78095,182,12038.936393
301.848012,185,12040.719685
308.77761,190,12042.54966
313.009449,179,12044.276823
303.654021,190,12046.107305
304.318822,179,12047.829465
303.801255,185,12049.614623
303.519545,181,12051.361166
309.299597,178,12053.0751
303.809552,190,12054.910757
301.640102,190,12056.750673
302.749809,185,12058.539683
303.46806,181,12060.291732
298.693959,190,12062.127748
303.451364,179,12063.855691
305.333002,190,12068.878819
311.784707,179,12070.643368
308.811629,190,12072.515769
311.421786,161,12074.098445
301.942536,176,12075.830105
304.002093,185,12077.647474
301.205353,190,12079.515511
307.963857,178,12081.36811
298.369345,182,12083.194845
311.277807,179,12084.985723
307.274861,190,12086.887305
302.113328,179,12088.679551
311.772208,174,12090.422968
303.194998,168,12092.105458
309.197186,178,12093.887649
303.281156,179,12095.679302
303.110154,190,12097.582565
306.7835,190,12099.489464
303.194491,187,12101.360362
302.834928,154,12102.903005
299.890278,190,12104.804848
304.091677,190,12106.707678
302.951001,157,12108.279511
303.179734,154,12109.822815
308.779666,178,12111.608895
308.612976,190,12113.512795
294.841247,182,12115.334876
308.810391,190,12117.237673
303.163262,185,12119.090685
297.518858,182,12120.916567
305.786116,190,12122.818668
303.562383,187,12124.690713
307.400593,178,12126.472614
302.241196,166,12128.137361
302.976166,181,12129.950474
302.678406,185,12131.803644
303.328585,179,12133.598265
312.313097,174,12135.341456
304.300678,185,12137.196889
303.728515,157,12138.744705
303.809404,190,12140.615663
304.974036,179,12142.374109
301.16274,176,12144.103268
302.85528,181,12145.881317
298.379084,190,12147.750618
312.88779,179,12149.5131
304.710239,190,12151.378486
303.682152,157,12152.924147
302.036683,168,12154.577459
306.366889,178,12156.32787
310.723083,174,12158.040658
302.31074,166,12159.677602
302.476898,176,12161.408292
303.630173,190,12163.280384
304.376799,181,12165.060924
308.238673,161,12166.649914
309.560163,161,12171.386184
306.30577,190,12173.258292
309.509795,190,12175.129848
298.925054,182,12176.924764
308.512088,190,12178.791461
309.228692,161,12180.373349
305.236203,190,12182.242547
305.020723,190,12184.108071
304.771129,181,12185.890379
299.003907,190,12187.760189
299.360994,190,12189.633251
304.260512,168,12191.292519
302.485342,181,12193.079555
297.983351,182,12194.873962
303.117926,190,12196.751883
301.477947,185,12198.578408
305.357945,157,12200.126224
308.544241,190,12201.997186
301.548375,176,12203.732212
301.794301,190,12205.606282
302.7552,166,12207.242731
308.681386,190,12209.114858
301.58947,176,12210.846706
308.652032,190,12212.719742
302.539647,168,12214.380754
297.194733,182,12216.175523
304.215566,154,12217.692733
302.046945,187,12219.541347
304.564952,185,12221.369779
301.111835,154,12222.888638
310.359401,190,12224.761489
308.084218,161,12226.347733
302.295601,176,12228.079285
307.486995,190,12229.949527
300.467073,190,12231.826235
300.923601,185,12233.653728
303.542772,190,12235.527766
308.458733,190,12237.401193
303.025699,154,12238.91981
311.392503,174,12240.640649
304.26395,190,12242.517863
304.122929,190,12244.387342
304.07787,179,12246.149156
308.482181,178,12247.906635
304.872281,179,12249.675014
303.997859,179,12251.43815
300.786228,190,12253.312051
305.705822,185,12255.134036
302.256619,190,12257.009099
298.97279,190,12258.88194
300.167482,190,12260.756325
300.587588,190,12262.631557
303.976998,179,12264.400137
297.741257,190,12266.276067
302.68801,166,12267.9146
302.083634,166,12272.727601
303.323034,190,12274.608537
301.976734,154,12276.132365
309.641894,161,12277.731016
304.456037,181,12279.524123
302.086085,190,12281.397341
300.428939,168,12283.057874
304.980183,157,12284.609432
298.481879,190,12286.484912
308.921476,178,12288.242643
304.224968,181,12290.028899
304.574283,181,12291.815251
309.855209,161,12293.406011
298.269828,182,12295.204051
304.69506,157,12296.758196
311.299812,174,12298.488196
300.849449,190,12300.372811
308.551774,190,12302.256324
302.010615,187,12304.102324
305.602753,157,12305.655743
302.735521,185,12307.485657
312.495332,174,12309.202477
301.353812,154,12310.721929
298.472161,190,12312.597327
303.040112,154,12314.117242
306.738727,190,12315.992632
297.54437,190,12317.869886
308.419824,190,12319.746669
304.326888,185,12321.575959
301.294209,154,12323.10068
302.500342,166,12324.742905
302.948915,168,12326.40321
305.055598,179,12328.171816
305.196395,157,12329.728895
303.342511,179,12331.504426
302.357785,187,12333.353704
307.533731,190,12335.226529
302.110342,168,12336.886963
305.618108,179,12338.659361
302.526978,154,12340.185133
310.687367,161,12341.78073
305.383935,190,12343.65523
302.51893,154,12345.178991
306.451561,157,12346.730816
305.623413,190,12348.608789
310.117405,161,12350.203862
300.821319,176,12351.945519
300.01811,190,12353.825938
307.042195,178,12355.583387
303.646997,168,12357.25095
300.297967,190,12359.132424
297.525337,182,12360.931223
310.280185,161,12362.525974
303.25497,166,12364.173991
309.480785,161,12365.767633
309.597696,174,12367.488133
305.282725,190,12369.365919
304.177066,190,12374.41098
296.991948,182,12376.217481
303.363103,166,12377.861371
307.452831,190,12379.7381
309.817698,190,12381.615027
309.660856,161,12383.207502
302.76526,187,12385.057435
304.115483,179,12386.827816
307.020762,178,12388.589163
307.758869,190,12390.466878
298.578166,190,12392.343615
303.325167,179,12394.113559
307.126932,190,12395.99188
306.104691,178,12397.752847
308.398164,178,12399.51662
305.50542,190,12401.395802
304.317527,190,12403.27519
305.024998,190,12405.155518
297.883121,182,12406.958108
304.84288,190,12408.837355
297.092108,182,12410.642776
303.19006,166,12412.288283
301.285944,190,12414.176312
301.846773,166,12415.822658
300.814479,190,12417.702631
297.18122,182,12419.501585
305.50911,157,12421.052731
311.010505,174,12422.772629
302.923024,154,12424.298249
303.060753,166,12425.936264
306.209966,190,12427.812473
303.085726,168,12429.474814
311.787386,179,12431.250306
302.145713,185,12433.082711
296.778302,182,12434.883
308.396244,178,12436.64423
309.199434,190,12438.522245
303.012669,166,12440.161465
309.310908,190,12442.038613
302.83577,154,12443.560108
306.030367,190,12445.436205
308.765489,190,12447.317143
303.183943,176,12449.056672
302.230595,168,12450.717055
308.825858,178,12452.476426
307.9561,190,12454.351247
304.528805,190,12456.226981
304.137091,190,12458.106253
307.790486,178,12459.864955
304.253349,190,12461.741586
307.797603,178,12463.500645
299.729476,190,12465.50137
303.151409,190,12467.399896
304.398213,179,12469.181828
309.948471,161,12470.775165
311.833374,179,12472.545669
308.951666,178,12477.564609
303.994265,190,12479.44518
299.230406,182,12481.242605
304.737244,157,12482.793287
301.136246,168,12484.456101
301.153757,154,12485.978659
306.782864,190,12487.856106
305.630692,190,12489.732076
303.865375,157,12491.287021
302.595401,166,12492.931165
305.545479,190,12494.811074
304.919982,190,12496.692545
309.55336,190,12498.573542
308.358127,190,12500.452578
304.16362,187,12502.298259
311.415735,174,12504.017585
305.923949,190,12505.896746
304.035042,190,12507.777647
301.108325,190,12509.661598
308.423818,178,12511.423747
301.37585,168,12513.088352
297.527409,190,12514.971704
309.972353,174,12516.688508
306.370336,190,12518.567794
302.896982,181,12520.35579
305.399884,190,12522.233624
302.215366,166,12523.878676
304.459951,181,12525.669154
308.802048,190,12527.548236
299.468876,190,12529.43107
303.244719,185,12531.260886
304.924579,154,12532.786728
310.400516,190,12534.670264
303.358913,168,12536.33367
307.749187,161,12537.925055
302.886362,176,12539.670497
302.481506,187,12541.521158
304.970169,190,12543.401153
302.644777,176,12545.212338
300.129029,176,12546.953593
303.782461,154,12548.478484
298.164771,190,12550.363885
303.273233,168,12552.032501
304.813846,179,12553.813594
302.741507,166,12555.463334
310.396218,190,12557.344284
300.574478,190,12559.223581
308.353287,178,12560.983461
305.191414,190,12562.86384
302.461695,190,12564.746476
302.022072,176,12566.493165
304.413241,179,12568.263903
304.590623,190,12570.145113
304.095112,190,12572.027624
297.140884,182,12573.831425
309.315768,190,12578.839865
302.480019,187,12580.700996
297.586506,182,12582.508188
309.390239,161,12584.104355
300.488796,176,12585.852501
301.511417,190,12587.734419
304.477835,187,12589.585482
305.302658,190,12591.46151
310.991112,179,12593.233229
311.914002,174,12594.954496
304.062986,154,12596.480305
309.020395,161,12598.072502
308.90926,174,12599.795947
309.105148,178,12601.562512
304.808983,179,12603.336588
300.399006,190,12605.219977
305.054967,179,12606.994011
303.475329,190,12608.878983
305.035164,179,12610.655517
305.402831,179,12612.430293
313.563666,174,12614.157448
304.551192,154,12615.695013
298.64206,182,12617.499415
304.030415,154,12619.027756
303.491938,157,12620.58442
305.556631,190,12622.467262
301.789392,168,12624.128963
299.017636,182,12625.931511
311.082465,161,12627.525023
302.891543,187,12629.379025
299.269071,182,12631.183992
307.588482,190,12633.068155
310.635034,161,12634.664295
302.088678,168,12636.328961
308.283222,190,12638.209833
310.222702,161,12639.805444
302.774033,187,12641.661021
310.291932,190,12643.547198
305.049783,187,12645.402914
300.449143,190,12647.285371
305.118194,190,12649.167925
302.241009,168,12650.833847
303.072093,181,12652.626319
305.748119,190,12654.50472
300.271474,190,12656.387448
306.228545,190,12658.27386
311.37099,179,12660.047365
302.919798,187,12661.90181
305.308403,190,12663.783885
298.667206,190,12665.667683
305.447274,190,12667.548367
304.725786,190,12669.429833
304.321924,190,12671.316113
304.987686,181,12673.111839
301.937158,176,12674.855216
302.243249,168,12676.519259
302.52299,168,12681.395592
307.330057,178,12683.167569
306.293994,190,12685.051524
310.399714,190,12686.938931
306.750289,190,12688.826554
297.742713,190,12690.712894
308.225689,178,12692.477152
309.724292,190,12694.358659
310.808215,190,12696.241706
303.253612,185,12698.079575
304.18791,157,12699.638154
302.993585,168,12701.30613
301.846229,176,12703.054835
304.168701,168,12704.723879
305.595662,157,12706.277759
297.528369,182,12708.083696
304.905154,190,12709.964374
313.224846,179,12711.737285
303.271479,166,12713.379967
300.620584,190,12715.262645
304.387877,179,12717.035051
310.102432,190,12718.920843
305.191037,190,12720.802088
311.537921,174,12722.521524
299.956293,190,12724.403858
298.682852,182,12726.207566
308.657132,161,12727.803601
301.891004,166,12729.449474
303.376496,166,12731.094928
305.537876,190,12732.98184
298.083698,182,12734.786653
312.415469,174,12736.511559
303.637995,181,12738.303295
305.199854,179,12740.08302
303.356023,190,12741.967359
303.504923,154,12743.494302
311.201714,161,12745.089591
304.299183,190,12746.971521
312.996752,179,12748.748961
305.267837,185,12750.581055
304.92488,185,12752.415118
305.890007,157,12753.972657
307.30504,190,12755.853862
302.284159,185,12757.686817
311.252324,174,12759.416269
299.822516,190,12761.300695
302.717006,187,12763.157572
299.825155,190,12765.044587
307.872226,178,12766.811961
300.876439,176,12768.557858
301.406876,176,12770.302707
311.257019,174,12772.030367
310.963561,174,12773.756904
305.181221,154,12775.286674
305.326075,181,12777.080535
305.195434,181,12778.87879
304.203729,154,12783.578071
306.059836,190,12785.468541
303.134487,185,12787.30065
299.384603,190,12789.184834
309.433678,161,12790.782657
309.93196,161,12792.381585
304.25619,190,12794.270969
301.43407,176,12796.020536
299.874319,190,12797.910084
306.928905,190,12799.800365
306.02564,190,12801.690315
304.215203,181,12803.498509
300.362179,190,12805.392034
305.630182,190,12807.279851
310.421006,161,12808.879954
302.606218,181,12810.676159
302.935859,187,12812.534422
310.494124,161,12814.135543
302.782626,176,12815.883022
303.41297,187,12817.740698
304.809044,185,12819.580952
312.874136,179,12821.359127
310.662312,161,12822.955008
305.887793,190,12824.841539
310.418372,190,12826.730833
300.802002,187,12828.588588
309.372222,161,12830.18882
297.704867,182,12831.994173
298.323067,190,12833.884355
296.79468,182,12835.696518
310.136979,161,12837.292212
303.259993,176,12839.039101
308.196825,190,12840.928067
300.850462,190,12842.813072
305.768704,179,12844.587016
304.623758,190,12846.475538
299.434245,190,12848.363357
305.775807,157,12849.925148
304.901649,157,12851.487784
311.31769,190,12853.380327
307.393732,190,12855.265432
308.489103,178,12857.035163
304.14785,190,12858.919942
308.052787,178,12860.687603
301.841348,154,12862.216681
302.045992,154,12863.749041
310.54235,190,12865.635161
306.770648,178,12867.400795
302.821467,154,12868.928188
312.350351,179,12870.703918
303.800888,157,12872.26369
302.579818,181,12874.064449
300.89321,168,12875.734166
304.267227,185,12877.587374
306.398141,190,12879.472
300.87772,154,12880.999832
304.413514,179,12885.979929
300.046749,190,12887.875826
303.973891,157,12889.435515
305.918341,157,12890.996673
312.554315,179,12892.778008
301.639416,176,12894.53206
311.362564,161,12896.133519
304.051751,179,12897.910246
301.969205,176,12899.658952
302.196766,168,12901.330592
304.252857,166,12902.978036
304.48683,190,12904.863697
309.497639,161,12906.464318
311.061571,174,12908.194752
301.050157,187,12910.050721
311.890724,174,12911.779153
298.422518,190,12913.668097
312.994809,179,12915.449169
301.609542,190,12917.335391
303.938688,181,12919.135172
300.159288,176,12920.88158
303.46979,185,12922.716756
300.139213,190,12924.600479
304.208766,185,12926.434488
300.076719,190,12928.321024
302.536534,176,12930.069352
305.456689,190,12931.957657
309.461373,179,12933.738943
303.164038,154,12935.269292
310.859492,190,12937.158666
304.231603,179,12938.93874
304.064723,154,12940.465527
302.197862,190,12942.351884
303.939305,190,12944.243543
304.185551,185,12946.082155
307.750431,190,12947.973109
310.903112,174,12949.708093
308.320951,190,12951.597124
304.031349,181,12953.395521
312.225713,179,12955.176855
307.51494,190,12957.068628
302.440581,168,12958.742319
305.57168,157,12960.302083
303.248423,187,12962.15751
311.650315,161,12963.756742
305.082013,190,12965.649233
310.138644,190,12967.538175
299.896699,190,12969.425975
302.842085,154,12970.967337
305.419854,157,12972.528357
304.574927,157,12974.092828
302.994803,187,12975.952684
302.034561,181,12977.744547
297.442224,190,12979.628317
298.592634,190,12981.510428
307.761075,190,12983.392919
308.256076,178,12988.301447
297.766283,182,12990.097074
311.538045,174,12991.810242
303.662753,154,12993.327676
304.662244,190,12995.205381
303.377513,181,12996.990716
302.265374,166,12998.630166
309.578221,161,13000.219731
296.583405,182,13002.014573
304.762108,181,13003.802449
301.53797,154,13005.320274
306.61663,190,13007.196666
304.227923,179,13008.959503
311.504317,179,13010.722258
309.542404,174,13012.437138
310.603006,174,13014.154305
306.560875,190,13016.031253
299.582017,190,13017.906981
303.162809,187,13019.755585
302.098723,187,13021.60208
303.05523,166,13023.239071
299.681993,190,13025.112687
307.506077,178,13026.86462
301.343998,176,13028.596248
306.727817,178,13030.356477
303.694173,187,13032.200774
302.610815,185,13034.028491
299.461014,190,13035.90276
309.324277,190,13037.777204
300.588407,190,13039.652338
302.277651,187,13041.489543
309.943071,190,13043.36384
308.028579,178,13045.11636
303.403391,179,13046.881888
308.594155,178,13048.639374
303.220906,190,13050.511518
301.075114,185,13052.331152
303.967191,181,13054.112439
302.498529,187,13055.952092
296.579033,190,13057.824546
301.239537,166,13059.461146
304.197812,185,13061.290205
298.341228,190,13063.162264
302.698941,187,13065.005293
310.410861,161,13066.586151
304.157944,190,13068.459509
304.426034,154,13069.978466
303.782203,185,13071.799737
304.581626,190,13073.677514
303.415094,190,13075.548621
305.674389,190,13077.416939
302.927622,187,13079.312527
305.872723,157,13080.855853
307.983321,190,13082.733329
304.058251,185,13084.560755
311.363814,179,13086.325335
302.71138,190,13091.429492
304.093074,179,13093.20293
312.062591,174,13094.919234
308.792593,178,13096.674312
302.059694,185,13098.498335
309.307302,178,13100.250654
308.002421,190,13102.118643
301.817495,187,13103.963465
310.437388,161,13105.54912
311.95093,174,13107.262363
310.538239,179,13109.021959
301.992153,176,13110.755027
305.138936,190,13112.624964
301.918686,168,13114.285363
299.785944,166,13115.949576
302.611961,168,13117.608032
303.481936,187,13119.451912
299.362335,190,13121.322263
312.93394,179,13123.085518
298.356506,190,13124.952577
304.22377,190,13126.820346
312.042219,174,13128.531657
304.821761,190,13130.403763
304.419121,190,13132.272466
302.219593,181,13134.052274
303.300766,185,13135.872962
313.606127,179,13137.632553
304.497443,157,13139.178475
304.274014,190,13141.051453
304.615058,181,13142.834075
300.677384,190,13144.700147
303.372651,181,13146.478931
304.525348,185,13148.297634
304.885619,190,13150.168005
311.845507,190,13152.032317
303.932263,190,13153.900737
303.839386,190,13155.772582
300.396383,190,13157.642196
312.7063,179,13159.399505
304.423701,157,13160.940048
303.264209,168,13162.591384
299.012255,176,13164.326633
298.86549,190,13166.193755
300.088905,190,13168.059126
301.919136,168,13169.707602
304.687767,157,13171.246745
