Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Riego_Recomendado_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
29/06/2010;73;385,0850;28,6200;12,3000;19,4400;62,8900;1,2300;0,0190;5,6400;11,1000;0,9910;6,4429;0,0335
30/06/2010;74;396,2750;29,2800;13,1000;20,1300;61,8400;1,2700;0,8790;5,7700;0,0000;0,0570;6,9997;0,0771
01/07/2010;75;408,1600;30,1500;13,7700;21,0300;58,8900;1,8400;0,0000;6,1600;9,9620;0,9560;5,7403;0,0355
02/07/2010;76;418,3150;26,6100;13,7000;21,2225;63,2600;2,0100;0,4910;5,0600;0,0000;0,6580;6,4498;0,0438
03/07/2010;77;429,4050;27,9500;14,2300;21,4325;62,5800;2,0900;0,0840;6,0000;10,9970;0,3650;6,0288;0,0511
04/07/2010;78;441,1850;30,0200;13,5600;21,5375;65,4100;1,0900;0,5670;5,6800;0,0000;1,1200;6,9893;0,0400
05/07/2010;79;452,9650;30,8200;13,5600;21,4175;60,2800;1,2300;0,0000;5,9700;10,8410;0,6920;4,3015;0,0463
06/07/2010;80;464,3150;31,3500;12,7000;21,7575;62,7300;1,1000;0,2930;5,8200;0,0000;0,4970;6,2384;0,0210
07/07/2010;81;476,5300;33,0900;14,4300;22,3350;61,1600;1,5000;0,6040;6,2900;11,2650;0,5970;7,0168;0,0548
08/07/2010;82;489,9100;32,8200;16,7600;22,9175;59,1500;1,8700;0,5930;5,9100;0,0000;0,0000;3,6109;0,0702
09/07/2010;83;502,4600;30,1500;15,1000;22,9700;65,8200;1,7400;0,0000;6,1300;10,7920;0,4460;5,9055;0,0439
10/07/2010;84;514,6450;31,0200;14,3700;23,2275;62,6700;1,3300;0,0000;5,9600;0,0000;0,6000;7,5208;0,0560
11/07/2010;85;525,6600;30,4800;12,0300;22,6650;59,4900;1,8800;0,6760;6,2700;11,9000;0,1660;6,9061;0,0414
12/07/2010;86;536,2150;27,0100;14,1000;21,5950;61,0700;2,8500;0,0000;6,1900;0,0000;0,1900;5,4315;0,0312
13/07/2010;87;544,8700;26,7400;10,5700;20,7300;68,2600;1,6000;0,0000;5,4400;10,3040;0,1800;6,4985;0,0682
14/07/2010;88;550,6300;20,9600;10,5600;19,1750;63,0300;4,0500;0,0750;5,2400;0,0000;0,5710;5,0708;0,0309
15/07/2010;89;558,3700;25,4800;7,4300;17,9750;59,5900;1,7800;0,6950;5,4200;0,0000;1,0770;6,7207;0,0346
16/07/2010;90;567,3900;25,6800;12,3600;17,6875;64,0600;3,2900;0,0000;5,9700;16,7010;1,2780;4,2410;0,0341
17/07/2010;91;575,8300;26,8800;8,8300;17,4625;63,8900;1,3900;0,2470;5,4600;0,0000;0,0300;7,2203;0,0315
18/07/2010;92;585,8300;30,0200;9,9000;18,4200;59,7000;1,2700;0,0000;5,6800;0,0000;0,0000;6,7694;0,0582
19/07/2010;93;596,9100;32,5500;12,1600;19,8325;56,2400;1,1100;0,0000;5,8000;17,4760;0,0000;7,1197;0,0373
20/07/2010;94;607,4650;28,0100;13,1000;20,3325;60,8600;2,6500;0,0000;6,0500;0,0000;0,0000;4,3356;0,0325
21/07/2010;95;615,2800;24,1400;11,4900;20,4375;65,7400;2,4700;0,0000;4,8000;0,0000;0,3180;4,9465;0,0386
22/07/2010;96;622,1750;23,7900;7,9400;19,3475;62,1800;2,0600;0,0000;5,3700;0,0000;0,3210;6,4857;0,0292
23/07/2010;97;629,5800;24,8100;7,5700;17,7875;61,9100;1,4000;0,0000;5,1100;19,9470;0,1360;4,1023;0,0241
24/07/2010;98;638,3200;27,4800;7,3600;16,9575;61,6500;1,0600;0,0950;5,0500;0,0000;0,8630;6,4360;0,0485
25/07/2010;99;647,5600;28,4800;9,2300;17,0300;58,6900;1,5200;0,0000;5,5000;0,0000;0,0000;3,8650;0,0200
26/07/2010;100;656,9350;28,7500;9,3700;17,9075;63,7900;1,0700;0,0000;5,1800;0,0000;1,2380;5,4376;0,0344
27/07/2010;101;666,9550;29,8100;10,2300;18,8850;62,1400;1,0000;0,0000;5,3300;0,0000;0,3510;6,4619;0,0422
28/07/2010;102;677,4750;31,2800;11,0400;19,8725;56,7000;1,2300;0,3920;5,6300;25,6080;0,6110;4,8755;0,0558
29/07/2010;103;687,8700;29,1500;11,6400;20,3150;57,6000;1,4500;0,8520;5,5100;0,0000;0,0000;4,1708;0,0310
30/07/2010;104;696,8300;27,5500;10,3700;20,2650;70,4000;0,8600;0,0000;4,8500;0,0000;0,3320;4,7900;0,0709
31/07/2010;105;707,8450;30,8800;12,0300;20,7150;60,8600;1,1900;0,0000;5,4300;0,0000;0,6500;5,6844;0,0565
01/08/2010;106;719,4700;29,5500;13,7000;20,5525;68,1200;1,4300;0,0000;5,2600;0,0000;0,0000;5,6878;0,0433
02/08/2010;107;727,4950;25,4800;10,5700;19,8325;67,2800;2,0300;0,0000;5,0600;23,6420;0,6750;5,3894;0,0599
03/08/2010;108;735,5650;26,1400;8,5000;19,3925;67,2500;1,2700;0,5290;4,8000;0,0000;1,5410;5,1105;0,0457
04/08/2010;109;744,8550;28,4100;10,1700;18,6250;64,8700;1,6900;0,8990;5,2200;0,0000;0,3470;4,4969;0,0394
05/08/2010;110;752,1950;24,6800;9,4300;17,8375;62,2500;1,6300;0,0000;4,8800;0,0000;0,1170;4,4403;0,0389
06/08/2010;111;760,9700;27,5500;7,5600;17,7175;62,4300;0,8500;0,0000;4,7000;0,0000;0,9160;5,5484;0,0313
07/08/2010;112;770,9700;30,2200;9,1600;18,4175;52,4400;1,0900;0,0000;5,2300;0,0000;0,5660;4,6789;0,0548
08/08/2010;113;781,6200;30,2200;11,3000;18,9275;61,4700;0,8900;0,4360;4,4500;32,0590;0,4350;4,6063;0,0371
09/08/2010;114;793,6050;30,1500;13,9700;19,8925;55,1700;1,7400;0,0000;5,5300;0,0000;0,2840;5,0600;0,0473
10/08/2010;115;803,8600;29,0800;11,4300;20,5725;59,5300;1,9100;0,3770;5,3400;0,0000;0,2450;7,0434;0,0470
11/08/2010;116;813,7000;29,6800;9,6300;20,5250;55,2200;1,6600;0,1120;5,4200;0,0000;0,4710;3,9684;0,0386
12/08/2010;117;821,9150;24,7400;11,6900;19,9150;67,1500;2,5700;0,2790;4,6400;21,4400;0,5220;3,2588;0,0398
13/08/2010;118;827,4550;21,0800;7,9600;18,0900;69,5800;2,2300;0,5200;4,2000;0,0000;0,0000;4,0300;0,0558
14/08/2010;119;833,4250;21,9400;4,9700;16,6100;67,4400;1,4200;0,0000;4,1900;0,0000;0,3250;3,9887;0,0440
15/08/2010;120;839,9600;23,0700;6,4300;15,3425;68,7500;1,5000;0,2130;4,2700;0,0000;0,0670;5,2118;0,0654
16/08/2010;121;847,4000;24,8800;7,5000;14,5825;64,2700;1,2600;0,4700;4,5100;0,0000;0,4100;4,1322;0,0387
17/08/2010;122;856,3400;27,8800;7,8300;15,5200;58,6800;1,5000;0,5310;4,7000;0,0000;0,3820;4,1441;0,0391
18/08/2010;123;865,6600;26,6100;12,0300;16,8450;66,6800;1,7800;0,0000;4,3600;27,6330;0,0000;4,0998;0,0301
19/08/2010;124;874,9500;27,8800;10,7000;17,9025;68,9700;1,1800;0,1390;4,5600;0,0000;0,3280;4,5870;0,0280
20/08/2010;125;885,2050;29,1500;11,3600;19,1175;68,1200;1,2800;0,0000;4,7000;0,0000;0,4950;4,4652;0,0301
21/08/2010;126;896,5850;30,9500;12,7600;20,1275;65,6800;1,2200;0,0000;4,6500;0,0000;0,7570;4,9795;0,0334
22/08/2010;127;908,5650;30,4200;13,9600;20,7875;62,6400;1,5900;0,6690;4,6300;0,0000;0,7450;3,5490;0,0547
23/08/2010;128;918,1550;27,0800;12,1000;20,7225;70,0000;1,8700;0,0000;4,4600;0,0000;1,0760;4,9025;0,0212
24/08/2010;129;928,2100;27,0100;13,1000;20,5575;67,4800;1,8300;0,8820;4,8300;29,9000;0,0000;3,7278;0,0319
25/08/2010;130;939,0250;30,5500;11,6300;20,1925;65,6900;1,1100;0,0000;4,5900;0,0000;0,0000;6,2195;0,0397
26/08/2010;131;949,8150;28,6800;12,9000;19,9975;58,8800;2,7100;0,0000;5,1400;0,0000;0,3230;4,3178;0,0602
27/08/2010;132;958,6300;25,9400;11,6900;19,9775;61,3300;2,9200;0,0000;5,4100;0,0000;0,0000;3,8017;0,0271
28/08/2010;133;966,3350;25,4100;8,7600;19,3100;69,0900;1,1500;0,0000;3,9700;20,0320;0,3270;3,0195;0,0350
29/08/2010;134;974,3400;26,0100;8,6300;18,3700;66,0100;0,8300;0,0000;3,8400;0,0000;0,0680;3,7514;0,0600
30/08/2010;135;982,3800;26,0800;7,9600;17,2325;66,9000;0,8600;0,2200;3,7900;0,0000;0,6280;2,9367;0,0288
31/08/2010;136;989,5850;24,4100;8,7000;16,5550;65,6000;0,8500;0,8920;3,0800;0,0000;0,0000;2,7357;0,0200
01/09/2010;137;997,3050;23,4100;12,0300;16,6425;72,1000;1,5500;0,0000;2,9900;0,0000;0,0000;5,5674;0,0341
02/09/2010;138;1005,8900;26,8800;10,2900;16,9925;60,0700;1,6300;0,0000;4,4600;0,0000;0,0000;3,6200;0,0462
03/09/2010;139;1015,0650;28,3500;7,7000;17,3600;59,0000;1,3500;0,0000;4,3300;0,0000;0,1150;5,2145;0,0334
04/09/2010;140;1025,5200;29,3500;11,5600;18,3075;58,9000;1,2900;0,0000;4,3100;29,1800;0,0000;4,3025;0,0357
05/09/2010;141;1035,6100;29,2100;10,9700;18,8550;61,8900;1,6100;0,1230;4,5200;0,0000;2,5130;2,9536;0,0586
06/09/2010;142;1043,4600;23,8700;11,8300;18,4825;78,2000;1,8600;3,6930;3,1100;0,0000;0,8520;2,2469;0,0698
07/09/2010;143;1047,1750;17,4300;7,6300;17,0575;81,7000;3,0300;0,7790;2,5000;0,0000;0,0000;3,0041;0,0246
08/09/2010;144;1051,3500;18,3500;7,6300;15,2225;78,6000;2,8000;0,4270;2,9600;0,0000;0,7590;3,7530;0,0675
09/09/2010;145;1057,5850;22,4700;8,5000;14,0125;70,7000;1,3700;0,0000;3,6400;0,0000;0,8830;3,7994;0,0483
10/09/2010;146;1065,3250;25,4800;7,3600;13,6225;70,6000;1,1500;0,7420;3,6000;0,0000;0,3400;3,1778;0,0574
11/09/2010;147;1073,5950;26,5400;8,5000;14,8175;63,5000;1,4500;0,3280;3,7700;0,0000;0,5660;3,2674;0,0340
12/09/2010;148;1081,7000;26,2100;9,3700;15,9600;68,2600;1,7500;0,7740;3,9400;0,0000;0,0000;3,4846;0,0405
13/09/2010;149;1090,0400;26,6800;8,0300;16,3775;66,7300;1,1900;0,0000;3,6900;0,0000;0,6450;3,5247;0,0458
14/09/2010;150;1098,6800;27,2800;7,5600;16,8100;60,0400;1,3500;0,7370;3,8600;0,0000;0,0000;2,8806;0,0447
15/09/2010;151;1107,8050;27,2800;10,9700;17,3875;66,1200;1,3000;0,0000;3,2100;0,0000;0,7430;1,9900;0,0200
16/09/2010;152;1115,8550;22,9400;13,1600;17,3400;85,5000;1,4200;0,6750;2,1100;0,0000;1,4570;1,2345;0,0214
17/09/2010;153;1119,4300;17,1500;9,4300;16,8125;87,6000;1,1200;0,9860;1,2500;0,0000;0,2720;2,3637;0,0374
18/09/2010;154;1123,6050;18,3500;6,4300;15,6375;78,6000;1,0800;1,0810;2,3900;0,0000;0,0000;2,8455;0,0379
19/09/2010;155;1129,1750;21,1400;4,9700;13,9750;76,3000;1,2100;0,0510;2,9100;0,0000;0,4770;3,5662;0,0800
20/09/2010;156;1136,1450;23,9400;6,8300;13,4925;71,5000;1,2000;0,0000;3,1000;42,0660;0,2720;3,8768;0,0333
21/09/2010;157;1142,9500;23,6100;8,1000;13,7875;77,0000;1,2600;0,0000;2,9900;0,0000;0,7760;3,0198;0,0345
22/09/2010;158;1149,0250;22,1500;8,5000;14,4625;76,7000;1,2500;0,0240;2,4900;0,0000;0,0000;1,9915;0,0356
23/09/2010;159;1154,4350;20,8200;9,4300;14,8950;77,2000;1,8200;0,0000;2,3400;0,0000;1,4100;3,0536;0,0745
24/09/2010;160;1158,8100;18,7500;5,9100;14,3700;73,5000;3,0400;0,0000;3,0700;0,0000;0,0000;2,8921;0,0454
25/09/2010;161;1162,4550;17,2900;3,8400;13,1475;68,4500;2,7900;0,0000;2,6400;0,0000;0,0000;2,1540;0,0209
26/09/2010;162;1166,2300;17,5500;1,3000;11,8775;67,4800;1,2100;0,0000;2,4700;0,0000;0,0000;2,3216;0,0427
27/09/2010;163;1170,7700;19,0800;1,6300;10,5775;75,6000;0,9400;0,0100;2,2000;0,0000;0,3030;2,5457;0,0388
28/09/2010;164;1176,9400;22,3400;3,1700;10,4125;68,4800;1,1000;0,4740;2,7100;0,0000;0,5820;2,2952;0,0456
29/09/2010;165;1183,7450;23,6100;5,2400;11,2350;68,6500;1,4600;0,0000;3,0100;0,0000;0,7640;2,0095;0,0348
30/09/2010;166;1188,6850;19,8800;8,5000;12,1575;72,3000;1,3200;0,0000;2,3400;0,0000;0,0000;1,9511;0,0300
01/10/2010;167;1193,2300;19,0900;6,4900;13,0200;69,8500;1,0800;0,0630;2,0400;0,0000;0,1250;3,6448;0,0475
02/10/2010;168;1198,5700;20,6800;6,8900;13,3525;65,6900;2,8000;0,0000;3,3700;0,0000;3,8870;1,6303;0,0265
03/10/2010;169;1200,7300;13,9600;10,3600;12,9950;84,6000;5,5800;3,5590;1,4500;0,0000;0,3040;3,0328;0,0424
04/10/2010;170;1203,7050;15,9500;7,3600;12,5125;72,4000;4,2200;0,8820;2,8600;0,0000;0,8740;1,8211;0,0402
05/10/2010;171;1207,8150;18,2200;4,8300;12,2050;76,4000;2,1000;0,2770;2,2500;0,0000;2,1030;0,8448;0,0322
06/10/2010;172;1209,4400;12,6900;10,5600;11,7650;91,2000;1,9500;2,2730;0,9400;0,0000;1,0700;1,8205;0,0200
07/10/2010;173;1214,6150;20,3500;6,5600;11,9475;82,2000;1,5400;0,0000;2,0900;0,0000;0,6190;2,2785;0,0448
08/10/2010;174;1219,9900;20,7500;8,8300;12,7975;76,9000;2,9200;1,8220;2,4500;0,0000;7,9390;1,6501;0,0286
09/10/2010;175;1223,0000;16,0200;9,4300;13,1250;83,9000;2,6300;5,5820;1,7000;0,0000;0,0000;1,6950;0,0414
10/10/2010;176;1225,6150;15,2300;5,2200;12,7225;81,1000;1,4200;0,0000;1,5400;0,0000;0,5730;1,5805;0,0524
11/10/2010;177;1230,1900;19,1500;7,2900;12,7000;80,8000;2,3300;0,6410;2,0600;0,0000;0,2150;1,3548;0,0565
12/10/2010;178;1235,0250;19,6700;8,9000;12,3775;81,9000;0,7700;0,0000;1,6700;0,0000;0,6770;2,0841;0,0224
13/10/2010;179;1240,5250;21,0000;5,4900;12,1300;74,9000;1,0800;0,1170;2,1200;0,0000;0,6860;1,7613;0,0288
14/10/2010;180;1244,0300;17,0100;2,0300;11,7875;76,1000;0,8300;0,0000;1,7100;0,0000;0,7450;1,3059;0,0200
15/10/2010;181;1246,7400;15,4200;0,7000;10,4300;78,6000;0,8500;0,0000;1,5500;0,0000;0,0000;0,9708;0,0481
16/10/2010;182;1249,0500;14,6200;0,5600;8,9200;78,7000;0,9100;0,0000;1,4300;0,0000;0,0000;1,8501;0,0364
17/10/2010;183;1251,5900;15,0800;0,5000;7,7475;74,7000;1,5200;0,0000;1,8000;0,0000;0,0000;1,2808;0,0307
18/10/2010;184;1253,0650;12,9500;-1,7700;6,6650;79,3000;0,7200;0,3940;1,3200;0,0000;0,0370;1,0849;0,0334
19/10/2010;185;1256,3700;16,6100;-1,9700;6,1625;76,6000;0,7300;0,0000;1,4900;0,0000;0,1080;1,4852;0,0215
20/10/2010;186;1259,2450;15,7500;-1,3600;5,7900;76,2000;0,7900;0,0000;1,4200;0,0000;0,0000;1,6819;0,0726
21/10/2010;187;1263,1200;17,7500;-0,0300;5,8275;78,1000;1,0700;0,0000;1,6200;0,0000;0,5750;1,3172;0,0267
22/10/2010;188;1266,0300;15,8200;1,2300;6,7825;77,3000;0,8400;0,0000;1,2400;0,0000;0,0000;1,6764;0,0508
23/10/2010;189;1269,8350;17,6100;3,1000;7,8400;75,2000;1,9200;0,2510;1,8900;0,0000;0,8690;1,9196;0,0427
24/10/2010;190;1272,4750;15,2800;7,2300;9,1550;81,4000;3,3200;0,0280;1,6400;0,0000;0,4060;1,8862;0,0259
25/10/2010;191;1274,3500;13,7500;1,3000;9,4350;64,4700;1,8300;0,0000;1,8700;0,0000;0,5870;1,2355;0,0270
26/10/2010;192;1276,6600;14,6200;-2,5000;8,5775;70,2000;0,8300;0,4970;1,3200;0,0000;0,0350;1,5188;0,0200
27/10/2010;0;0,0000;17,4200;-0,3600;8,1425;67,8700;0,8000;0,0000;1,4200;0,0000;0,8150;1,9859;0,0284
28/10/2010;0;0,0000;19,2100;1,7000;7,7200;65,6400;1,1400;0,0000;1,7100;0,0000;7,5670;1,0526;0,0278
29/10/2010;0;0,0000;10,0300;2,3000;7,3375;82,6000;1,8900;7,3000;1,0700;0,0000;4,0460;0,8288;0,0275
30/10/2010;0;0,0000;10,3700;2,2300;7,8925;92,5000;3,6400;3,2600;0,8900;0,0000;0,1930;1,0694;0,0215
31/10/2010;0;0,0000;11,0200;4,4200;7,7675;85,0000;3,7300;0,0000;1,2300;0,0000;0,0000;1,1242;0,0471
01/11/2010;0;0,0000;14,0900;4,7000;7,7225;77,9000;3,3300;0,0000;1,4900;0,0000;0,0920;1,0166;0,0477
02/11/2010;0;0,0000;17,2200;2,0300;8,2650;80,9000;1,4700;0,0000;1,4300;0,0000;0,0000;1,8878;0,0403
03/11/2010;0;0,0000;20,2700;3,0300;9,0650;80,4000;1,0500;0,0000;1,4500;0,0000;0,0000;1,2251;0,0379
04/11/2010;0;0,0000;20,7400;3,0300;9,7325;81,6000;0,6500;0,0000;1,1700;0,0000;0,0000;1,3427;0,0468
05/11/2010;0;0,0000;20,3500;4,6400;9,9725;80,2000;1,0400;0,0000;1,4200;0,0000;0,0000;1,2012;0,0525
06/11/2010;0;0,0000;17,2200;2,8300;10,1250;82,6000;1,5400;0,0000;1,2500;0,0000;0,0000;1,6719;0,0417
07/11/2010;0;0,0000;11,7600;1,0300;9,2775;78,3000;3,0600;0,0000;1,4900;0,0000;0,5950;1,5045;0,0200
08/11/2010;0;0,0000;12,8900;2,3000;8,5525;79,4000;6,0800;0,0000;1,5700;0,0000;1,7340;1,5558;0,0612
09/11/2010;0;0,0000;8,4300;3,4400;7,2925;79,8000;5,8800;1,6900;1,3400;0,0000;0,0000;1,5889;0,0628
10/11/2010;0;0,0000;10,4200;0,3600;6,1475;78,1000;3,3000;0,0000;1,4200;0,0000;0,0000;0,5968;0,0200
11/11/2010;0;0,0000;10,6300;-0,7600;5,9625;88,5000;1,1500;0,0000;0,6900;0,0000;0,0000;0,8309;0,0462
12/11/2010;0;0,0000;15,7500;4,4900;6,4750;89,1000;1,7100;0,0000;1,0200;0,0000;0,0000;0,9790;0,0506
13/11/2010;0;0,0000;12,0900;5,8300;7,4575;90,1000;3,5800;0,0000;0,9100;0,0000;2,9960;1,2278;0,0593
14/11/2010;0;0,0000;10,4200;0,3600;7,8975;82,5000;3,2500;3,4100;1,2700;0,0000;0,2940;1,0564;0,0461
15/11/2010;0;0,0000;8,2200;-0,3700;7,2650;82,4000;2,9800;0,0000;1,0200;0,0000;0,6730;0,7419;0,0478
16/11/2010;0;0,0000;8,8900;-1,6300;5,7250;87,2000;1,4100;0,0000;0,7600;0,0000;0,2000;0,9501;0,0200
17/11/2010;0;0,0000;8,9600;1,4300;4,7275;84,5000;3,1400;0,0000;1,0100;0,0000;0,0000;1,0316;0,0334
18/11/2010;0;0,0000;9,0300;0,7000;4,1400;83,9000;2,0800;0,0000;0,7900;0,0000;3,8500;0,5308;0,0354
19/11/2010;0;0,0000;7,4300;0,9600;4,5600;95,4000;2,8400;3,5600;0,5600;0,0000;0,3090;1,1827;0,0398
20/11/2010;0;0,0000;8,5600;1,9600;5,1775;79,3000;5,0500;0,0000;1,1000;0,0000;0,0000;1,3187;0,0237
21/11/2010;0;0,0000;9,8200;2,0300;5,1950;82,9000;3,6600;0,0000;1,0600;0,0000;0,0230;0,7453;0,0284
22/11/2010;0;0,0000;8,4300;0,7000;4,9775;86,2000;2,7000;0,0000;0,8900;0,0000;0,6280;0,7837;0,0508
23/11/2010;0;0,0000;9,4900;-1,1600;4,4300;86,2000;1,6300;0,0000;0,7500;0,0000;0,2970;0,4504;0,0356
24/11/2010;0;0,0000;7,7500;-0,7000;3,6225;88,2000;0,6700;0,0000;0,4900;0,0000;0,0000;0,7544;0,0619
25/11/2010;0;0,0000;6,7600;-2,8300;2,5625;83,8000;2,6600;0,0000;0,7100;0,0000;0,2300;0,7147;0,0296
26/11/2010;0;0,0000;6,4900;-4,6300;1,6325;76,7000;1,3700;0,0000;0,6800;0,0000;0,0000;0,6215;0,0531
27/11/2010;0;0,0000;7,5500;-6,7700;0,6325;79,6000;1,4600;0,0000;0,7500;0,0000;0,9460;0,7248;0,0357
28/11/2010;0;0,0000;5,2900;-4,8300;-0,0725;77,7000;2,3400;0,0000;0,8400;0,0000;0,0000;0,4298;0,0357
29/11/2010;0;0,0000;2,9000;-7,8400;-0,8650;83,5000;2,0100;0,0000;0,6100;0,0000;0,0000;0,2495;0,0200
30/11/2010;0;0,0000;1,3000;-1,5800;-0,8350;98,3000;1,6700;0,0000;0,2900;0,0000;1,5290;0,4972;0,0294
01/12/2010;0;0,0000;4,0300;-2,7700;-0,5425;88,1000;2,0300;1,1900;0,5500;0,0000;0,7860;0,6067;0,0531
02/12/2010;0;0,0000;2,0900;-4,4400;-0,7600;84,5000;2,3300;0,0000;0,5800;0,0000;0,0000;0,6993;0,0200
03/12/2010;0;0,0000;3,2300;-6,7700;-0,7175;83,3000;2,5300;0,0000;0,5600;0,0000;0,2060;0,2684;0,0578
04/12/2010;0;0,0000;-0,3000;-7,7000;-1,7150;95,7000;1,4400;0,0000;0,3400;0,0000;8,8120;0,3275;0,0460
05/12/2010;0;0,0000;4,2300;-0,6400;-1,5125;96,6000;2,2800;7,0100;0,4100;0,0000;4,3930;0,9655;0,0420
06/12/2010;0;0,0000;13,0900;3,9000;0,7300;91,6000;2,4700;4,8900;0,9300;0,0000;6,8000;0,4754;0,0642
07/12/2010;0;0,0000;8,9000;6,4900;3,2200;94,3000;2,6600;7,2900;0,5900;0,0000;0,0000;0,7490;0,0330
08/12/2010;0;0,0000;10,8900;6,6900;6,3950;88,7000;4,3700;0,0000;0,7600;0,0000;0,0000;0,5764;0,0287
09/12/2010;0;0,0000;7,1600;3,1000;7,5000;86,5000;1,6900;0,0000;0,5600;0,0000;0,0000;1,2757;0,0395
10/12/2010;0;0,0000;13,8800;0,9600;7,0750;72,0000;1,5300;0,0000;1,2000;0,0000;0,2340;1,0055;0,0389
11/12/2010;0;0,0000;16,6200;1,1000;6,7950;74,7000;1,0300;0,0000;1,0200;0,0000;0,0930;0,6086;0,0432
12/12/2010;0;0,0000;13,8200;2,2300;6,3825;83,8000;0,9400;0,0000;0,6900;0,0000;0,0000;0,5410;0,0289
13/12/2010;0;0,0000;13,1500;2,1000;6,7850;89,3000;1,1500;0,0000;0,6100;0,0000;0,0000;0,4868;0,0267
14/12/2010;0;0,0000;8,9500;-1,9500;5,8775;87,1000;1,0400;0,0000;0,4600;0,0000;0,4730;0,7266;0,0453
15/12/2010;0;0,0000;6,2900;-4,3000;4,0500;76,1000;1,6700;0,0000;0,6600;0,0000;0,0530;0,3637;0,0200
16/12/2010;0;0,0000;2,6900;-7,0300;1,6350;83,9000;1,0200;0,0000;0,3300;0,0000;0,0000;0,4273;0,0475
17/12/2010;0;0,0000;5,4900;-7,2400;-0,3175;87,8000;3,1100;0,0000;0,5400;0,0000;0,2640;0,2790;0,0406
18/12/2010;0;0,0000;-0,7800;-4,1700;-1,4750;95,8000;1,1600;0,0000;0,2900;0,0000;0,0000;0,3260;0,0436
19/12/2010;0;0,0000;3,3600;-4,6400;-1,7925;95,7000;1,6000;0,0000;0,3500;0,0000;0,0000;0,3950;0,0327
20/12/2010;0;0,0000;6,4300;0,2900;-0,1975;95,7000;2,0700;0,0000;0,4100;0,0000;4,5530;0,3634;0,0417
21/12/2010;0;0,0000;5,4200;1,3600;0,9400;97,1000;1,9700;4,3000;0,3500;0,0000;9,0190;0,5420;0,0421
22/12/2010;0;0,0000;9,1000;3,6900;3,0400;91,0000;2,1800;10,8700;0,6100;0,0000;0,4800;1,1610;0,0561
23/12/2010;0;0,0000;4,7600;-1,4300;4,0925;75,5000;4,3100;0,0000;0,9700;0,0000;0,0000;0,6192;0,0355
24/12/2010;0;0,0000;4,4200;-4,1700;3,0100;79,9000;2,5600;0,0000;0,6500;0,0000;0,0000;0,4580;0,0406
25/12/2010;0;0,0000;2,3600;-4,9000;1,5675;80,9000;1,0300;0,0000;0,3900;0,0000;0,0000;0,8137;0,0255
26/12/2010;0;0,0000;5,6300;-7,1000;-0,5225;70,7000;1,2600;0,0000;0,7500;0,0000;0,0000;0,4400;0,0340
27/12/2010;0;0,0000;2,3500;-5,0300;-1,4325;79,0000;0,8500;0,0000;0,4200;0,0000;0,0000;0,3064;0,0504
28/12/2010;0;0,0000;5,4900;0,1600;-0,7550;93,7000;1,0200;0,0000;0,4000;0,0000;0,7460;0,4888;0,0733
29/12/2010;0;0,0000;7,9600;0,0900;0,8275;92,4000;1,0600;0,0000;0,4500;0,0000;0,0340;0,4517;0,0513
30/12/2010;0;0,0000;6,5600;4,0300;2,7175;85,3000;2,0200;0,0000;0,6000;0,0000;0,0000;0,4723;0,0628
31/12/2010;0;0,0000;8,6900;1,6300;4,4450;95,8000;1,9300;0,0000;0,5000;0,0000;0,0000;0,6920;0,0296
01/01/2011;0;0,0000;11,0200;-0,2400;5,2500;87,1000;1,4100;0,0000;0,6400;0,0000;0,0860;0,4355;0,0442
02/01/2011;0;0,0000;9,8900;2,1000;5,5550;85,9000;0,9800;0,0000;0,5800;0,0000;0,0900;0,3391;0,0629
03/01/2011;0;0,0000;2,3700;-1,5000;4,5175;98,8000;0,8200;0,0000;0,3500;0,0000;7,3990;0,4299;0,0200
04/01/2011;0;0,0000;5,2300;1,9000;3,9475;98,1000;0,8100;6,7300;0,3700;0,0000;0,0000;0,4406;0,0518
05/01/2011;0;0,0000;9,3600;5,0900;4,5500;97,0000;3,1900;0,0000;0,4600;0,0000;0,0000;0,6764;0,0539
06/01/2011;0;0,0000;11,6900;8,1600;5,5875;91,7000;5,0000;0,0000;0,8800;0,0000;0,0000;1,0517;0,0440
07/01/2011;0;0,0000;10,2300;6,4900;7,2875;88,4000;4,7700;0,0000;0,9100;0,0000;0,0000;0,8132;0,0503
08/01/2011;0;0,0000;8,8300;2,3000;8,0625;91,3000;3,6800;0,0000;0,7000;0,0000;0,0000;0,4641;0,0668
09/01/2011;0;0,0000;6,3600;1,7000;7,1300;95,1000;1,1900;0,0000;0,4400;0,0000;0,5910;0,3527;0,0687
10/01/2011;0;0,0000;5,0900;1,5600;5,5825;94,0000;1,1700;0,0000;0,4100;0,0000;0,0000;0,7414;0,0201
11/01/2011;0;0,0000;10,8900;4,3000;5,5425;88,9000;2,9700;0,0000;0,7400;0,0000;0,4690;0,3680;0,0312
12/01/2011;0;0,0000;8,0300;2,8300;5,3425;97,3000;1,6800;0,0000;0,4000;0,0000;0,0000;0,4786;0,0255
13/01/2011;0;0,0000;7,0300;5,2200;5,8450;93,3000;0,9000;0,0000;0,4900;0,0000;0,0360;0,4431;0,0507
