#{"t_start": 1776869739.7235544, "env_id": "None"}
r,l,t
313.628566,185,7240.660638
307.848493,190,7242.534164
316.710042,190,7244.442855
317.6979,190,7246.340949
318.210873,161,7247.961333
314.946927,190,7249.862805
315.610603,187,7251.733203
311.613619,190,7253.637838
307.542908,182,7255.462919
310.143731,166,7257.148818
313.597019,154,7258.711981
312.246418,166,7260.389746
309.656017,190,7262.285444
316.167437,185,7264.138556
313.047117,187,7266.012277
315.233446,168,7267.701228
315.554754,190,7269.622698
310.528819,190,7271.563978
310.174041,182,7273.408872
314.149005,190,7275.325474
317.780164,161,7276.963258
316.945655,161,7278.602383
313.916611,166,7280.290584
313.592476,154,7281.862922
313.173638,181,7283.693856
312.366228,179,7285.508978
311.318358,176,7287.308334
315.255266,181,7289.138844
312.06304,182,7290.962858
313.229804,154,7292.518638
315.901428,190,7294.419548
314.28022,154,7295.977532
311.341646,190,7297.887086
314.937165,190,7299.797424
315.917059,178,7301.610778
315.239528,168,7303.30846
317.026805,161,7304.936005
314.89602,178,7306.724321
312.247845,166,7308.400899
318.331371,190,7310.305117
314.620179,185,7312.161588
312.407459,154,7313.722028
310.761376,182,7315.550396
315.649566,190,7317.482804
312.977297,178,7319.283507
312.755831,154,7320.854493
318.88713,161,7322.494531
312.518131,166,7324.181479
316.255607,190,7326.09538
314.898572,190,7328.01382
314.056173,190,7329.936633
316.737014,178,7331.758195
317.77204,179,7333.5538
314.603833,190,7338.612926
313.659466,168,7340.310721
312.912429,166,7341.988957
315.412254,190,7343.894164
311.468394,190,7345.798183
313.220822,179,7347.596727
311.175963,190,7349.515579
317.115518,161,7351.138176
316.736002,157,7352.731539
314.723875,185,7354.589103
314.519243,161,7356.218347
317.689149,179,7358.018374
315.067268,181,7359.831965
314.384814,185,7361.684537
312.121499,182,7363.512966
313.482579,179,7365.328906
312.481785,190,7367.231886
312.833349,154,7368.79001
314.357828,166,7370.461205
312.51537,176,7372.225595
318.868033,174,7373.97508
310.263038,190,7375.87655
313.478439,185,7377.729295
319.207634,161,7379.372305
315.266997,190,7381.270707
314.449635,166,7382.943027
315.132315,190,7384.847414
311.628373,190,7386.74805
313.598242,157,7388.333309
314.708532,154,7389.896472
317.695787,178,7391.681533
315.130684,181,7393.497837
316.117255,181,7395.335599
316.404069,190,7397.247763
311.771518,182,7399.08069
313.726496,190,7400.976987
310.318438,182,7402.797343
313.620306,179,7404.59392
318.711938,174,7406.368901
304.239311,190,7408.268261
318.03453,190,7410.167637
314.852046,168,7412.038257
309.658175,182,7414.024196
320.37458,179,7415.976552
318.897784,161,7417.758794
310.818058,190,7419.821473
313.157792,190,7421.88551
311.837474,190,7423.951008
316.099241,190,7425.849174
319.361088,179,7427.65872
314.458917,190,7429.55682
317.383039,179,7431.350706
313.196935,190,7433.249251
315.792921,157,7434.83616
314.010335,181,7436.644188
314.69313,176,7438.41398
314.909489,190,7443.273467
313.113775,190,7445.216782
311.780155,190,7447.135486
313.279929,181,7448.965951
315.642286,190,7450.887938
315.899743,190,7452.804051
320.433282,179,7454.614825
316.001299,157,7456.215899
313.451939,166,7457.903481
314.167904,179,7459.716948
317.995887,179,7461.543444
314.871278,157,7463.140378
310.131588,190,7465.056917
314.791875,190,7466.977308
313.611906,166,7468.666655
312.877403,187,7470.553608
316.591422,190,7472.470642
314.026894,168,7474.174145
317.011862,190,7476.08742
318.394023,190,7478.020647
313.230684,154,7479.580182
313.533052,187,7481.615651
312.684624,176,7483.546187
316.704466,190,7485.608012
316.196586,178,7487.555653
313.72776,190,7489.620028
313.47511,166,7491.45375
315.646587,157,7493.059152
318.337715,179,7494.860897
315.355781,181,7496.675925
313.798931,190,7498.579718
314.887929,154,7500.137464
317.848459,174,7502.043645
313.612101,187,7504.076746
315.373546,190,7506.135228
318.294647,190,7508.0627
309.112429,190,7510.128022
314.872934,168,7511.983159
314.855376,179,7513.939561
314.858353,179,7515.895463
310.308692,190,7517.95372
314.493753,157,7519.703504
313.352157,154,7521.421896
314.965647,185,7523.454297
310.018566,190,7525.520073
313.799967,166,7527.358392
318.610801,161,7529.148957
313.861049,154,7530.869955
314.312245,190,7532.936118
319.149474,179,7534.89397
316.796464,190,7536.954071
314.32759,154,7538.669831
315.002756,179,7540.644814
312.061482,190,7542.704049
309.157217,182,7544.568114
313.573987,178,7546.353763
314.085265,154,7551.047149
320.116249,179,7552.845308
315.424689,178,7554.629893
314.349355,179,7556.423901
314.845798,190,7558.358868
315.065484,190,7560.281645
317.499063,161,7561.924131
317.850414,161,7563.554026
318.264324,161,7565.192711
315.457197,154,7566.769318
314.710469,190,7568.696055
315.328037,168,7570.399269
310.120404,190,7572.327834
316.076029,190,7574.244345
309.335657,176,7576.024479
313.861034,154,7577.597991
314.785495,190,7579.520399
311.023973,182,7581.352998
312.301809,190,7583.259609
315.325123,190,7585.159976
319.892051,179,7586.974216
313.48229,166,7588.648454
310.953626,182,7590.48152
313.701738,190,7592.389468
314.604688,179,7594.196982
317.725677,161,7595.828107
314.241391,168,7597.52316
313.514829,190,7599.425014
311.453738,176,7601.209496
313.410569,181,7603.028982
310.925045,182,7604.861814
316.59817,190,7606.764909
312.850636,187,7608.636958
309.040333,182,7610.467377
313.012443,154,7612.028409
312.562705,179,7613.834809
315.021411,181,7615.672014
317.382463,161,7617.298883
319.021257,174,7619.052124
307.990567,190,7620.960075
317.548238,190,7622.868947
313.662693,179,7624.66404
316.775284,178,7626.451407
314.591953,168,7628.14903
310.323506,190,7630.057433
316.043156,190,7631.992234
315.96331,190,7633.901196
316.443799,190,7635.80776
317.677705,190,7637.704047
309.870965,190,7639.607239
317.7956,174,7641.355383
318.555488,190,7643.252197
314.803708,185,7645.101833
315.377359,157,7646.701731
317.520445,190,7648.600957
310.179555,190,7650.505475
310.518969,187,7655.46019
314.379878,157,7657.050445
315.37834,190,7658.94217
313.742411,166,7660.607599
314.725875,190,7662.511719
316.172681,190,7664.410362
312.527875,187,7666.29231
309.093944,190,7668.182667
313.296861,178,7669.957866
312.310911,190,7671.848631
314.555119,166,7673.519962
318.232893,161,7675.137237
313.832244,190,7677.027322
313.946298,166,7678.738842
316.413926,190,7680.789541
315.028619,185,7682.79126
312.812714,190,7684.848256
316.811192,178,7686.785625
314.618034,168,7688.473612
314.482574,185,7690.322348
316.396282,190,7692.218572
314.293209,179,7694.019149
315.349109,190,7695.906392
315.833159,157,7697.640836
313.138844,185,7699.641963
315.209142,181,7701.60606
313.912291,185,7703.609169
317.479777,161,7705.38436
314.556926,157,7707.120548
313.59315,154,7708.704275
314.683082,190,7710.60986
319.016706,179,7712.412854
310.957391,182,7714.246951
319.235537,179,7716.046298
316.520252,190,7717.945106
316.60423,190,7719.831414
313.268952,176,7721.602465
314.051979,185,7723.449926
314.577602,190,7725.341025
315.266883,181,7727.145121
314.736463,190,7729.034224
318.526457,179,7730.817205
314.272954,190,7732.704796
313.495746,179,7734.484911
309.861108,182,7736.293946
314.011223,179,7738.094003
313.179454,190,7739.982225
310.192099,190,7741.877656
313.096652,190,7743.928379
311.525328,190,7745.979144
311.08833,166,7747.645583
311.81568,176,7749.411139
316.423693,190,7751.308832
308.95671,190,7753.2264
311.897158,176,7754.98998
314.941111,190,7759.965145
314.705524,179,7761.751581
309.95915,179,7763.538306
314.529428,190,7765.426084
313.756101,190,7767.310206
312.853311,176,7769.071186
315.030469,157,7770.648983
312.390263,185,7772.511877
314.435662,181,7774.319658
314.3894,190,7776.212471
312.709142,187,7778.078463
311.053584,182,7779.892937
309.114515,190,7781.780787
316.336686,178,7783.560365
316.383593,181,7785.369249
319.345765,161,7787.00052
314.21284,179,7788.785078
313.406345,190,7790.670757
315.252812,181,7792.472154
312.380461,154,7794.019935
313.080544,190,7795.903774
315.260598,157,7797.474027
311.248582,190,7799.359132
315.380569,168,7801.053263
315.468544,178,7802.828602
313.541739,179,7804.611944
314.729383,166,7806.291634
317.658446,161,7807.904545
314.330225,154,7809.450965
314.783211,190,7811.3391
311.939008,179,7813.151468
312.644895,190,7815.050785
312.762265,179,7816.832341
319.030598,179,7818.612862
314.919685,181,7820.420469
317.720883,179,7822.20649
315.984848,190,7824.103319
316.500969,178,7825.887833
313.168891,187,7827.755665
314.366076,154,7829.321348
313.947715,176,7831.07544
312.862439,176,7832.827543
313.938343,157,7834.406246
315.34065,190,7836.291444
314.926306,168,7837.965559
317.223707,190,7839.870209
310.631999,190,7841.779376
315.081439,178,7843.594855
319.459266,174,7845.353464
312.608748,176,7847.124516
314.253033,176,7848.89396
311.894075,187,7850.764997
313.827559,187,7852.628187
309.71586,182,7854.449026
318.410677,174,7856.194822
315.44456,190,7858.089815
311.003721,190,7863.052175
312.241828,190,7864.956597
314.222566,154,7866.509697
317.525545,190,7868.407773
316.445726,178,7870.194761
314.489407,187,7872.061866
317.99738,190,7873.960442
308.870096,190,7875.860131
313.909947,190,7877.777557
314.381795,168,7879.4663
309.874417,182,7881.294831
311.193434,190,7883.192261
313.624153,179,7884.988637
315.249376,181,7886.802396
318.265878,161,7888.424189
309.948588,190,7890.320637
318.230475,161,7891.939139
310.477518,190,7893.853573
314.103728,185,7895.710213
317.00733,178,7897.49314
314.158209,154,7899.0451
313.582496,190,7900.939478
317.411978,178,7902.721925
317.486697,190,7904.617727
314.290687,154,7906.172299
309.855394,182,7908.012579
311.431084,190,7909.922851
309.312696,182,7911.746711
314.696134,190,7913.647875
314.82956,157,7915.23345
313.717931,181,7917.04585
311.738822,190,7918.920625
313.828818,179,7920.700373
317.448127,179,7922.479837
310.645088,190,7924.381438
314.495053,166,7926.035037
314.302232,179,7927.80836
308.155778,182,7929.622426
313.542166,166,7931.43363
319.521459,179,7933.367903
312.993116,190,7935.402567
314.730258,181,7937.350565
310.953017,182,7939.331381
317.554797,190,7941.369696
312.845339,187,7943.378059
314.792122,154,7944.915537
307.662614,190,7946.841025
314.587487,181,7948.639777
313.485032,190,7950.524437
310.561035,182,7952.323242
312.731373,154,7953.867023
314.838824,185,7955.716723
312.218963,190,7957.612138
313.794019,157,7959.198154
314.997748,190,7961.096946
309.244651,190,7962.993775
313.763479,185,7967.868748
320.355372,179,7969.657349
309.991528,182,7971.4952
309.882982,182,7973.310523
313.491303,166,7974.972947
313.907889,190,7976.86251
316.993514,178,7978.641553
317.19453,190,7980.531443
315.798247,190,7982.426445
313.949307,190,7984.314866
312.819233,176,7986.085019
314.739054,166,7987.742713
312.931681,190,7989.632969
310.703022,187,7991.499068
316.907074,190,7993.393084
315.293099,190,7995.284721
318.122878,179,7997.07317
313.65374,190,7998.970685
314.105515,190,8000.885242
317.993324,190,8002.785536
309.047351,182,8004.601091
318.955164,190,8006.494615
312.191749,190,8008.387601
314.048832,154,8009.936996
314.621185,185,8011.786677
314.90562,179,8013.576493
310.391304,187,8015.462439
312.524068,154,8017.172728
315.540512,157,8018.909105
317.948056,178,8020.845036
315.597427,181,8022.662237
313.960456,185,8024.665795
312.913854,185,8026.518354
312.324198,190,8028.574021
314.421846,185,8030.596101
310.47927,181,8032.562056
313.118016,187,8034.584625
318.700056,179,8036.530185
314.083068,166,8038.356281
315.807387,178,8040.294675
315.074212,157,8041.87133
312.180548,179,8043.817178
311.181751,182,8045.799121
310.639184,168,8047.665171
317.429507,190,8049.722756
311.25132,187,8051.746012
313.414385,179,8053.695819
316.785164,174,8055.598309
319.014698,174,8057.496177
314.125596,168,8059.338651
314.241951,190,8061.388382
317.148433,178,8063.321996
314.552752,154,8064.889689
311.320475,182,8066.864898
316.841236,178,8068.800806
314.016598,190,8070.691732
310.048663,182,8075.507966
313.19221,154,8077.080493
317.556116,190,8078.992643
312.457074,190,8080.900797
313.211029,187,8082.801139
313.474714,190,8084.747804
310.188008,190,8086.661484
314.300851,168,8088.366385
318.000035,190,8090.278002
316.076314,190,8092.167492
308.665296,182,8093.981765
313.2975,187,8095.841024
312.978513,166,8097.517639
309.543708,182,8099.329454
316.197213,190,8101.222124
314.113218,190,8103.115159
313.94815,166,8104.777998
315.024396,168,8106.463091
315.44188,181,8108.270844
314.765122,190,8110.180918
311.117596,190,8112.073908
316.116206,190,8113.971666
317.814749,174,8115.725645
309.957234,182,8117.556083
309.503288,182,8119.392472
316.100048,157,8120.988956
315.607088,157,8122.59898
315.435157,190,8124.508779
314.269023,157,8126.101379
310.84751,190,8128.003806
317.741184,161,8129.628656
310.36571,154,8131.18278
311.24101,190,8133.079523
314.130209,166,8134.745847
313.326551,185,8136.591963
318.545433,190,8138.501219
313.818862,190,8140.397431
313.238898,179,8142.186141
314.593845,168,8143.874517
315.796858,190,8145.773968
315.5094,157,8147.361071
317.524608,161,8148.985736
310.490085,182,8150.806998
314.42637,179,8152.611647
315.555427,190,8154.510632
314.55804,185,8156.360358
315.209419,157,8158.103802
310.848389,190,8160.159394
314.899941,176,8162.084999
317.435934,190,8164.13884
318.004815,179,8166.086616
312.059457,182,8168.07877
318.429908,161,8169.855294
312.863057,185,8171.699555
319.036303,174,8173.434857
318.566612,161,8175.046137
315.730372,190,8179.943796
318.317246,179,8181.72795
314.612209,176,8183.502762
313.505881,166,8185.163164
312.320675,179,8186.952881
310.076748,190,8188.844137
316.112329,190,8190.736192
312.479533,190,8192.624033
316.650571,178,8194.402765
317.984608,190,8196.297904
309.305584,190,8198.203164
317.881555,174,8199.962629
313.972205,157,8201.546176
311.035524,166,8203.211603
316.690063,178,8205.013993
318.903923,179,8206.804574
308.615221,181,8208.612511
312.349039,168,8210.298845
314.678233,166,8211.962801
314.798261,190,8213.868987
315.662937,190,8215.766661
314.365832,181,8217.570817
317.5519,190,8219.464016
313.535827,190,8221.353588
314.969739,185,8223.202078
316.369081,178,8224.978574
317.574692,179,8226.936929
312.289682,190,8228.833158
308.042464,190,8230.746858
316.748587,161,8232.373168
313.445383,168,8234.061093
310.684287,182,8235.878416
312.629696,166,8237.548506
318.929762,179,8239.346436
316.868005,190,8241.251405
315.616714,190,8243.168536
312.859257,154,8244.729196
315.33932,157,8246.31349
307.581636,190,8248.213062
311.468978,190,8250.114804
316.505746,181,8251.92396
318.047134,179,8253.709865
313.721304,181,8255.517935
311.239792,187,8257.400422
318.184432,161,8259.021833
313.224123,190,8260.918969
315.645867,190,8262.819928
314.450886,166,8264.497743
317.812879,161,8266.120301
318.214257,179,8267.916179
314.266458,187,8269.785837
309.58159,190,8271.696215
314.835906,166,8273.367666
311.167558,190,8275.262123
312.833451,176,8277.024268
318.909937,190,8281.914212
314.169962,168,8283.608995
318.535409,190,8285.50893
314.459113,166,8287.193192
319.833282,174,8288.939556
318.102378,174,8290.683682
312.403778,179,8292.474801
315.470724,157,8294.057866
311.955951,187,8295.923942
313.8869,154,8297.472666
311.763739,190,8299.366782
315.620465,190,8301.276876
310.602274,182,8303.098904
315.556321,190,8304.990856
310.463465,182,8306.812672
315.097358,178,8308.592921
313.493728,190,8310.490417
314.564085,190,8312.38942
316.673319,178,8314.176108
317.261799,190,8316.092756
314.226418,190,8317.992511
311.804026,190,8319.918831
314.214179,176,8321.678699
317.404124,161,8323.304568
313.86384,190,8325.200603
315.531877,190,8327.108473
310.862416,190,8329.016645
312.093907,179,8330.855799
317.424425,190,8332.765523
315.440455,179,8334.554009
310.490178,190,8336.449772
309.639512,190,8338.354112
314.951386,168,8340.039998
314.155368,185,8341.886385
315.410579,190,8343.780774
310.003577,182,8345.617961
314.129972,181,8347.426722
313.797395,154,8348.98192
317.025814,190,8350.879261
317.328459,190,8352.7787
311.3674,190,8354.674956
317.387164,190,8356.573925
317.533647,161,8358.194191
314.294599,168,8359.881473
315.240572,190,8361.793093
312.651318,181,8363.601203
314.8836,190,8365.496951
315.345569,190,8367.390364
320.018299,179,8369.180634
314.078269,181,8370.987008
314.353105,179,8372.781754
313.845933,190,8374.67756
317.69344,190,8376.59239
310.038991,190,8378.487687
315.939276,168,8380.174154
309.830598,190,8385.097953
316.343884,154,8386.651984
314.289869,190,8388.544091
310.314493,190,8390.437835
319.030958,174,8392.194666
318.432321,174,8393.93487
315.027942,178,8395.712523
313.448866,187,8397.576529
312.024354,176,8399.338626
316.574598,168,8401.022611
314.205794,190,8402.916857
316.767571,190,8404.807796
315.755411,190,8406.701658
313.118601,190,8408.610186
315.165609,190,8410.507152
308.959321,182,8412.326928
317.266291,161,8413.945261
312.457369,176,8415.707454
313.131587,176,8417.48081
315.505835,190,8419.386061
313.431406,185,8421.232062
312.102741,178,8423.025405
314.88386,190,8424.939082
316.630066,190,8426.834301
317.232579,161,8428.455943
313.96922,179,8430.244423
309.353485,190,8432.13881
318.02094,190,8434.032068
312.377443,176,8435.796776
308.530113,190,8437.74021
313.343744,185,8439.590034
308.927382,182,8441.4044
314.973821,157,8442.982388
311.612808,176,8444.750583
312.452231,154,8446.300977
314.733827,154,8447.856033
313.003219,176,8449.633882
310.448721,190,8451.526517
313.128613,190,8453.418627
315.395375,181,8455.224435
314.364173,185,8457.069496
310.37071,190,8458.962567
318.316056,161,8460.577343
320.554294,179,8462.37952
318.804269,174,8464.126188
315.03659,181,8465.942864
313.950288,179,8467.731045
315.01692,190,8469.623616
317.491929,190,8471.515679
315.694779,178,8473.297682
317.731392,190,8475.191996
311.403752,190,8477.099473
314.896956,166,8478.765683
310.550722,182,8480.582269
312.339416,190,8482.481923
315.953329,190,8484.373196
313.764855,187,8489.132106
313.942044,154,8490.689343
314.510212,154,8492.24676
306.800947,190,8494.163384
316.687351,157,8495.747166
316.254125,168,8497.436419
312.550736,179,8499.230535
315.036014,181,8501.043594
315.830451,190,8502.945648
315.806983,190,8504.849028
311.790852,190,8506.750472
319.112145,174,8508.509748
310.164504,190,8510.413163
312.855631,154,8511.970771
313.777419,190,8513.870838
308.170101,190,8515.773786
313.357084,168,8517.469094
309.920383,179,8519.263262
315.879235,157,8520.860748
315.150693,190,8522.759467
312.310462,187,8524.631892
313.200262,166,8526.300011
315.265325,178,8528.081324
313.43937,168,8529.768902
315.260108,178,8531.553475
305.952244,190,8533.453565
313.942865,190,8535.363709
313.339196,187,8537.229949
316.238628,157,8538.81281
318.679878,179,8540.604477
316.670067,178,8542.398549
314.203711,190,8544.30425
315.186551,190,8546.212534
312.38348,187,8548.086753
318.885953,174,8549.854965
316.230854,190,8551.755551
317.162832,179,8553.551759
313.293273,179,8555.346589
316.121597,178,8557.132937
317.047844,190,8559.029682
314.595703,185,8560.879913
311.381436,176,8562.679752
308.91943,182,8564.525339
314.842004,157,8566.102962
315.582907,178,8567.879542
313.508214,157,8569.457129
315.72269,181,8571.264498
315.096122,190,8573.180978
317.656939,190,8575.095446
314.381181,185,8576.942971
311.514518,190,8578.837934
315.404398,179,8580.628936
315.207168,190,8582.530606
315.372308,168,8584.217024
314.325598,185,8586.067786
313.044542,187,8587.939241
314.837833,166,8592.532165
312.622118,154,8594.084284
317.753671,190,8595.977205
317.509518,161,8597.59422
314.233395,185,8599.444552
314.030209,190,8601.341213
313.363857,181,8603.15184
312.400675,176,8604.928535
313.407217,154,8606.482001
313.78375,166,8608.149769
315.925129,190,8610.048158
314.750178,190,8611.951898
304.843307,182,8613.776975
313.246482,179,8615.566635
314.960286,190,8617.461672
318.645482,174,8619.222137
310.921326,187,8621.09476
318.222253,179,8622.887512
317.482903,190,8624.793273
319.235299,174,8626.542063
317.728891,190,8628.446414
312.825792,190,8630.344027
317.48823,190,8632.259116
315.149871,190,8634.156617
313.968752,190,8636.061596
315.903582,157,8637.644274
310.764646,190,8639.544488
314.338532,190,8641.442162
317.779183,179,8643.235524
318.104039,161,8644.867379
317.694164,161,8646.486708
311.725229,182,8648.309457
316.031023,178,8650.095294
318.622233,174,8651.838325
309.432342,182,8653.824305
314.019184,190,8655.885864
314.370698,154,8657.452817
315.152602,185,8659.31195
314.201176,190,8661.234319
313.809677,185,8663.097581
316.223482,178,8664.895783
317.137332,179,8666.730271
313.649269,190,8668.638424
317.654116,174,8670.399274
311.283182,176,8672.17363
315.756404,190,8674.089808
314.835375,157,8675.684629
313.997411,190,8677.591382
310.129311,190,8679.498242
315.775387,157,8681.092679
317.483021,179,8682.888517
311.338553,176,8684.665143
312.82458,181,8686.494803
312.388281,187,8688.373603
311.738759,176,8690.139651
315.106354,181,8691.95338
314.910072,190,8696.839164
319.468902,174,8698.747344
313.568698,154,8700.304955
311.8019,190,8702.204792
320.122307,179,8704.025929
318.481107,179,8705.821423
314.66467,190,8707.724996
318.86591,161,8709.352062
310.53055,182,8711.181545
318.255499,174,8712.924992
314.750239,190,8714.821797
314.254957,190,8716.897732
317.170675,179,8718.853885
318.877919,174,8720.762489
318.265088,174,8722.670896
312.702284,187,8724.702143
316.7625,178,8726.648987
315.547915,190,8728.711081
309.295221,190,8730.608175
312.984868,182,8732.446666
316.381597,178,8734.229788
313.546077,179,8736.018417
311.572165,154,8737.569138
316.410094,178,8739.358422
314.241426,185,8741.208375
312.368048,179,8743.001743
309.50315,154,8744.561213
318.197821,174,8746.325664
316.703775,178,8748.114954
315.193875,190,8750.016091
310.761561,182,8751.840093
313.43319,185,8753.693565
313.261507,157,8755.277906
309.243424,190,8757.177037
315.44459,181,8758.996023
309.840837,190,8760.914402
315.211799,168,8762.604148
318.970153,174,8764.354875
313.977655,166,8766.024651
313.2881,187,8767.893836
314.012728,168,8769.586043
313.640159,179,8771.548408
315.376856,185,8773.564709
309.208778,190,8775.643797
317.023261,178,8777.427984
314.035744,168,8779.279604
310.815698,182,8781.100754
315.343943,181,8782.931299
316.960565,178,8784.734394
312.264105,168,8786.438423
312.111715,176,8788.218952
313.52832,168,8789.944105
313.942206,181,8791.771404
314.967116,190,8793.682288
317.391101,178,8795.47568
311.101871,176,8797.243669
313.245298,176,8801.913677
313.274787,187,8803.782324
311.640992,187,8805.665516
310.506201,179,8807.456899
312.361094,190,8809.351821
317.217353,179,8811.136271
311.082312,190,8813.029402
313.335279,176,8814.789259
316.590319,178,8816.570321
311.565743,182,8818.387292
314.935202,168,8820.08678
312.967203,187,8821.954233
316.887971,190,8823.857979
317.16171,178,8825.64227
314.834967,157,8827.224944
318.461226,174,8828.963139
314.941217,190,8830.861588
314.217057,190,8832.764784
315.753035,174,8834.511452
309.827199,154,8836.081798
314.581535,190,8837.980184
311.849693,187,8839.850726
319.613993,174,8841.595137
316.624992,178,8843.379482
312.805474,166,8845.053079
313.085101,166,8846.71817
310.318316,190,8848.635006
315.574783,190,8850.533733
311.036011,190,8852.434384
315.088722,157,8854.017812
317.091013,179,8855.814333
313.339364,154,8857.369521
313.412802,187,8859.238722
314.665056,157,8860.816745
317.067849,161,8862.46621
309.902648,190,8864.368056
316.590082,190,8866.265441
316.516201,190,8868.154641
315.810009,178,8869.931013
311.68525,190,8871.824631
316.616821,178,8873.660016
316.016201,190,8875.586968
309.919411,190,8877.496551
312.348118,190,8879.40757
316.06649,178,8881.208293
309.650385,176,8882.986598
312.035609,176,8884.761092
316.647568,178,8886.721401
314.964934,181,8888.570632
309.780662,182,8890.410543
316.638137,178,8892.210485
312.94136,190,8894.117978
313.894798,190,8896.028498
314.79422,168,8897.72592
315.198401,190,8899.640386
314.807762,190,8904.57958
310.479969,182,8906.431347
307.243958,182,8908.408688
317.633505,161,8910.194896
314.065098,157,8911.937475
311.724917,176,8913.861333
318.068727,179,8915.811669
314.236932,190,8917.882202
310.835674,182,8919.859701
314.369366,154,8921.574916
315.034383,190,8923.629685
314.646595,157,8925.372939
318.171027,161,8927.149504
309.526293,182,8929.127339
317.232833,161,8930.90515
313.711545,190,8932.974141
309.701851,182,8934.951077
314.547837,181,8936.762472
318.053999,161,8938.383523
314.305858,166,8940.049003
314.277448,168,8941.733844
315.7745,168,8943.419826
310.588954,182,8945.232435
310.80638,190,8947.144509
313.478346,179,8948.939748
316.948582,190,8950.841141
318.408822,179,8952.636496
313.212515,187,8954.505169
310.76084,182,8956.321981
310.594851,190,8958.220003
316.028449,178,8959.998134
314.362671,190,8961.915381
311.94016,190,8963.811356
313.514712,179,8965.607131
309.983081,190,8967.501881
317.7981,179,8969.291642
315.058055,181,8971.101952
313.726458,166,8972.778938
314.80034,190,8974.669223
317.940731,179,8976.473009
313.950649,166,8978.138208
314.107563,166,8979.807519
313.325658,168,8981.492662
317.909104,179,8983.284535
314.662068,187,8985.153693
313.825183,190,8987.057051
315.063545,190,8988.960068
314.150289,157,8990.563744
313.715404,185,8992.412055
316.762801,190,8994.306197
314.951556,185,8996.1501
313.387774,179,8997.943207
313.5336,179,8999.727459
314.062998,179,9001.52451
313.009324,185,9003.364631
314.233248,190,9005.27188
317.72025,161,9009.885242
312.017091,190,9011.783787
316.009527,190,9013.674381
312.110334,182,9015.491003
315.802646,157,9017.065273
308.367708,182,9018.882746
317.564851,178,9020.675721
311.270438,154,9022.22264
314.496096,190,9024.112397
314.215245,190,9026.000717
318.122511,174,9027.742548
316.851332,190,9029.63574
316.323328,190,9031.532324
316.156705,161,9033.147391
313.424422,179,9034.955962
313.798294,166,9036.620427
314.627554,181,9038.426833
311.996591,176,9040.191023
314.384064,166,9041.85655
312.968323,187,9043.721339
314.606501,190,9045.614494
314.061616,181,9047.430709
316.568184,190,9049.344233
316.580452,178,9051.121526
313.135473,190,9053.016855
313.08312,190,9054.913784
310.33953,182,9056.735778
313.900633,190,9058.633378
309.974398,182,9060.447689
315.076778,157,9062.026281
319.011774,174,9063.783195
314.376585,154,9065.331204
314.495951,168,9067.01291
309.03134,190,9068.921098
317.989797,161,9070.539604
314.556106,168,9072.226362
311.216461,182,9074.045246
312.278463,190,9075.947166
311.770037,187,9077.827705
314.582778,185,9079.676016
315.090228,190,9081.574464
310.808367,190,9083.465348
318.052397,174,9085.211905
317.29557,179,9086.997942
309.200518,182,9088.814343
311.138923,190,9090.712417
318.301555,179,9092.522189
316.763004,178,9094.303249
314.787156,178,9096.079787
315.44714,190,9097.974779
313.534252,190,9099.86999
310.13103,182,9101.689563
318.12159,174,9103.436232
319.280258,174,9105.193053
313.404669,190,9107.123405
311.50427,190,9109.033139
312.50516,190,9113.883943
314.915351,190,9115.791443
313.507005,179,9117.596153
313.420343,190,9119.504858
314.894266,190,9121.412941
317.68346,179,9123.214617
315.330575,178,9125.012127
310.649123,182,9126.84078
310.733138,182,9128.66712
313.722889,166,9130.341791
317.151902,190,9132.24862
310.622702,182,9134.076534
311.928644,154,9135.643693
314.381388,190,9137.548561
316.056875,190,9139.476123
312.196891,166,9141.15208
314.94371,190,9143.061081
313.072268,154,9144.626413
312.948415,190,9146.534991
315.261517,190,9148.440547
315.881158,190,9150.341021
311.593482,190,9152.244886
314.176728,190,9154.168005
313.535725,185,9156.025897
314.176562,166,9157.733371
315.490261,157,9159.316721
318.149299,161,9160.934621
317.210886,174,9162.674976
314.886362,181,9164.489815
315.179514,181,9166.299041
317.927948,179,9168.103254
313.631768,185,9169.944565
311.890474,190,9171.833674
318.268334,161,9173.449421
311.038182,176,9175.201653
310.3652,176,9176.954842
309.505938,182,9178.769947
314.038258,157,9180.345579
311.320626,185,9182.204254
316.534253,190,9184.100412
313.991892,168,9185.783424
314.016011,190,9187.692011
313.719351,176,9189.469417
314.819734,190,9191.383028
313.007148,185,9193.242879
313.65235,161,9194.877972
314.981324,190,9196.800911
314.438844,157,9198.395642
315.884852,181,9200.228024
314.065753,185,9202.085005
311.569619,154,9203.649761
313.015926,185,9205.504529
310.244906,176,9207.258873
312.270449,187,9209.118766
314.715528,157,9210.713738
313.167398,166,9212.385977
311.862442,181,9217.13303
316.496273,174,9218.877392
316.20357,190,9220.799213
315.567073,190,9222.716124
309.440875,182,9224.549679
317.868749,179,9226.3722
310.471264,176,9228.15306
314.720682,157,9229.753864
319.152917,161,9231.378073
313.676299,185,9233.231149
315.679726,190,9235.128289
314.727591,179,9236.926401
317.123462,161,9238.554219
317.671352,179,9240.379271
311.127141,182,9242.214073
315.966818,157,9243.810754
317.798437,161,9245.448244
