Año;Fecha;Riego_Optimo_FAO_mm
2010;22/08/2010;2,1274533427508517
2010;23/08/2010;2,186581300592414
2010;24/08/2010;1,7712419306291427
2010;25/08/2010;2,4200307688431035
2010;26/08/2010;1,9036242065972784
2010;27/08/2010;0,0
2011;15/04/2011;25,0
2011;16/04/2011;25,0
2011;17/04/2011;25,0
2011;18/04/2011;25,0
2011;19/04/2011;4,237370041022003
2011;20/04/2011;0,0
2011;21/04/2011;0,0
2011;22/04/2011;0,0
2011;23/04/2011;0,0
2011;24/04/2011;0,22786609479731856
2011;25/04/2011;5,073156413220039
2011;26/04/2011;4,433249378795047
2011;27/04/2011;3,688290907239156
2011;28/04/2011;5,144864883138762
2011;29/04/2011;3,039745146567026
2011;30/04/2011;0,0
2011;01/05/2011;0,0
2011;02/05/2011;0,0
2011;03/05/2011;6,823605098725686
2011;04/05/2011;6,765543708575818
2011;05/05/2011;7,5379444236596225
2011;06/05/2011;1,503698371471336
2011;07/05/2011;1,3932428276203024
2011;08/05/2011;4,423480906763521
2011;09/05/2011;4,586493978459497
2011;10/05/2011;4,732027929193817
2011;11/05/2011;4,186000798786175
2011;12/05/2011;0,0
2011;13/05/2011;0,0
2011;14/05/2011;4,867096432379775
2011;15/05/2011;3,2090462246268534
2011;16/05/2011;3,895372504309651
2011;17/05/2011;3,0774227588327707
2011;18/05/2011;2,919202503712098
2011;19/05/2011;4,608823612234988
2011;20/05/2011;2,7098712410659367
2011;21/05/2011;5,252524620532986
2011;22/05/2011;4,6637210888768195
2011;23/05/2011;5,4387048557585835
2011;24/05/2011;3,726916920638036
2011;25/05/2011;4,345192013557297
2011;26/05/2011;3,4700803064040153
2011;27/05/2011;3,6523732304348338
2011;28/05/2011;3,5368166736624134
2011;29/05/2011;5,682202932642053
2011;30/05/2011;2,6654847545178253
2011;31/05/2011;3,5342155659788865
2011;01/06/2011;0,0
2011;02/06/2011;1,0794027646012523
2011;03/06/2011;0,9227596851602834
2011;04/06/2011;4,461965001726562
2011;05/06/2011;2,1374426296635267
2011;06/06/2011;2,197701147917286
2011;07/06/2011;0,0
2011;08/06/2011;0,0
2011;09/06/2011;0,0
2011;10/06/2011;1,99521380412783
2011;11/06/2011;3,140936567844809
2011;12/06/2011;2,6590531178829986
2011;13/06/2011;7,444983642636127
2011;14/06/2011;5,724300262121035
2011;15/06/2011;6,30519515504558
2011;16/06/2011;5,377990857058419
2011;17/06/2011;3,4966194384988807
2011;18/06/2011;2,4104193686995496
2011;19/06/2011;3,7076766158349845
2011;20/06/2011;7,473314762871691
2011;21/06/2011;7,3257499195918525
2011;22/06/2011;6,584386546499594
2011;23/06/2011;4,25286394852997
2011;24/06/2011;1,3175003023190723
2011;25/06/2011;8,082733740054294
2011;26/06/2011;7,792632048507584
2011;27/06/2011;1,12973164312774
2011;28/06/2011;7,38939775012741
2011;29/06/2011;3,1896335994361014
2011;30/06/2011;2,2091909450993237
2011;01/07/2011;4,556088489105264
2011;02/07/2011;6,094316559363104
2011;03/07/2011;6,424740605130945
2011;04/07/2011;6,167754197754865
2011;05/07/2011;9,138812365711095
2011;06/07/2011;8,446803734582888
2011;07/07/2011;7,373397642117806
2011;08/07/2011;0,0
2011;09/07/2011;1,220768471961354
2011;10/07/2011;5,539442416005297
2011;11/07/2011;5,420418569046913
2011;12/07/2011;0,0
2011;13/07/2011;0,0
2011;14/07/2011;0,0
2011;15/07/2011;6,282669316573268
2011;16/07/2011;6,445197832561035
2011;17/07/2011;6,282570327985758
2011;18/07/2011;0,0
2011;19/07/2011;2,620504091636576
2011;20/07/2011;4,923490200391074
2011;21/07/2011;6,321987980119948
2011;22/07/2011;3,171282716287381
2011;23/07/2011;1,958902251058905
2011;24/07/2011;4,418340880348062
2011;25/07/2011;2,9821301024526035
2011;26/07/2011;6,442422252579465
2011;27/07/2011;5,579410157170588
2011;28/07/2011;3,3268459593910196
2011;29/07/2011;4,511360407804177
2011;30/07/2011;4,293177731646617
2011;31/07/2011;5,688536610964159
2011;01/08/2011;3,6165276526312353
2011;02/08/2011;0,0
2011;03/08/2011;0,0
2011;04/08/2011;6,3239951010356945
2011;05/08/2011;5,86992774652338
2011;06/08/2011;2,8568257062239413
2011;07/08/2011;2,976421409065652
2011;08/08/2011;3,6435494015011667
2011;09/08/2011;2,6127455621176034
2011;10/08/2011;3,2564730399903734
2011;11/08/2011;4,216982453572491
2011;12/08/2011;5,534577640979699
2011;13/08/2011;4,119028302589818
2011;14/08/2011;4,106430517976457
2011;15/08/2011;2,0548370388566095
2011;16/08/2011;4,329175839287437
2011;17/08/2011;4,201293677720848
2011;18/08/2011;3,241940131433845
2011;19/08/2011;2,98492315064951
2011;20/08/2011;1,5850066315996152
2011;21/08/2011;0,0
2011;22/08/2011;0,0
2011;23/08/2011;0,0
2011;24/08/2011;0,0
2011;25/08/2011;0,0
2012;22/04/2012;25,0
2012;23/04/2012;25,0
2012;24/04/2012;25,0
2012;25/04/2012;25,0
2012;26/04/2012;9,748000000000001
2012;27/04/2012;0,0
2012;28/04/2012;0,0
2012;29/04/2012;0,0
2012;30/04/2012;1,1306737547395609
2012;01/05/2012;3,0174050815681417
2012;02/05/2012;0,0
2012;03/05/2012;0,0
2012;04/05/2012;0,0
2012;05/05/2012;0,0
2012;06/05/2012;6,5648318998956965
2012;07/05/2012;3,9903975935550666
2012;08/05/2012;0,0
2012;09/05/2012;4,509332429630831
2012;10/05/2012;6,641797832841703
2012;11/05/2012;6,453821421893956
2012;12/05/2012;1,652113779622793
2012;13/05/2012;7,801454872538703
2012;14/05/2012;5,8963958484833014
2012;15/05/2012;7,248187353814155
2012;16/05/2012;3,0869015508318283
2012;17/05/2012;5,118426915297758
2012;18/05/2012;6,465279787991624
2012;19/05/2012;0,0
2012;20/05/2012;1,8100737094078099
2012;21/05/2012;2,52465515634427
2012;22/05/2012;4,301187265213008
2012;23/05/2012;5,984748760747
2012;24/05/2012;5,592597415487804
2012;25/05/2012;7,12843884500786
2012;26/05/2012;6,916876256760605
2012;27/05/2012;0,0
2012;28/05/2012;4,017819034258315
2012;29/05/2012;6,145729069709827
2012;30/05/2012;6,548542194240083
2012;31/05/2012;6,17050123044114
2012;01/06/2012;0,0
2012;02/06/2012;3,0388269454220627
2012;03/06/2012;0,0
2012;04/06/2012;8,341183968352523
2012;05/06/2012;4,148142385155003
2012;06/06/2012;5,155898253204828
2012;07/06/2012;3,6409783860953278
2012;08/06/2012;5,638673482997414
2012;09/06/2012;0,0
2012;10/06/2012;0,0
2012;11/06/2012;8,528572009213413
2012;12/06/2012;0,0
2012;13/06/2012;2,3508960836357007
2012;14/06/2012;0,0
2012;15/06/2012;4,695887786284715
2012;16/06/2012;6,176671764185335
2012;17/06/2012;1,1952168620051031
2012;18/06/2012;6,595900707273571
2012;19/06/2012;5,130644235391008
2012;20/06/2012;4,183525857873154
2012;21/06/2012;0,504192510770398
2012;22/06/2012;9,102017141272508
2012;23/06/2012;2,930222055334674
2012;24/06/2012;12,279963468728372
2012;25/06/2012;11,955719109911527
2012;26/06/2012;7,7212148377422505
2012;27/06/2012;9,77474960752382
2012;28/06/2012;7,678026895345525
2012;29/06/2012;6,44741098801538
2012;30/06/2012;0,519597301298226
2012;01/07/2012;0,0
2012;02/07/2012;3,0580467263054816
2012;03/07/2012;8,488846203910786
2012;04/07/2012;5,197862912695078
2012;05/07/2012;5,422535020735457
2012;06/07/2012;0,024694385965317478
2012;07/07/2012;7,412458232660289
2012;08/07/2012;2,92405188745877
2012;09/07/2012;5,265660505017836
2012;10/07/2012;6,67774515384147
2012;11/07/2012;2,3487448931489396
2012;12/07/2012;6,606516142360893
2012;13/07/2012;4,735460968542016
2012;14/07/2012;2,9857239365184856
2012;15/07/2012;2,2544163386807456
2012;16/07/2012;3,1524106434902284
2012;17/07/2012;7,1601260681008645
2012;18/07/2012;7,954468742233241
2012;19/07/2012;7,772645548557099
2012;20/07/2012;4,923369742333958
2012;21/07/2012;5,061153445407884
2012;22/07/2012;4,648580526444781
2012;23/07/2012;5,090652758533809
2012;24/07/2012;5,935715541581568
2012;25/07/2012;6,087141978034346
2012;26/07/2012;0,5990246632848362
2012;27/07/2012;3,968520656631825
2012;28/07/2012;3,0243649670110733
2012;29/07/2012;3,289720807393831
2012;30/07/2012;5,535363597109516
2012;31/07/2012;5,071044233806057
2012;01/08/2012;6,803246616788995
2012;02/08/2012;4,003162462823134
2012;03/08/2012;4,117136943026555
2012;04/08/2012;2,46229663728759
2012;05/08/2012;2,9748671125398123
2012;06/08/2012;3,5794770655362367
2012;07/08/2012;1,7197364840268934
2012;08/08/2012;6,385711086001299
2012;09/08/2012;5,7803680657174095
2012;10/08/2012;5,002453959669251
2012;11/08/2012;3,980800253364963
2012;12/08/2012;6,147268376418032
2012;13/08/2012;1,438827022531795
2012;14/08/2012;5,681564549905785
2012;15/08/2012;0,8120846030047502
2012;16/08/2012;1,1771619443829806
2012;17/08/2012;4,8126338802544675
2012;18/08/2012;5,19069750181325
2012;19/08/2012;3,9956220000858034
2012;20/08/2012;3,581802381000993
2012;21/08/2012;1,3951741749048447
2012;22/08/2012;5,282289893893614
2012;23/08/2012;3,971426059707821
2012;24/08/2012;1,0207561293052017
2012;25/08/2012;4,040467031919245
2012;26/08/2012;2,202319139508368
2012;27/08/2012;0,7951566799285243
2012;28/08/2012;3,6407811820544125
2012;29/08/2012;0,9879930724364694
2012;30/08/2012;2,8401089493937315
2012;31/08/2012;1,260922465880245
2012;01/09/2012;0,0
2013;15/04/2013;25,0
2013;16/04/2013;25,0
2013;17/04/2013;25,0
2013;18/04/2013;25,0
2013;19/04/2013;15,006000000000004
2013;20/04/2013;4,507999999999995
2013;21/04/2013;2,753000000000016
2013;22/04/2013;4,747000000000008
2013;23/04/2013;2,6127088594535897
2013;24/04/2013;3,589200388606
2013;25/04/2013;5,781706704700786
2013;26/04/2013;5,39480549226516
2013;27/04/2013;2,05742662852378
2013;28/04/2013;3,6994350584801063
2013;29/04/2013;0,0
2013;30/04/2013;0,0
2013;01/05/2013;0,0
2013;02/05/2013;3,026053241480959
2013;03/05/2013;4,781692580714063
2013;04/05/2013;4,138637102968214
2013;05/05/2013;5,215015638146084
2013;06/05/2013;3,7415342963387057
2013;07/05/2013;0,0
2013;08/05/2013;0,0
2013;09/05/2013;0,0
2013;10/05/2013;0,0
2013;11/05/2013;6,401967296201068
2013;12/05/2013;4,594623683488824
2013;13/05/2013;1,7301177038665303
2013;14/05/2013;5,239893026699674
2013;15/05/2013;3,5155264878161674
2013;16/05/2013;0,0
2013;17/05/2013;0,0
2013;18/05/2013;1,0720698529343644
2013;19/05/2013;2,763499347715155
2013;20/05/2013;4,286195043947373
2013;21/05/2013;3,7723208844514002
2013;22/05/2013;7,098448348814509
2013;23/05/2013;6,749396186611899
2013;24/05/2013;4,671948482167579
2013;25/05/2013;2,5410525630439933
2013;26/05/2013;1,3202486067948207
2013;27/05/2013;0,3259132213345063
2013;28/05/2013;2,573103625252111
2013;29/05/2013;0,0
2013;30/05/2013;0,7065434094224174
2013;31/05/2013;0,7291401112136653
2013;01/06/2013;0,7002095701821803
2013;02/06/2013;1,6917473408107804
2013;03/06/2013;1,8362398509353999
2013;04/06/2013;0,62904690086431
2013;05/06/2013;4,258355931859729
2013;06/06/2013;7,428584917474743
2013;07/06/2013;0,07501830188080238
2013;08/06/2013;1,707427572977285
2013;09/06/2013;0,34934599688927925
2013;10/06/2013;6,241594740705282
2013;11/06/2013;0,4977843077117632
2013;12/06/2013;7,517108751060136
2013;13/06/2013;7,874584244261582
2013;14/06/2013;2,287512943773451
2013;15/06/2013;7,672587281974957
2013;16/06/2013;6,401320884185721
2013;17/06/2013;5,884169122010933
2013;18/06/2013;0,0
2013;19/06/2013;0,0
2013;20/06/2013;0,0
2013;21/06/2013;5,2279219449935805
2013;22/06/2013;6,395108836831532
2013;23/06/2013;6,112706797046445
2013;24/06/2013;4,3387361077927125
2013;25/06/2013;0,7581781818968263
2013;26/06/2013;8,10574430333013
2013;27/06/2013;4,360109195415723
2013;28/06/2013;5,980221957602597
2013;29/06/2013;3,2299831056742225
2013;30/06/2013;7,915196473641803
2013;01/07/2013;3,8612847654352285
2013;02/07/2013;4,024152987495906
2013;03/07/2013;7,702159401336949
2013;04/07/2013;5,978809247693832
2013;05/07/2013;6,587792332742449
2013;06/07/2013;8,182566855129036
2013;07/07/2013;6,289338475490039
2013;08/07/2013;2,6557164359130323
2013;09/07/2013;6,902329403261531
2013;10/07/2013;6,9509527968982425
2013;11/07/2013;2,6943156097655843
2013;12/07/2013;7,427512726284439
2013;13/07/2013;5,391816851164263
2013;14/07/2013;3,7177185508034096
2013;15/07/2013;0,0
2013;16/07/2013;3,6636794454217547
2013;17/07/2013;6,155432612873406
2013;18/07/2013;9,039485704016311
2013;19/07/2013;5,9279547390164105
2013;20/07/2013;7,681757565841648
2013;21/07/2013;7,52560806426146
2013;22/07/2013;2,1585323744145732
2013;23/07/2013;5,478388971471524
2013;24/07/2013;4,6757273909800805
2013;25/07/2013;4,737509413643069
2013;26/07/2013;6,319376285149647
2013;27/07/2013;3,7055172457924748
2013;28/07/2013;1,331010708445034
2013;29/07/2013;0,0
2013;30/07/2013;3,2562522561212526
2013;31/07/2013;6,095407068808528
2013;01/08/2013;5,885378283219862
2013;02/08/2013;5,765530761284644
2013;03/08/2013;2,6525501477933378
2013;04/08/2013;3,416172634366525
2013;05/08/2013;3,181929043481942
2013;06/08/2013;2,8021832521631245
2013;07/08/2013;0,9552874411960737
2013;08/08/2013;2,9009113577556382
2013;09/08/2013;4,630918446559232
2013;10/08/2013;3,9440319219877553
2013;11/08/2013;4,14775122070516
2013;12/08/2013;0,0
2013;13/08/2013;0,0
2013;14/08/2013;4,440348246450286
2013;15/08/2013;4,262980332608958
2013;16/08/2013;3,7143982705544745
2013;17/08/2013;2,441459809408779
2013;18/08/2013;2,9104675022930278
2013;19/08/2013;0,0
2013;20/08/2013;2,249400503405062
2013;21/08/2013;1,8567561530042944
2013;22/08/2013;2,723026358421703
2013;23/08/2013;2,653881792050605
2013;24/08/2013;0,0
2013;25/08/2013;0,0
2014;15/04/2014;25,0
2014;16/04/2014;25,0
2014;17/04/2014;25,0
2014;18/04/2014;25,0
2014;19/04/2014;2,0871038924120078
2014;20/04/2014;0,0
2014;21/04/2014;0,0
2014;22/04/2014;4,389999999999991
2014;23/04/2014;2,903585985205765
2014;24/04/2014;3,8671315975816443
2014;25/04/2014;2,730505247858684
2014;26/04/2014;0,0
2014;27/04/2014;4,579447971619087
2014;28/04/2014;4,097797768967799
2014;29/04/2014;4,891570962080394
2014;30/04/2014;4,336566606575438
2014;01/05/2014;4,746450095731786
2014;02/05/2014;5,65591655060818
2014;03/05/2014;3,7303500266854517
2014;04/05/2014;4,279189435325552
2014;05/05/2014;4,703847310420173
2014;06/05/2014;6,06551731948572
2014;07/05/2014;2,0693558639180756
2014;08/05/2014;7,930975590488998
2014;09/05/2014;5,284242045459269
2014;10/05/2014;5,323840847815154
2014;11/05/2014;6,994967914762916
2014;12/05/2014;4,523400767253132
2014;13/05/2014;2,337815925889435
2014;14/05/2014;4,296849399016397
2014;15/05/2014;4,6810983908474535
2014;16/05/2014;4,782206776752682
2014;17/05/2014;5,253880271727833
2014;18/05/2014;2,4954380353219188
2014;19/05/2014;5,051698176851045
2014;20/05/2014;0,0
2014;21/05/2014;0,0
2014;22/05/2014;0,0
2014;23/05/2014;0,0
2014;24/05/2014;4,190232950616581
2014;25/05/2014;4,289516428870412
2014;26/05/2014;4,101493215149718
2014;27/05/2014;1,6398062811507124
2014;28/05/2014;2,4707316618040593
2014;29/05/2014;1,3441287243485522
2014;30/05/2014;0,43109795983778043
2014;31/05/2014;0,4549616988234978
2014;01/06/2014;0,65546544264806
2014;02/06/2014;2,060955780831717
2014;03/06/2014;5,298947899457938
2014;04/06/2014;7,299289711980665
2014;05/06/2014;0,9685491603512872
2014;06/06/2014;0,0
2014;07/06/2014;5,85097205968872
2014;08/06/2014;0,0
2014;09/06/2014;2,75504825726348
2014;10/06/2014;1,6773618406025363
2014;11/06/2014;1,6795961265856167
2014;12/06/2014;8,945413582621434
2014;13/06/2014;6,880372444285571
2014;14/06/2014;6,904783419569388
2014;15/06/2014;4,2371100376811635
2014;16/06/2014;5,129917225459866
2014;17/06/2014;0,0
2014;18/06/2014;7,338105416680812
2014;19/06/2014;5,19181938449186
2014;20/06/2014;7,054323740323444
2014;21/06/2014;6,314640664544533
2014;22/06/2014;3,9980338418593018
2014;23/06/2014;2,110940807304032
2014;24/06/2014;1,4816989841735153
2014;25/06/2014;0,0
2014;26/06/2014;4,697263184874982
2014;27/06/2014;7,958387479584196
2014;28/06/2014;1,4921194705432959
2014;29/06/2014;0,0
2014;30/06/2014;3,4156347177405078
2014;01/07/2014;5,755396286112332
2014;02/07/2014;0,5316410884608289
2014;03/07/2014;0,0
2014;04/07/2014;0,0
2014;05/07/2014;9,441618784928266
2014;06/07/2014;0,0
2014;07/07/2014;4,0303914890916275
2014;08/07/2014;5,602775270942251
2014;09/07/2014;8,115564323002708
2014;10/07/2014;2,9670078487460203
2014;11/07/2014;5,186097309214137
2014;12/07/2014;6,80835126643434
2014;13/07/2014;4,034733041656659
2014;14/07/2014;6,6288032743458585
2014;15/07/2014;5,270508603756415
2014;16/07/2014;6,431667996658535
2014;17/07/2014;6,261370007022107
2014;18/07/2014;6,965463498010225
2014;19/07/2014;0,0
2014;20/07/2014;0,0
2014;21/07/2014;3,2947424708328197
2014;22/07/2014;3,8542265253623906
2014;23/07/2014;6,257229296723034
2014;24/07/2014;5,903437238238778
2014;25/07/2014;5,534627183752899
2014;26/07/2014;4,686486987469902
2014;27/07/2014;5,851125393583651
2014;28/07/2014;4,609317920282246
2014;29/07/2014;4,590495431127595
2014;30/07/2014;3,394554203577588
2014;31/07/2014;3,755457568517441
2014;01/08/2014;5,180424734408754
2014;02/08/2014;0,0
2014;03/08/2014;0,0
2014;04/08/2014;4,609667673027479
2014;05/08/2014;4,272509691952251
2014;06/08/2014;4,945707300311083
2014;07/08/2014;5,093934088415853
2014;08/08/2014;0,0
2014;09/08/2014;1,503970392401559
2014;10/08/2014;5,035748214540902
2014;11/08/2014;3,2571938248037924
2014;12/08/2014;4,448070858785157
2014;13/08/2014;1,2091075249064067
2014;14/08/2014;2,120411228833549
2014;15/08/2014;1,2540362662624074
2014;16/08/2014;2,67328213982134
2014;17/08/2014;1,0084775120749412
2014;18/08/2014;3,460854875653614
2014;19/08/2014;3,5356600562857388
2014;20/08/2014;0,92545902569407
2014;21/08/2014;2,29386444352853
2014;22/08/2014;1,059926386804412
2014;23/08/2014;1,8950613719985294
2014;24/08/2014;1,2259614920245296
2014;25/08/2014;0,0
2015;15/04/2015;25,0
2015;16/04/2015;25,0
2015;17/04/2015;25,0
2015;18/04/2015;11,701172761708698
2015;19/04/2015;1,8659999999999943
2015;20/04/2015;4,250999999999998
2015;21/04/2015;4,6100000000000065
2015;22/04/2015;2,3382820173719985
2015;23/04/2015;0,0
2015;24/04/2015;5,416263710150394
2015;25/04/2015;0,0
2015;26/04/2015;0,0
2015;27/04/2015;0,0
2015;28/04/2015;0,0
2015;29/04/2015;3,0398612266117677
2015;30/04/2015;7,04637969501808
2015;01/05/2015;0,899156375250195
2015;02/05/2015;3,2034424971576643
2015;03/05/2015;4,701572520522592
2015;04/05/2015;0,0
2015;05/05/2015;0,0
2015;06/05/2015;0,7640661072182013
2015;07/05/2015;8,689358773501388
2015;08/05/2015;10,552997882341971
2015;09/05/2015;6,108436006170224
2015;10/05/2015;7,552671495476827
2015;11/05/2015;7,680763346859654
2015;12/05/2015;6,366274217299788
2015;13/05/2015;7,4346113616628235
2015;14/05/2015;4,239632848880043
2015;15/05/2015;1,947500203660018
2015;16/05/2015;4,4513886170167805
2015;17/05/2015;4,636519211198734
2015;18/05/2015;4,292207169947772
2015;19/05/2015;7,513712495583919
2015;20/05/2015;0,0
2015;21/05/2015;0,44411620265939866
2015;22/05/2015;1,9698228251484293
2015;23/05/2015;1,1941148031194773
2015;24/05/2015;1,4431340990338999
2015;25/05/2015;1,7445546247287211
2015;26/05/2015;4,009328723299735
2015;27/05/2015;3,799323650620949
2015;28/05/2015;2,5400023200597586
2015;29/05/2015;5,998518944610456
2015;30/05/2015;5,2823923453411386
2015;31/05/2015;2,342099885132246
2015;01/06/2015;4,782799023331902
2015;02/06/2015;4,835572172511284
2015;03/06/2015;5,372635043282676
2015;04/06/2015;8,236473733441835
2015;05/06/2015;5,841365226641443
2015;06/06/2015;2,958054421587568
2015;07/06/2015;6,803503880305135
2015;08/06/2015;7,468435799875651
2015;09/06/2015;7,196254994106359
2015;10/06/2015;0,90256185109941
2015;11/06/2015;0,0
2015;12/06/2015;7,213564910626761
2015;13/06/2015;0,0
2015;14/06/2015;1,2308838357356013
2015;15/06/2015;0,0
2015;16/06/2015;3,7910202748853195
2015;17/06/2015;4,01317342193585
2015;18/06/2015;4,15364907512712
2015;19/06/2015;6,9543013352151455
2015;20/06/2015;6,067452818475896
2015;21/06/2015;4,985153482659117
2015;22/06/2015;7,088793946891547
2015;23/06/2015;4,114670772085184
2015;24/06/2015;4,188835194287127
2015;25/06/2015;4,989857937362248
2015;26/06/2015;6,745347193057981
2015;27/06/2015;8,055596025357556
2015;28/06/2015;4,95590967362053
2015;29/06/2015;7,3777778373166605
2015;30/06/2015;7,137929869977838
2015;01/07/2015;7,047541981615482
2015;02/07/2015;1,746778008819346
2015;03/07/2015;7,499959208812298
2015;04/07/2015;7,730310861465534
2015;05/07/2015;4,5357545118572515
2015;06/07/2015;7,037924347885118
2015;07/07/2015;6,731134478272179
2015;08/07/2015;6,598442425220407
2015;09/07/2015;3,9564800911954014
2015;10/07/2015;6,480390123898925
2015;11/07/2015;7,971752003190484
2015;12/07/2015;3,310074723849638
2015;13/07/2015;7,4146026981595465
2015;14/07/2015;7,208773987962106
2015;15/07/2015;9,808483611492733
2015;16/07/2015;8,306417497467763
2015;17/07/2015;9,322914347281774
2015;18/07/2015;7,234435690339442
2015;19/07/2015;6,983713360472133
2015;20/07/2015;5,775739256738838
2015;21/07/2015;5,504720437717849
2015;22/07/2015;1,1910390547474803
2015;23/07/2015;8,042393886690977
2015;24/07/2015;5,9387167772602085
2015;25/07/2015;3,5522061324307774
2015;26/07/2015;3,131383207446608
2015;27/07/2015;6,877902701435354
2015;28/07/2015;8,002931140819484
2015;29/07/2015;4,226302953743716
2015;30/07/2015;4,946959189991942
2015;31/07/2015;0,0
2015;01/08/2015;5,139110248525288
2015;02/08/2015;3,014313971631586
2015;03/08/2015;7,230967072279266
2015;04/08/2015;5,343688927670774
2015;05/08/2015;2,7606386723946406
2015;06/08/2015;5,851505504435853
2015;07/08/2015;5,018196712847902
2015;08/08/2015;4,041162892856243
2015;09/08/2015;2,9612478927181867
2015;10/08/2015;1,483708449854304
2015;11/08/2015;5,830417647192396
2015;12/08/2015;3,9946399620409823
2015;13/08/2015;1,487264727597767
2015;14/08/2015;1,4195808706485618
2015;15/08/2015;2,2992056593036168
2015;16/08/2015;1,64428818282396
2015;17/08/2015;3,018404658625567
2015;18/08/2015;3,077741956348535
2015;19/08/2015;1,34235102651629
2015;20/08/2015;2,71071003455119
2015;21/08/2015;2,8325744481513144
2015;22/08/2015;2,074936763626033
2015;23/08/2015;2,611048608553963
2015;24/08/2015;0,0
2015;25/08/2015;0,0
2016;21/04/2016;25,0
2016;22/04/2016;25,0
2016;23/04/2016;25,0
2016;24/04/2016;13,392999999999997
2016;25/04/2016;4,281000000000013
2016;26/04/2016;2,9899999999999998
2016;27/04/2016;4,855000000000003
2016;28/04/2016;0,0
2016;29/04/2016;5,021155678804597
2016;30/04/2016;3,995007688736161
2016;01/05/2016;4,024180837844847
2016;02/05/2016;3,8483449374335637
2016;03/05/2016;4,581149312158275
2016;04/05/2016;4,685983432156161
2016;05/05/2016;0,0
2016;06/05/2016;0,0
2016;07/05/2016;0,0
2016;08/05/2016;0,0
2016;09/05/2016;0,0
2016;10/05/2016;0,0
2016;11/05/2016;0,0
2016;12/05/2016;0,0
2016;13/05/2016;0,0
2016;14/05/2016;0,4369587998347477
2016;15/05/2016;4,634035409520042
2016;16/05/2016;4,464774502681912
2016;17/05/2016;3,9685083151001903
2016;18/05/2016;3,876873433884477
2016;19/05/2016;4,82632288672893
2016;20/05/2016;3,3358822612978747
2016;21/05/2016;1,448127836369991
2016;22/05/2016;3,9362068660670126
2016;23/05/2016;2,1120343894035507
2016;24/05/2016;4,3432008054096425
2016;25/05/2016;4,6198591623067
2016;26/05/2016;5,673858350702038
2016;27/05/2016;6,378691533747286
2016;28/05/2016;0,0
2016;29/05/2016;0,0
2016;30/05/2016;0,0
2016;31/05/2016;0,0
2016;01/06/2016;4,411758547159193
2016;02/06/2016;2,1431748873259404
2016;03/06/2016;4,257583229028865
2016;04/06/2016;5,55416959468017
2016;05/06/2016;3,5173072498836926
2016;06/06/2016;3,1881381706570866
2016;07/06/2016;4,583076785799664
2016;08/06/2016;6,48674880697928
2016;09/06/2016;6,285474584693466
2016;10/06/2016;5,727362036188252
2016;11/06/2016;4,489580850019939
2016;12/06/2016;2,8409245086841044
2016;13/06/2016;5,273490678482631
2016;14/06/2016;7,104119795124728
2016;15/06/2016;0,0
2016;16/06/2016;0,0
2016;17/06/2016;0,5434818882466601
2016;18/06/2016;0,4587864404921706
2016;19/06/2016;2,101543810939983
2016;20/06/2016;4,234857915999582
2016;21/06/2016;8,202837176146796
2016;22/06/2016;7,301493205631311
2016;23/06/2016;6,983615237990547
2016;24/06/2016;7,385389873547586
2016;25/06/2016;2,5594767267574827
2016;26/06/2016;6,019089063490377
2016;27/06/2016;3,4910316545634874
2016;28/06/2016;5,846362336304829
2016;29/06/2016;7,880418672087714
2016;30/06/2016;6,515538385611046
2016;01/07/2016;4,0835061959198296
2016;02/07/2016;10,378437172095488
2016;03/07/2016;7,090521063630415
2016;04/07/2016;8,492053927918374
2016;05/07/2016;8,734647573698027
2016;06/07/2016;8,71865511033575
2016;07/07/2016;7,9886478924284505
2016;08/07/2016;5,979253066011942
2016;09/07/2016;7,3394624740580765
2016;10/07/2016;5,4958589090878265
2016;11/07/2016;7,941801841938544
2016;12/07/2016;1,2729577059183539
2016;13/07/2016;6,221097688746637
2016;14/07/2016;0,0
2016;15/07/2016;6,522668132945129
2016;16/07/2016;5,37877565700418
2016;17/07/2016;6,155915032851158
2016;18/07/2016;6,753541377455813
2016;19/07/2016;6,45445833460421
2016;20/07/2016;6,860228756280558
2016;21/07/2016;6,696030723532383
2016;22/07/2016;1,3882970938617891
2016;23/07/2016;6,656553570813727
2016;24/07/2016;4,694596852265141
2016;25/07/2016;5,299776959584187
2016;26/07/2016;5,682255027494708
2016;27/07/2016;5,844316020688348
2016;28/07/2016;5,041120185178078
2016;29/07/2016;5,562758987089409
2016;30/07/2016;5,933657004666975
2016;31/07/2016;4,48316835099021
2016;01/08/2016;4,091007275296368
2016;02/08/2016;4,794765518036017
2016;03/08/2016;5,804801727419516
2016;04/08/2016;5,842995791203038
2016;05/08/2016;3,632128103414729
2016;06/08/2016;3,133002002155739
2016;07/08/2016;5,48969537244009
2016;08/08/2016;6,602462448321209
2016;09/08/2016;4,612893554060696
2016;10/08/2016;3,1868697277928866
2016;11/08/2016;0,8006114244720353
2016;12/08/2016;2,0056690874115595
2016;13/08/2016;6,078633892400829
2016;14/08/2016;4,91917642373531
2016;15/08/2016;5,01905354291277
2016;16/08/2016;3,015553678074023
2016;17/08/2016;4,305694955433848
2016;18/08/2016;3,3797097469070727
2016;19/08/2016;2,325672895338847
2016;20/08/2016;1,4652649764839718
2016;21/08/2016;4,597601989007571
2016;22/08/2016;1,2506535849019607
