Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Riego_Recomendado_mm;Precip_D1_mm;ETo_D1_mm;Precip_D2_mm;ETo_D2_mm;Precip_D3_mm;ETo_D3_mm;Precip_D4_mm;ETo_D4_mm;Precip_D5_mm;ETo_D5_mm;Precip_D6_mm;ETo_D6_mm;Precip_D7_mm;ETo_D7_mm;Precio_Agua_Hoy
17/07/2012;71;504,0200;31,6800;10,3000;17,1775;47,4600;1,6600;0,0000;6,7000;16,9710;0,0000;8,1691;0,5430;6,7027;0,0000;7,3322;0,1640;3,4831;0,0000;4,5343;0,4650;7,3826;0,0000;4,8451;0,0289
18/07/2012;72;515,3000;34,0100;12,5600;19,3950;43,5900;2,0300;0,0000;7,3800;6,6560;0,0000;6,4906;0,0000;5,5437;0,0000;5,9130;0,7300;5,1895;0,0000;6,3817;0,0000;6,4132;0,0000;5,4703;0,0259
19/07/2012;73;525,2550;29,8800;10,0300;20,9925;45,5000;2,0900;0,1860;6,6600;0,0000;0,5580;5,7837;0,0000;5,6900;0,8780;5,5300;0,0000;8,8542;0,0610;3,1577;0,3920;4,4291;5,1330;1,7640;0,0200
20/07/2012;74;534,6450;28,3500;10,4300;21,3125;59,7400;1,7000;0,4450;5,6900;0,0000;0,0000;5,2713;0,5070;5,1089;0,7440;5,8300;0,7200;5,3268;0,0000;7,7872;10,4420;4,0251;3,1320;2,0884;0,0551
21/07/2012;75;543,5350;27,6800;10,1000;20,5500;63,4100;1,1500;0,1800;5,3700;16,9430;0,0000;5,6630;0,0000;6,3658;0,1680;7,3357;0,2170;2,5552;1,1660;3,8250;0,5070;5,3248;0,0000;7,6071;0,0479
22/07/2012;76;551,9400;26,8100;9,9000;19,3375;58,9900;1,1600;0,2350;5,4600;0,0000;0,2480;5,9024;0,0000;6,4802;0,8270;6,8004;6,5620;7,7935;1,6280;4,1777;0,0710;4,1905;0,0000;4,4266;0,0204
23/07/2012;77;561,8450;29,8100;9,0300;18,8950;53,5100;1,2800;0,0000;5,8500;0,0000;0,0000;5,6775;0,2070;6,4974;8,0650;6,9639;1,2110;5,2577;1,1350;3,0785;0,0000;2,6275;0,1740;5,2905;0,0598
24/07/2012;78;571,8450;31,2800;9,7000;19,3850;51,6800;1,6200;0,0000;6,1900;13,4530;0,0000;6,4845;4,4240;6,5843;1,1560;3,9263;0,4210;4,8845;0,0000;4,2370;0,0000;4,2545;0,9880;8,6249;0,0200
25/07/2012;79;583,6900;31,3400;13,6900;20,3100;56,3900;1,8900;0,0000;6,1400;0,0000;3,2630;5,6629;1,0330;4,5197;0,1600;3,1701;0,0000;5,2530;0,0000;5,6800;0,2310;10,8889;0,5830;6,0281;0,0242
26/07/2012;80;595,1750;27,6800;15,2900;20,8350;62,9900;2,6300;1,0050;5,8800;15,3320;1,1390;4,2882;0,6280;3,3952;0,0120;5,9954;0,0960;4,3470;0,0000;8,1343;0,0000;5,8399;0,5690;9,0223;0,0296
27/07/2012;81;604,3900;26,4800;11,9500;20,5850;72,9000;1,8800;0,0000;4,8700;0,0000;0,0000;4,2138;0,2040;5,4616;1,3460;3,1407;0,0000;6,9736;0,3520;6,0834;0,0000;5,5202;0,0730;5,8123;0,0478
28/07/2012;82;611,6750;23,3400;11,2300;19,8025;73,8000;1,5000;0,0000;4,1800;0,0000;0,1580;5,4210;0,0510;6,0248;0,4330;7,5687;0,9420;6,2282;0,0000;5,0653;0,2970;6,8274;0,0000;3,3224;0,0613
29/07/2012;83;620,2250;25,7400;11,3600;18,6750;68,1600;1,3400;0,0800;4,9900;0,0000;0,9910;5,3968;0,0000;6,2394;0,3100;4,2093;0,3200;5,5778;0,3290;6,8699;1,0470;5,1250;0,0000;5,5595;0,0408
30/07/2012;84;629,2000;27,9500;8,8300;18,2750;64,2100;1,2700;0,4300;5,3700;0,0000;0,6260;7,1770;0,0030;6,6678;0,0000;4,8173;0,0000;5,1181;0,7970;3,4067;0,0000;6,7636;0,0000;6,2605;0,0467
31/07/2012;85;639,5250;29,8800;10,7700;18,7575;59,3200;1,9200;0,0940;6,2000;24,2770;0,0000;5,3349;0,3050;5,6860;0,0000;5,0694;0,7160;6,7484;0,6590;3,5421;0,0000;3,6766;0,0000;9,0343;0,0502
01/08/2012;86;648,4750;25,8800;12,0200;18,8525;63,4100;2,7400;0,1450;5,6500;0,0000;0,3140;6,3540;0,6510;4,8512;1,0530;4,6568;0,4070;5,0926;0,0000;3,9317;0,0000;4,8730;0,3700;4,8068;0,0670
02/08/2012;87;656,2800;25,6100;7,6300;18,5225;62,7000;1,9800;0,8360;5,4800;0,0000;0,7270;6,4398;0,7120;3,9707;0,0000;5,9845;0,0000;6,1238;0,0470;5,1881;0,5860;3,1346;0,4340;9,2902;0,0200
03/08/2012;88;663,8500;25,1400;7,7000;18,0500;58,4000;1,5200;0,4440;5,0700;0,0000;0,9000;3,9407;0,0000;4,2513;0,1940;3,7379;0,2640;5,0246;0,0000;5,6556;0,0000;8,9779;0,6720;5,7114;0,0224
04/08/2012;89;670,4700;21,8200;11,4200;16,9800;66,1800;3,0600;0,5250;4,3200;0,0000;0,3560;4,4131;0,0000;3,7512;0,0010;6,5212;0,0000;6,2422;0,0000;4,5602;0,0000;5,5916;0,8390;6,2367;0,0345
05/08/2012;90;676,6500;21,2100;11,1500;16,2800;64,0700;2,7900;0,0000;4,5500;0,0000;0,5310;4,8002;0,7560;6,1275;0,8150;6,2472;0,0000;6,1403;0,0000;5,6468;0,2790;6,8949;0,1820;1,7389;0,0623
06/08/2012;91;682,7900;22,2800;7,3600;15,9000;66,0200;1,9600;0,0000;4,6400;24,5180;0,0000;4,7038;0,5760;5,4816;0,6300;5,3519;1,1340;3,6410;0,0000;4,6595;0,0000;4,3447;0,0000;6,9542;0,0356
07/08/2012;92;691,0300;26,4800;8,1000;16,0450;57,9000;1,5700;0,4040;5,1800;0,0000;0,3530;6,3772;0,6550;5,8542;0,0000;3,9078;0,5840;8,0797;0,0000;5,6049;0,0000;5,9809;0,5500;2,1895;0,0408
08/08/2012;93;701,5150;30,6700;10,9700;17,2975;57,9900;1,3600;0,2740;5,4700;0,0000;0,7760;5,4421;0,0000;5,3415;0,0000;5,0692;0,0000;6,2110;0,1260;6,1478;0,3440;2,3272;0,6040;2,1190;0,0200
09/08/2012;94;712,5650;31,3400;12,1000;18,9275;57,1000;1,2200;0,9220;5,5200;0,0000;0,3500;4,6935;0,6970;6,2423;0,0000;3,2650;0,5260;4,1968;0,1790;6,0321;4,3390;1,3736;0,0000;2,4771;0,0396
10/08/2012;95;722,9800;32,7400;10,8300;20,7075;52,6500;1,2300;0,0000;5,1000;22,3660;0,0000;6,6193;0,0000;5,9605;0,9670;4,8035;0,0000;3,9950;4,5820;5,6018;0,2890;2,9254;0,0000;10,6400;0,0224
11/08/2012;96;732,5400;28,3500;10,7700;21,1950;47,4200;2,5200;0,0000;6,0100;0,0000;0,5600;4,9094;0,6880;4,3342;0,0000;6,1542;2,0160;2,7149;0,0000;6,5529;0,0000;5,6519;0,1130;4,9804;0,0483
12/08/2012;97;739,5600;24,0100;10,0300;20,2575;63,4300;1,9200;0,0000;4,6700;0,0000;0,4630;4,5542;0,0000;5,2410;1,7980;3,2921;0,0000;3,4899;0,0000;3,7739;0,0000;5,0727;0,1440;4,4847;0,0215
13/08/2012;98;747,7150;25,7400;10,5700;19,4650;62,8600;1,7700;0,0000;4,8400;0,0000;0,3540;4,4315;3,1350;3,9651;0,0000;6,1908;0,0000;5,9817;0,0000;3,8041;0,5520;4,8230;0,0000;5,7205;0,0378
14/08/2012;99;756,9950;26,5400;12,0200;18,8675;61,3700;2,0600;0,7460;4,9400;0,0000;2,9070;5,0376;0,0000;5,4971;1,1250;4,3125;0,0000;4,8650;0,0000;6,3455;0,0000;2,3269;0,0000;5,6612;0,0608
15/08/2012;100;762,9050;21,8200;9,6300;18,0825;66,2900;2,7900;0,6510;4,4600;31,7530;0,0000;5,5671;0,0000;5,4548;0,0250;4,9591;0,2370;7,2161;0,3870;3,8601;0,0000;5,7438;0,0670;9,5497;0,0483
16/08/2012;101;771,0450;26,2800;6,3600;17,7450;66,0000;1,4900;0,0000;4,7900;0,0000;0,0000;5,2503;0,0000;5,0038;0,0000;4,9879;0,0000;3,6701;0,0000;3,6979;0,0000;5,3359;0,2940;3,0605;0,0413
17/08/2012;102;781,0450;31,0700;8,3600;17,9300;58,3800;1,3400;0,0000;5,3200;0,0000;0,0000;4,8784;0,0000;4,9042;0,0000;3,8298;0,0000;5,7109;0,0000;2,3727;0,0000;3,9672;0,0680;3,1235;0,0586
18/08/2012;103;791,1950;30,8700;10,3000;18,1800;59,9300;1,3600;0,0000;5,1500;0,0000;0,0000;5,1676;0,0000;3,3468;0,7270;5,6988;0,0720;7,3994;0,0000;5,5596;0,3520;5,7067;0,0000;4,0495;0,0200
19/08/2012;104;802,8050;30,8700;13,2200;19,3075;56,6300;1,2500;0,0000;4,9700;0,0000;0,4770;4,1527;0,5120;4,4505;0,6450;6,1055;0,6110;4,1661;0,0000;5,2341;0,0000;4,3378;0,0000;1,9336;0,0259
20/08/2012;105;813,3550;28,1500;12,9500;20,2850;64,4800;1,1700;0,3650;3,6100;0,0000;0,0000;4,8370;0,0540;5,5206;0,2100;5,2885;0,3360;4,8026;0,5830;3,4174;0,0000;3,3689;0,0020;1,3890;0,0425
21/08/2012;106;823,3550;32,0700;9,7700;20,4875;59,7100;1,1900;0,0000;4,9400;0,0000;0,0000;5,1270;0,0000;3,7793;0,0680;3,2958;0,0000;5,1081;0,4960;3,5020;0,0000;5,5148;0,7130;3,2854;0,0511
22/08/2012;107;833,5400;30,0100;10,3700;20,3225;64,8700;1,6100;0,0000;5,2600;27,8390;0,4140;4,4948;0,0980;3,1036;0,9720;4,4847;0,4610;3,5813;0,0000;4,2752;0,2200;5,1149;0,4720;4,8604;0,0468
23/08/2012;108;841,4300;24,6100;11,1700;19,5825;70,9000;2,1000;1,2050;4,0300;0,0000;1,3040;4,3985;0,0000;5,1259;0,0000;5,3550;0,3190;4,5825;0,0000;5,0088;0,3560;5,5210;1,5930;4,0444;0,0425
24/08/2012;109;850,1450;24,7400;12,6900;19,0625;67,2900;2,3600;1,0240;4,4400;0,0000;0,1020;5,2972;0,4200;3,8016;0,4740;5,8865;0,0000;3,5404;0,0000;5,7908;0,2600;2,3331;0,0000;5,1683;0,0471
25/08/2012;110;856,6200;22,9500;9,2300;18,1000;62,6000;3,0500;0,3970;4,7800;0,0000;0,4620;4,1143;0,0000;4,4356;0,3100;3,6408;0,0790;5,0656;0,5860;3,3742;0,0000;4,4486;0,0000;4,2482;0,0200
26/08/2012;111;863,4550;23,6700;5,7000;16,7600;67,5900;1,0300;0,0000;3,9500;0,0000;0,5810;4,3299;0,0890;3,5824;0,3540;4,5020;0,0000;4,9572;0,3020;4,1298;0,0000;4,1013;0,3570;5,2016;0,0412
27/08/2012;112;872,6300;28,3500;7,9000;16,5850;57,6100;1,6500;0,0000;4,6300;0,0000;0,0000;3,9203;0,0000;4,4610;0,3680;4,3241;0,0000;3,2669;0,0000;3,5306;0,0000;2,9736;0,0000;7,0558;0,0565
28/08/2012;113;880,4350;25,6100;9,5700;16,4575;65,0900;1,2500;0,0000;3,8400;27,8650;0,0000;4,7346;0,0000;5,2854;1,1420;4,0529;0,0840;3,7174;0,0000;3,9169;0,2590;4,3499;0,3470;3,2017;0,0385
29/08/2012;114;887,7750;24,6800;9,4300;16,4825;57,3300;2,2100;0,4300;4,7200;0,0000;0,0000;4,8507;0,6430;3,6399;0,1650;3,9798;0,0000;3,4917;0,0390;3,0677;0,7350;3,1137;0,1650;3,1267;0,0200
30/08/2012;115;893,6150;21,6800;6,0300;16,4750;61,8800;3,0700;0,0000;4,6100;0,0000;0,0000;3,2309;0,0000;3,7354;0,0000;2,9954;0,0000;2,6785;0,0000;5,5644;0,5940;6,9420;0,0000;3,7893;0,0439
31/08/2012;116;899,6550;22,0800;3,3700;15,3875;60,4200;1,3500;0,1720;3,8300;0,0000;0,0000;3,5544;0,0860;3,6481;0,0000;3,5479;0,4450;3,9832;0,0000;4,5436;0,7170;4,2624;0,8220;5,0998;0,0452
01/09/2012;117;905,3950;21,4800;3,7700;14,1725;65,7500;0,9700;0,0000;3,4400;0,0000;0,0000;3,5259;0,0000;3,3498;0,5040;3,3225;0,0000;4,1443;0,9810;7,7625;0,0000;1,8118;0,7430;2,8231;0,0383
02/09/2012;118;912,2300;23,6700;5,2300;13,5850;64,1800;1,1600;0,0000;3,8200;0,0000;0,1140;3,3828;0,0000;3,3222;0,3470;5,0989;0,2390;4,3757;0,0000;4,1773;0,7520;3,9588;2,7980;6,2650;0,0200
03/09/2012;119;919,6000;24,7400;7,1600;13,8025;63,3100;1,1000;0,6900;3,8600;0,0000;0,0000;3,6724;0,0000;3,0661;0,1920;4,3449;0,0000;5,0660;0,0370;3,4895;5,6800;4,5493;0,4830;5,4759;0,0588
04/09/2012;120;926,7050;24,2100;6,0100;14,3025;67,8800;1,1100;0,0940;3,5700;0,0000;0,0000;3,7515;0,0000;5,3224;0,0000;4,0307;0,0000;5,2019;2,8260;3,9370;0,3960;4,5173;0,0000;1,6129;0,0494
05/09/2012;121;933,7750;24,1400;7,1600;15,0450;68,3000;2,0900;0,0570;4,1000;0,0000;0,0000;4,9246;0,8980;3,9976;0,6480;3,1300;1,8150;2,6716;0,5620;3,4234;0,1090;1,7792;0,0000;4,0778;0,0400
06/09/2012;122;942,6100;27,6700;8,7000;15,7925;64,3400;1,4900;0,0720;4,4100;33,0210;0,3270;4,6313;0,0000;4,4355;6,0210;4,6950;0,6800;3,0328;0,1470;3,5850;0,0000;3,8660;0,4820;1,2120;0,0342
07/09/2012;123;952,3300;29,0700;10,3700;16,7175;56,6500;1,5800;0,0000;4,4900;0,0000;0,0000;4,3508;2,0570;4,1951;0,7490;5,2896;0,0000;1,9556;0,9500;2,6433;0,0000;4,0134;0,0000;2,2507;0,0406
08/09/2012;124;962,6450;29,2100;11,4200;17,7675;56,6700;1,7100;0,0000;4,4100;0,0000;5,2230;3,3410;0,1510;4,0027;0,0210;3,3973;0,0000;4,4092;0,0890;3,4225;0,0000;5,0278;0,0400;2,9403;0,0502
09/09/2012;125;971,6950;26,0100;12,0900;18,4525;70,4000;1,1900;0,2290;3,4100;0,0000;0,2120;3,6672;0,9340;2,5267;0,7030;3,3037;0,6660;4,8538;0,0000;4,5004;0,2770;6,4989;0,3680;5,1644;0,0330
10/09/2012;126;980,5450;25,0100;12,6900;18,6425;71,9000;1,3500;0,0000;3,5700;0,0000;0,0000;3,5280;0,0000;4,0755;0,0320;4,7801;0,1410;4,1443;0,0000;4,6022;0,0000;3,5081;0,0000;1,6739;0,0329
11/09/2012;127;988,4950;25,4100;10,4900;18,3525;68,2500;0,9500;0,6540;3,3200;0,0000;0,6500;3,9219;0,0000;4,0949;0,0000;3,9411;0,0000;4,8661;1,0110;3,7491;0,0370;2,2799;0,2330;3,5432;0,0380
12/09/2012;128;996,2350;25,4800;9,7000;17,6850;70,3000;1,9700;0,2880;3,9500;0,0000;0,0000;3,9412;0,5420;3,7949;0,0000;3,1246;0,1320;2,5900;0,3700;2,1535;0,6500;2,7667;0,0000;3,9215;0,0431
13/09/2012;129;1003,1050;23,7400;6,2300;16,8575;60,5700;1,9100;0,0000;4,0400;0,0000;0,0000;3,9029;0,0000;3,8841;0,9470;4,0825;0,0000;3,2458;1,8910;2,1494;0,9940;3,7915;0,5060;1,0530;0,0257
14/09/2012;130;1011,4750;26,7400;3,3000;15,8400;61,6400;0,8600;0,0000;3,5000;34,8890;0,5170;4,0628;0,6060;3,9555;0,0250;2,3618;1,1370;1,4242;0,6800;4,1705;0,0000;4,1354;0,0000;6,5403;0,0457
15/09/2012;131;1020,7450;28,5400;5,7700;15,5050;51,4000;1,0000;0,0000;3,7800;0,0000;0,0000;3,2855;0,4950;3,3024;0,2870;2,7919;0,1160;2,6493;0,0570;3,1367;0,0750;5,2491;0,1020;4,2775;0,0529
16/09/2012;132;1030,1500;28,8100;7,0300;15,8450;48,4400;1,2100;0,0000;3,6700;0,0000;1,0630;3,0731;0,2350;2,9836;0,0120;3,6467;0,0000;3,5053;0,2550;4,8558;0,2880;5,6883;5,4330;3,0371;0,0312
17/09/2012;133;1037,4600;24,6200;8,7000;16,4700;54,5300;1,2200;0,0000;2,8400;0,0000;0,1710;3,1696;0,0610;3,4948;0,6100;3,1250;0,0940;3,9618;0,0000;1,6125;5,6760;2,4369;0,5710;1,0617;0,0539
18/09/2012;134;1045,6800;24,4800;11,9600;17,4000;63,1500;1,4600;0,1350;2,9900;0,0000;0,0000;2,9569;0,1470;3,6090;0,0000;4,4717;0,0230;3,7530;2,4640;1,9110;0,0000;3,8363;5,5610;2,7696;0,0465
19/09/2012;135;1052,2850;23,2100;7,7600;17,0425;68,1200;1,4800;0,0000;3,3200;0,0000;0,0000;3,4720;0,8110;3,7599;0,4520;4,5875;4,5350;3,4294;0,0000;3,7420;3,1830;2,1948;0,0000;2,8296;0,0205
20/09/2012;136;1060,3250;26,0800;6,0300;16,7925;62,4100;1,4600;0,0000;3,5100;0,0000;0,0000;4,0596;1,3680;4,4455;2,4490;3,7174;0,0000;2,3113;4,5620;1,5348;0,3560;2,7143;0,0000;2,5893;0,0462
21/09/2012;137;1069,7700;26,5400;12,3500;17,1175;65,2400;2,2800;0,0000;4,0900;0,0000;0,5050;3,9141;4,2280;2,1274;0,2700;2,9579;2,7380;1,4249;0,1320;1,4042;0,0000;4,5016;0,0000;3,9945;0,0313
22/09/2012;138;1078,4750;27,4100;6,6900;16,9475;66,3000;1,6600;0,4530;3,7700;0,0000;3,6220;3,1588;0,0000;2,9241;3,7830;1,5401;0,6460;2,5565;0,0000;0,7837;0,7280;4,3687;0,0000;2,2014;0,0289
23/09/2012;139;1084,9550;20,2100;12,7500;17,0875;76,6000;5,2300;0,7130;3,2200;0,0000;0,8620;3,1007;2,7800;1,8352;0,3060;2,6384;0,4410;1,3373;0,0000;3,2344;0,0780;3,8183;0,0000;2,0148;0,0272
24/09/2012;140;1089,1300;18,3500;9,6300;16,2475;66,1600;3,6000;0,7710;3,1100;0,0000;2,2110;1,5049;0,0000;2,0249;0,5180;2,6031;0,0000;3,1235;1,0150;3,9888;0,0000;1,3583;0,0000;3,7534;0,0200
25/09/2012;141;1091,9750;15,6900;5,5000;14,2275;83,6000;4,2700;0,2190;1,7300;0,0000;0,0000;2,2421;0,1710;2,4447;0,0000;2,2336;0,8100;3,4539;0,1420;2,5631;0,2880;2,8867;0,0000;3,4231;0,0200
26/09/2012;142;1094,0550;14,1600;4,5000;12,2750;77,5000;2,4800;0,2570;1,9700;0,0000;0,0000;2,3633;0,0000;2,5818;0,4000;4,2479;0,6300;2,8715;0,0000;3,5095;0,3280;3,6691;0,1950;5,0000;0,0557
27/09/2012;143;1097,3950;16,6800;2,1000;10,8825;71,7000;1,8700;0,0000;2,4500;0,0000;0,0000;2,1817;0,2420;3,0355;0,0000;2,5484;0,3730;2,2130;0,0000;2,3940;0,6420;2,0253;0,0200;3,2166;0,0726
28/09/2012;144;1102,4500;19,4100;10,7000;11,1525;64,2000;2,6300;0,6580;2,6100;42,0970;0,2030;3,2133;0,0000;2,1266;0,0000;3,2866;0,1810;2,8711;0,0000;2,0591;0,0000;1,2279;0,0000;2,2836;0,0623
29/09/2012;145;1106,8550;18,8100;5,5700;11,8225;63,0100;3,1500;0,0140;3,2100;0,0000;0,0260;2,2546;0,0000;2,6409;0,9530;2,5989;0,0810;2,7237;0,8120;3,3607;0,0000;5,7896;0,0680;1,9778;0,0566
30/09/2012;146;1110,5950;17,4800;1,9000;11,8150;72,4000;1,0000;0,0580;2,1600;0,0000;0,0000;2,7375;0,6990;2,6500;0,2620;2,1330;0,0000;2,7533;0,0000;4,8056;0,5000;1,6597;0,5800;1,2044;0,0200
01/10/2012;147;1116,7350;22,2800;1,2300;11,9875;64,8200;1,2700;0,7880;2,8500;0,0000;0,3610;3,2613;0,0000;2,0250;0,6000;2,7784;0,0000;2,9812;0,5560;1,9930;0,3100;2,9063;0,7020;3,6411;0,0577
02/10/2012;148;1122,2100;20,9500;3,8400;11,5100;64,8700;1,7200;0,7990;2,7800;0,0000;0,0330;2,3097;0,0000;2,8052;0,0000;4,2009;0,2280;1,8489;0,0000;2,5576;0,0000;2,4851;1,2000;2,6436;0,0685
03/10/2012;149;1127,4850;20,5500;4,5600;11,3525;73,0000;1,4600;0,0000;2,5000;0,0000;0,1870;3,1641;0,0000;3,7085;0,2870;1,3077;0,1470;2,1779;0,0000;3,2594;0,0000;1,9226;0,7270;1,3229;0,0319
04/10/2012;150;1133,1600;21,3500;2,7700;11,9875;61,4800;1,4600;0,6250;2,7800;0,0000;0,2180;3,0925;0,0000;1,4376;0,0000;1,9207;0,1870;2,3554;0,0000;1,1198;1,1690;0,4637;0,9710;0,9975;0,0488
05/10/2012;151;1140,5000;24,6800;3,1000;12,4825;56,4000;1,7200;0,2080;3,3900;0,0000;0,2510;1,9655;0,5100;1,9612;0,0000;3,7287;0,0000;1,6933;0,0990;2,0350;0,0000;2,0241;0,2120;3,5108;0,0377
06/10/2012;152;1145,9400;20,8800;6,6900;12,9600;66,3100;1,3500;0,3460;2,0000;0,0000;0,4220;2,4492;0,0000;2,5182;1,1380;1,4759;1,3610;1,8693;0,0000;3,0377;0,1000;3,1065;0,0780;3,8800;0,0489
07/10/2012;153;1154,2550;25,3400;11,2900;14,1500;72,2000;1,3900;0,4610;2,6100;0,0000;0,0440;2,2226;0,1920;1,8989;0,0880;1,1917;0,0000;2,6018;0,0000;1,6535;0,0000;2,0610;0,0000;3,5961;0,0388
08/10/2012;154;1161,7250;24,9400;9,0300;15,2575;71,9000;1,5000;0,3160;2,7100;0,0000;0,0000;1,3892;0,4140;1,6421;0,0000;3,0567;0,0570;1,8422;0,7490;0,8051;0,3300;2,8782;0,0000;3,4238;0,0441
09/10/2012;155;1167,3650;21,2800;5,4300;15,4625;80,0000;1,0900;0,9690;1,7400;0,0000;0,5380;1,4869;0,0000;2,7497;0,0000;2,0418;0,3370;1,9527;0,0000;1,4080;0,0090;2,4317;7,2910;1,5924;0,0314
10/10/2012;156;1172,2400;19,7500;8,0300;15,3975;79,9000;0,8300;0,1280;1,4000;0,0000;0,0000;2,2511;0,5130;1,7457;0,0000;1,6655;0,0000;1,9768;0,0000;1,4830;2,6420;0,8516;0,7130;1,2874;0,0263
11/10/2012;157;1177,6150;20,7500;6,4300;14,3350;77,8000;2,5500;0,6410;2,5600;0,0000;0,0000;1,9660;0,8690;1,8644;0,3010;1,4319;0,8020;2,7793;2,0370;0,9945;0,8300;1,3974;9,9490;0,9771;0,0200
12/10/2012;158;1181,2850;17,3400;4,5000;12,9450;68,5900;1,6600;0,0000;2,1600;0,0000;0,1060;2,3484;0,5870;2,4652;0,1690;2,2792;1,7130;1,7612;10,4450;0,9497;15,9710;0,7739;0,3560;1,0451;0,0368
13/10/2012;159;1185,0950;17,6200;2,9700;11,9850;66,9500;1,0900;0,0000;1,9400;0,0000;0,2610;2,6155;0,4840;1,8451;5,3030;1,0296;13,0050;1,3089;21,0250;0,7450;0,1590;1,5585;0,0000;2,0790;0,0362
14/10/2012;160;1187,8100;15,4300;3,1700;10,8500;70,6000;3,2400;0,0000;2,3200;0,0000;0,0000;2,1785;1,7790;1,2147;5,5280;1,1152;17,7670;0,6259;0,9890;1,2322;1,1750;1,3851;0,0420;1,6657;0,0289
15/10/2012;161;1190,2550;14,8900;3,3700;9,8850;68,1500;3,1500;0,0990;2,2800;0,0000;3,2800;1,4461;5,8280;1,2274;25,8920;1,1229;0,7150;1,0058;0,5140;0,9459;0,2600;1,4690;0,4010;1,0791;0,0468
16/10/2012;162;1191,9350;13,3600;7,4300;9,8450;80,7000;2,6800;0,0000;1,3000;0,0000;7,7120;1,0728;17,5570;0,9026;0,4790;1,1806;0,2580;1,5664;0,0250;2,1179;0,6060;0,8068;0,9920;0,8681;0,0355
17/10/2012;163;1192,9150;11,9600;8,9600;10,0550;92,1000;4,0300;4,1000;1,1500;0,0000;16,3940;0,9245;0,2830;1,4572;0,0000;1,4825;0,0000;1,5691;0,0450;1,4176;0,6270;1,6244;3,1360;2,0913;0,0200
18/10/2012;164;1192,9150;9,1000;6,1600;9,4475;91,1000;1,8000;9,8440;0,7700;0,0000;0,5080;1,5267;0,0000;1,4150;0,1480;2,4891;0,0000;1,6461;0,3780;1,3360;7,6390;1,5839;15,7850;1,5788;0,0650
19/10/2012;165;1194,2900;12,7500;2,2300;8,8150;83,9000;1,5900;0,9400;1,4300;0,0000;0,0000;1,7049;0,0000;1,8839;0,6610;1,4831;0,0000;1,4543;1,8380;1,0828;9,5490;1,1105;5,3260;1,9308;0,0790
20/10/2012;166;1196,8650;15,1500;1,7600;8,0250;77,7000;1,0800;0,0000;1,5500;0,0000;0,3190;1,7546;0,0000;1,1667;0,0000;1,5275;3,5280;1,0397;8,8250;1,0225;2,1770;1,3612;2,6620;3,1351;0,0381
21/10/2012;167;1200,5350;17,3400;1,7000;7,4275;72,7000;1,3300;0,0000;1,8500;0,0000;0,5810;1,5639;0,2700;1,3409;0,0000;0,8105;8,3370;1,6378;4,5520;1,3819;0,0000;1,5281;0,0000;1,1326;0,0515
22/10/2012;168;1205,0100;18,9500;2,3700;8,0550;79,4000;1,0900;0,0000;1,6400;0,0000;0,0000;1,7309;5,9020;1,2763;4,0240;1,6685;0,5960;1,2298;2,6770;2,1765;0,0000;1,3415;0,3120;0,7046;0,0364
23/10/2012;169;1210,4500;20,8800;7,7600;9,5575;80,3000;0,8900;0,1820;1,6300;0,0000;4,7040;1,0654;15,8130;1,4164;3,4010;1,3061;2,4190;1,2845;0,0000;1,7208;0,2030;1,4079;0,1400;0,4435;0,0402
24/10/2012;170;1213,4650;16,0300;7,5600;10,5800;86,9000;1,7100;1,8340;1,1200;0,0000;11,8390;1,3770;2,8120;1,5825;0,7700;1,9310;0,0000;2,0445;0,0000;0,9853;0,0000;1,0807;1,0370;1,1475;0,0220
25/10/2012;171;1216,4450;15,9600;8,2300;11,5350;86,8000;2,3000;4,8070;1,4600;0,0000;3,2150;1,0804;2,1300;2,0620;0,2730;1,1975;0,6150;1,4588;0,7810;1,2393;0,0000;1,0682;1,3130;1,8874;0,0626
26/10/2012;172;1219,5850;16,2800;9,0300;12,0000;87,6000;1,2100;0,4140;1,2900;0,0000;2,0700;2,1518;0,4080;1,1016;0,6520;0,9347;0,0650;1,2454;0,6240;1,3780;0,6520;2,5833;0,1630;2,2472;0,0595
27/10/2012;173;1221,1650;13,1600;0,9000;10,9650;74,5000;3,6500;0,0440;1,8700;0,0000;0,0500;1,3400;0,6490;0,8801;0,0000;0,9420;0,0000;1,4049;0,3270;2,9915;0,3640;2,2712;8,4110;1,7842;0,0622
28/10/2012;174;1221,6050;10,8800;-1,5600;9,0725;69,6800;1,3300;0,0000;1,3200;0,0000;0,0140;1,1312;0,6780;1,1149;0,0000;0,9548;0,0950;1,9070;0,4190;1,3060;15,1370;0,8565;0,2790;1,0323;0,0412
29/10/2012;175;1221,7450;10,2800;-2,8300;6,7850;78,8000;1,1800;0,0000;1,1200;0,0000;0,9030;0,7778;0,0000;1,2483;0,0000;1,5898;0,8570;1,6854;18,4740;0,6616;1,8410;1,9174;0,8990;1,9995;0,0200
30/10/2012;176;1221,7450;9,0300;-0,6300;4,9725;80,1000;1,3300;0,3690;0,9700;0,0000;0,0000;1,1815;0,3900;1,6808;0,0000;1,3544;8,3270;1,1810;1,1530;0,9039;0,0000;1,7649;0,4050;1,0042;0,0442
