Fecha;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
26/07/2007;0,4493;0,7816;0,7607;0,7255;0,6193;0,2271;0,0120;0,7559;0,0278;0,5520;0,1813
27/07/2007;0,4564;0,7931;0,7935;0,7585;0,6555;0,2673;0,0202;0,7703;0,0155;0,6642;0,6954
28/07/2007;0,4647;0,8396;0,8206;0,7924;0,6294;0,1565;0,0204;0,7428;0,0112;0,6517;0,4987
29/07/2007;0,4726;0,8396;0,7987;0,8085;0,6275;0,1302;0,0000;0,7297;0,0169;0,5938;0,2977
30/07/2007;0,4809;0,8448;0,8170;0,8220;0,5920;0,1468;0,0090;0,7585;0,0000;0,5163;0,0055
31/07/2007;0,4896;0,8883;0,8408;0,8333;0,5866;0,2244;0,0045;0,8412;0,0008;0,4301;0,2896
01/08/2007;0,4952;0,6794;0,8080;0,8063;0,6870;0,2327;0,0124;0,5433;0,0000;0,5312;0,1200
02/08/2007;0,5015;0,7530;0,7716;0,7848;0,6538;0,1801;0,0000;0,6837;0,0299;0,4941;0,2216
03/08/2007;0,5083;0,7899;0,7443;0,7668;0,6563;0,1219;0,0214;0,6732;0,0000;0,6981;0,6417
04/08/2007;0,5165;0,9166;0,8006;0,7715;0,5713;0,2008;0,0007;0,8150;0,0000;0,5696;0,6779
05/08/2007;0,5258;0,8717;0,8846;0,8094;0,5952;0,2521;0,0071;0,6654;0,0254;0,4595;0,0000
06/08/2007;0,5327;0,7078;0,8682;0,8095;0,7010;0,2992;0,0047;0,5774;0,0167;0,5807;0,0000
07/08/2007;0,5367;0,6106;0,7678;0,7835;0,6455;0,2909;0,0209;0,5486;0,0441;0,4482;0,5408
08/08/2007;0,5409;0,6174;0,6474;0,7220;0,6529;0,1634;0,0084;0,5656;0,0000;0,5274;0,3578
09/08/2007;0,5462;0,6877;0,6731;0,6666;0,6967;0,1385;0,0000;0,5997;0,0000;0,5299;0,7201
10/08/2007;0,5524;0,7447;0,7079;0,6568;0,6441;0,1496;0,0000;0,6470;0,1102;0,7162;0,8278
11/08/2007;0,5593;0,7931;0,7571;0,6813;0,6503;0,2493;0,0854;0,6982;0,0000;0,4169;0,0058
12/08/2007;0,5660;0,7178;0,8408;0,7156;0,7160;0,2548;0,0040;0,6234;0,0337;0,4670;0,6393
13/08/2007;0,5719;0,6894;0,8244;0,7317;0,7580;0,1053;0,0287;0,4921;0,0213;0,5350;0,1770
14/08/2007;0,5793;0,7781;0,8280;0,7483;0,7250;0,1399;0,0000;0,5669;0,0173;0,3485;0,5435
15/08/2007;0,5838;0,6327;0,7713;0,7312;0,8070;0,3740;0,0000;0,5079;0,0000;0,4812;0,3885
16/08/2007;0,5871;0,5639;0,6950;0,6928;0,7200;0,2812;0,0000;0,4751;0,0087;0,4269;0,3412
17/08/2007;0,5910;0,5988;0,6310;0,6569;0,7350;0,1122;0,0079;0,4619;0,0109;0,5687;0,1918
18/08/2007;0,5970;0,7329;0,6876;0,6361;0,6651;0,3019;0,0100;0,6850;0,0308;0,3649;0,6941
19/08/2007;0,6008;0,5905;0,7205;0,6219;0,7000;0,3934;0,0228;0,5682;0,0030;0,5321;0,3553
20/08/2007;0,6056;0,6608;0,6767;0,6296;0,6914;0,3560;0,0000;0,5787;0,0372;0,4300;0,0584
21/08/2007;0,6086;0,5405;0,7060;0,6302;0,6622;0,4501;0,0113;0,5249;0,0328;0,3951;0,0000
22/08/2007;0,6120;0,5646;0,6586;0,6040;0,7529;0,3740;0,0227;0,4344;0,0000;0,5153;0,1447
23/08/2007;0,6161;0,6106;0,7259;0,6049;0,7010;0,3075;0,0000;0,5302;0,0209;0,3880;0,1860
24/08/2007;0,6203;0,6206;0,6950;0,6058;0,7530;0,2355;0,0065;0,4528;0,1609;0,3701;0,7801
25/08/2007;0,6254;0,6643;0,7861;0,6435;0,7240;0,5374;0,1220;0,4816;0,1865;0,4134;0,0000
26/08/2007;0,6336;0,7931;0,8717;0,6976;0,7970;0,3324;0,1933;0,5499;0,0416;0,6295;0,2583
27/08/2007;0,6438;0,8496;0,9464;0,7602;0,6634;0,2438;0,0061;0,6824;0,0332;0,5290;0,2706
28/08/2007;0,6524;0,8079;0,8755;0,8088;0,6821;0,1745;0,0099;0,6207;0,0066;0,4206;0,0523
29/08/2007;0,6572;0,6593;0,7806;0,8002;0,7670;0,3047;0,0000;0,4567;0,0459;0,4245;0,2485
30/08/2007;0,6612;0,6023;0,6751;0,7535;0,6606;0,2368;0,0330;0,5210;0,0000;0,4047;0,8643
31/08/2007;0,6661;0,6658;0,6004;0,6815;0,6913;0,1510;0,0085;0,5092;0,0333;0,4870;0,4077
01/09/2007;0,6719;0,7163;0,6567;0,6349;0,7200;0,1247;0,0382;0,5210;0,0000;0,3608;0,2533
02/09/2007;0,6776;0,7145;0,7243;0,6323;0,7080;0,1122;0,0036;0,4488;0,0400;0,4061;0,5281
03/09/2007;0,6835;0,7278;0,7188;0,6511;0,7200;0,1136;0,0327;0,5039;0,0000;0,3595;0,1808
04/09/2007;0,6884;0,6676;0,6786;0,6643;0,7190;0,1537;0,0000;0,4816;0,0000;0,4559;0,5141
05/09/2007;0,6942;0,7163;0,6513;0,6629;0,5956;0,2396;0,0000;0,6063;0,0403;0,6464;0,6618
06/09/2007;0,7009;0,7831;0,6146;0,6624;0,5474;0,2798;0,0075;0,6732;0,0031;0,4933;0,0000
07/09/2007;0,7073;0,7595;0,6786;0,6646;0,6357;0,1579;0,0000;0,5446;0,0018;0,4856;0,0000
08/09/2007;0,7137;0,7597;0,6474;0,6736;0,6311;0,1842;0,0146;0,5604;0,0111;0,4797;0,4462
09/09/2007;0,7203;0,7730;0,7060;0,6950;0,5733;0,2008;0,0087;0,5945;0,0000;0,4660;0,2518
10/09/2007;0,7268;0,7630;0,6439;0,6958;0,5461;0,2299;0,0038;0,6142;0,0187;0,3018;0,0662
11/09/2007;0,7330;0,7479;0,6567;0,6883;0,6280;0,1288;0,0000;0,4908;0,0182;0,3597;0,3494
12/09/2007;0,7392;0,7479;0,6474;0,6809;0,7080;0,1066;0,0000;0,4619;0,0291;0,4064;0,0000
13/09/2007;0,7456;0,7565;0,7278;0,6790;0,6763;0,1524;0,0103;0,4685;0,0158;0,4876;0,4460
14/09/2007;0,7512;0,7095;0,7243;0,6792;0,6633;0,1676;0,0212;0,4816;0,0068;0,3572;0,1719
15/09/2007;0,7567;0,6977;0,6474;0,6755;0,7460;0,1468;0,0050;0,4344;0,0764;0,4098;0,0457
16/09/2007;0,7624;0,7178;0,7804;0,6804;0,8300;0,1814;0,0702;0,3911;0,0353;0,2065;0,0000
17/09/2007;0,7661;0,5857;0,7552;0,6566;0,8740;0,1385;0,0328;0,2743;0,0000;0,3195;0,3759
18/09/2007;0,7695;0,5621;0,6931;0,6301;0,7610;0,2327;0,0005;0,3360;0,0000;0,2764;0,6328
19/09/2007;0,7731;0,5805;0,6094;0,6033;0,8040;0,1122;0,0000;0,3609;0,0125;0,3813;0,7514
20/09/2007;0,7783;0,6827;0,6641;0,5922;0,7360;0,1371;0,0000;0,4173;0,0191;0,3812;0,0000
21/09/2007;0,7842;0,7261;0,7317;0,6124;0,7340;0,1801;0,0000;0,4357;0,0000;0,3184;0,1263
22/09/2007;0,7895;0,6909;0,7568;0,6393;0,7430;0,1607;0,0000;0,4278;0,0098;0,3555;0,7205
23/09/2007;0,7944;0,6658;0,6822;0,6603;0,7720;0,1233;0,0000;0,3898;0,0193;0,4974;0,3775
24/09/2007;0,7994;0,6676;0,6841;0,6629;0,6897;0,3089;0,0137;0,4882;0,0198;0,2854;0,2934
25/09/2007;0,8028;0,5636;0,6239;0,6221;0,7140;0,2105;0,0214;0,3832;0,0000;0,3456;0,3429
26/09/2007;0,8056;0,5320;0,5621;0,5729;0,7120;0,2341;0,0014;0,3622;0,0049;0,2045;0,7049
27/09/2007;0,8077;0,4800;0,5676;0,5355;0,6727;0,2992;0,0009;0,3412;0,0332;0,2821;0,4041
28/09/2007;0,8101;0,5036;0,4981;0,4848;0,7340;0,1399;0,0000;0,3018;0,0000;0,1878;0,3341
29/09/2007;0,8120;0,4685;0,6111;0,4856;0,8130;0,2036;0,0000;0,2087;0,2432;0,0849;0,3810
30/09/2007;0,8147;0,4971;0,8061;0,5142;0,9360;0,3906;0,3222;0,1339;0,0371;0,1997;0,2160
01/10/2007;0,8183;0,5606;0,7951;0,5555;0,8990;0,2382;0,0218;0,2402;0,0392;0,1737;0,3732
02/10/2007;0,8219;0,5405;0,8244;0,6074;0,8760;0,1939;0,0266;0,2257;0,2755;0,1195;0,5883
03/10/2007;0,8245;0,5157;0,7568;0,6208;0,9310;0,2244;0,2410;0,1352;0,0000;0,1583;0,2812
04/10/2007;0,8281;0,5787;0,7153;0,6199;0,8340;0,0845;0,0026;0,2756;0,0000;0,2104;0,6148
05/10/2007;0,8323;0,6174;0,6677;0,6094;0,8050;0,1440;0,0115;0,3097;0,0154;0,2654;0,5008
06/10/2007;0,8361;0,5938;0,6731;0,5929;0,8260;0,0914;0,0000;0,2730;0,0007;0,2037;0,8998
07/10/2007;0,8394;0,5589;0,6658;0,5896;0,8560;0,0983;0,0096;0,2231;0,0008;0,2088;0,6290
08/10/2007;0,8432;0,5905;0,7169;0,5896;0,8160;0,0970;0,0000;0,2612;0,0000;0,2159;0,0091
09/10/2007;0,8467;0,5737;0,6548;0,5770;0,8000;0,1053;0,0000;0,2690;0,0037;0,1749;0,2257
10/10/2007;0,8505;0,5955;0,6020;0,5687;0,7690;0,2632;0,0000;0,3386;0,0145;0,2877;0,4481
11/10/2007;0,8535;0,5385;0,5946;0,5510;0,7530;0,1884;0,0121;0,2822;0,0000;0,2537;0,1866
12/10/2007;0,8567;0,5554;0,5473;0,5165;0,8040;0,0997;0,0000;0,2493;0,0199;0,2277;0,2989
13/10/2007;0,8602;0,5687;0,5164;0,4918;0,8030;0,0970;0,0151;0,2428;0,0197;0,1704;0,3021
14/10/2007;0,8640;0,5938;0,5492;0,4794;0,7690;0,1302;0,0000;0,2677;0,0000;0,2628;0,2006
15/10/2007;0,8677;0,5888;0,5894;0,4829;0,7880;0,1136;0,0000;0,2454;0,0331;0,1735;0,0142
16/10/2007;0,8716;0,5955;0,6146;0,4962;0,8110;0,1219;0,0202;0,2388;0,0064;0,1943;0,1161
17/10/2007;0,8756;0,6023;0,5892;0,5140;0,7610;0,1039;0,0000;0,2428;0,0170;0,1843;0,0000
18/10/2007;0,8788;0,5569;0,5837;0,5144;0,8230;0,1039;0,0260;0,2126;0,0092;0,2233;0,5355
19/10/2007;0,8825;0,5888;0,4945;0,4951;0,7630;0,0956;0,0084;0,2402;0,0276;0,2029;0,6625
20/10/2007;0,8870;0,6339;0,5000;0,4860;0,6130;0,1288;0,0000;0,2940;0,0000;0,2426;0,2560
21/10/2007;0,8907;0,5872;0,4707;0,4665;0,6453;0,1163;0,0000;0,2546;0,0000;0,2296;0,7516
22/10/2007;0,8938;0,5456;0,5528;0,4657;0,6931;0,1911;0,0023;0,2625;0,2266;0,0806;0,0727
23/10/2007;0,8944;0,3851;0,7060;0,4788;0,9170;0,1205;0,2423;0,0932;0,0070;0,1409;0,1655
24/10/2007;0,8965;0,4836;0,5364;0,4798;0,8600;0,1717;0,0000;0,1706;0,0075;0,1531;0,9065
25/10/2007;0,8985;0,4768;0,4907;0,4682;0,8180;0,1066;0,0000;0,1706;0,0234;0,1331;0,3139
26/10/2007;0,8996;0,4180;0,4981;0,4424;0,8290;0,1330;0,0227;0,1549;0,0121;0,1646;0,3020
27/10/2007;0,9013;0,4552;0,4489;0,4097;0,8080;0,1191;0,0018;0,1719;0,0000;0,1709;0,7737
28/10/2007;0,9035;0,4918;0,4726;0,3903;0,7720;0,1551;0,0095;0,2008;0,0056;0,2394;0,3290
29/10/2007;0,9065;0,5388;0,5982;0,4113;0,7340;0,2922;0,0000;0,2428;0,0185;0,1511;0,0000
30/10/2007;0,9077;0,4251;0,5235;0,4192;0,7390;0,3102;0,0000;0,2008;0,0099;0,1596;0,3160
31/10/2007;0,9092;0,4466;0,4360;0,4253;0,7170;0,1745;0,0000;0,1929;0,0000;0,1413;0,0000
01/11/2007;0,9110;0,4650;0,4106;0,4063;0,7290;0,1607;0,0000;0,2008;0,0093;0,2113;0,0337
02/11/2007;0,9152;0,6189;0,5109;0,4005;0,5994;0,2175;0,0000;0,3189;0,0249;0,2876;0,4474
03/11/2007;0,9192;0,6056;0,5219;0,4097;0,6563;0,1967;0,0000;0,2782;0,0117;0,1785;0,4710
04/11/2007;0,9226;0,5654;0,5274;0,4262;0,7420;0,1357;0,0146;0,1929;0,0192;0,1349;0,2979
05/11/2007;0,9251;0,5102;0,4726;0,4408;0,8190;0,1011;0,0000;0,1496;0,0129;0,1996;0,6394
06/11/2007;0,9279;0,5237;0,4672;0,4221;0,7090;0,1551;0,0164;0,2060;0,0466;0,0969;0,3608
07/11/2007;0,9304;0,5069;0,4633;0,3978;0,7370;0,1385;0,0234;0,1850;0,0129;0,1857;0,4761
08/11/2007;0,9337;0,5657;0,4363;0,3869;0,6417;0,1399;0,0000;0,2047;0,0148;0,1147;0,1833
09/11/2007;0,9344;0,3881;0,4633;0,3771;0,7940;0,1066;0,0000;0,1155;0,0000;0,1504;0,5646
10/11/2007;0,9371;0,5237;0,3980;0,3649;0,6600;0,1607;0,0000;0,2178;0,0242;0,1219;0,5936
11/11/2007;0,9401;0,5388;0,4179;0,3626;0,6018;0,1302;0,0006;0,2021;0,0149;0,0971;0,2578
12/11/2007;0,9425;0,5019;0,4324;0,3521;0,6352;0,1011;0,0000;0,1562;0,0000;0,0846;0,2539
13/11/2007;0,9430;0,3831;0,3832;0,3290;0,8100;0,1108;0,0000;0,1102;0,0367;0,1587;0,1595
14/11/2007;0,9446;0,4499;0,3925;0,3261;0,7850;0,2479;0,0278;0,1719;0,0440;0,1163;0,2161
15/11/2007;0,9456;0,4133;0,4617;0,3284;0,7980;0,2548;0,0000;0,1496;0,0065;0,1235;0,0819
16/11/2007;0,0000;0,2995;0,3304;0,2849;0,7190;0,1150;0,0000;0,1129;0,0000;0,1351;0,6091
17/11/2007;0,0000;0,3332;0,2393;0,2569;0,6819;0,1288;0,0000;0,1299;0,0000;0,1530;0,1571
18/11/2007;0,0000;0,4183;0,2612;0,2426;0,6772;0,1731;0,0000;0,1627;0,1948;0,0965;0,0908
19/11/2007;0,0000;0,2998;0,6146;0,2488;0,8760;0,4848;0,1922;0,1155;0,1144;0,0744;0,4991
20/11/2007;0,0000;0,3397;0,4431;0,2905;0,9280;0,1205;0,0970;0,0774;0,0000;0,0458;0,5931
21/11/2007;0,0000;0,2963;0,4489;0,3424;0,9320;0,4224;0,0000;0,0801;0,0060;0,0603;0,4938
22/11/2007;0,0000;0,3482;0,4579;0,3625;0,8170;0,3352;0,0000;0,1207;0,0000;0,1173;0,1538
23/11/2007;0,0000;0,3246;0,4450;0,3356;0,8110;0,3172;0,0000;0,1339;0,0005;0,1329;0,0000
24/11/2007;0,0000;0,3382;0,4376;0,3125;0,7880;0,3130;0,0000;0,1470;0,0000;0,1428;0,0976
25/11/2007;0,0000;0,4251;0,3687;0,3025;0,7890;0,2673;0,0000;0,1627;0,0000;0,1414;0,4315
26/11/2007;0,0000;0,4416;0,4798;0,3149;0,7450;0,3269;0,0000;0,1693;0,0091;0,0616;0,4233
27/11/2007;0,0000;0,3530;0,4034;0,3128;0,8760;0,1343;0,0000;0,0774;0,0128;0,0503;0,0000
28/11/2007;0,0000;0,3314;0,3906;0,3024;0,8830;0,1136;0,0000;0,0669;0,0000;0,0530;0,3386
29/11/2007;0,0000;0,2995;0,3941;0,2836;0,8800;0,1330;0,0000;0,0696;0,0082;0,0502;0,6825
30/11/2007;0,0000;0,3497;0,3742;0,2438;0,8830;0,0942;0,0000;0,0630;0,0000;0,0383;0,2047
01/12/2007;0,0000;0,2327;0,4253;0,2431;0,9750;0,0886;0,0000;0,0459;0,0000;0,0377;0,3306
02/12/2007;0,0000;0,2531;0,4926;0,2596;0,9340;0,2285;0,0000;0,0643;0,0000;0,0885;0,1179
03/12/2007;0,0000;0,3984;0,5490;0,3104;0,8790;0,3753;0,0000;0,0971;0,0000;0,0334;0,4109
04/12/2007;0,0000;0,2546;0,5071;0,3272;0,9750;0,1524;0,0000;0,0459;0,0116;0,0342;0,0689
05/12/2007;0,0000;0,2212;0,5399;0,3373;0,9930;0,0900;0,0000;0,0433;0,0000;0,0294;0,6288
06/12/2007;0,0000;0,2127;0,5126;0,3367;0,9950;0,1205;0,0000;0,0407;0,0000;0,0592;0,3338
07/12/2007;0,0000;0,4005;0,5528;0,3204;0,9498;0,2521;0,0000;0,0774;0,0147;0,1100;0,0000
08/12/2007;0,0000;0,3902;0,5016;0,3426;0,8770;0,3560;0,0000;0,1155;0,0134;0,1245;0,2451
09/12/2007;0,0000;0,3922;0,5673;0,3723;0,7580;0,7202;0,0000;0,1811;0,0000;0,1211;0,0000
10/12/2007;0,0000;0,3231;0,4598;0,3774;0,7980;0,3657;0,0000;0,1430;0,0346;0,0559;0,2796
11/12/2007;0,0000;0,3045;0,3649;0,3388;0,8390;0,1274;0,0000;0,0643;0,0033;0,0729;0,5190
12/12/2007;0,0000;0,3264;0,3176;0,2862;0,8160;0,1011;0,0000;0,0787;0,0108;0,1303;0,0000
13/12/2007;0,0000;0,3580;0,3285;0,2271;0,6963;0,1510;0,0000;0,1365;0,0060;0,1221;0,5760
14/12/2007;0,0000;0,3482;0,3195;0,1934;0,6569;0,1801;0,0000;0,1378;0,0000;0,1637;0,3683
15/12/2007;0,0000;0,4584;0,2831;0,1946;0,5783;0,2313;0,0000;0,2152;0,0000;0,0572;0,1573
16/12/2007;0,0000;0,2059;0,2757;0,1747;0,8010;0,1814;0,0000;0,0669;0,0398;0,0481;0,0000
17/12/2007;0,0000;0,1958;0,2609;0,1464;0,8150;0,1579;0,0000;0,0682;0,0005;0,0390;0,3669
18/12/2007;0,0000;0,1426;0,2555;0,1417;0,9330;0,3324;0,0000;0,0551;0,0000;0,0721;0,5771
19/12/2007;0,0000;0,2629;0,5402;0,1623;0,8540;0,4529;0,0000;0,0892;0,0006;0,0793;0,6587
20/12/2007;0,0000;0,2144;0,5689;0,2162;0,8820;0,3906;0,0000;0,0761;0,0173;0,0709;0,2641
21/12/2007;0,0000;0,2714;0,5345;0,2800;0,9030;0,3241;0,0000;0,0748;0,0000;0,0399;0,4064
22/12/2007;0,0000;0,3013;0,4707;0,3217;0,8960;0,1219;0,0000;0,0551;0,0000;0,0721;0,2996
23/12/2007;0,0000;0,3781;0,4253;0,3143;0,8290;0,2036;0,0000;0,1089;0,0000;0,0978;0,5043
24/12/2007;0,0000;0,3397;0,3813;0,2912;0,8100;0,1870;0,0000;0,1010;0,0125;0,0385;0,3566
25/12/2007;0,0000;0,1358;0,3906;0,2547;0,9680;0,1191;0,0000;0,0420;0,0000;0,0891;0,5923
26/12/2007;0,0000;0,3297;0,3796;0,2364;0,8560;0,1801;0,0000;0,0945;0,0000;0,1046;0,5245
27/12/2007;0,0000;0,3515;0,3249;0,2143;0,7150;0,1357;0,0000;0,1129;0,0240;0,0624;0,2897
28/12/2007;0,0000;0,2927;0,3011;0,1966;0,8120;0,1150;0,0000;0,0682;0,0299;0,0285;0,3650
29/12/2007;0,0000;0,1742;0,3285;0,1895;0,9300;0,0706;0,0000;0,0341;0,0228;0,0534;0,4668
30/12/2007;0,0000;0,3113;0,4070;0,1864;0,9340;0,0956;0,0000;0,0617;0,0050;0,0297;0,8009
31/12/2007;0,0000;0,1742;0,3394;0,1761;0,9640;0,1274;0,0000;0,0381;0,0381;0,0278;0,5248
01/01/2008;0,0000;0,0856;0,3031;0,1684;0,9920;0,1066;0,0000;0,0367;0,0000;0,0447;0,5663
02/01/2008;0,0000;0,2531;0,4926;0,2038;0,9730;0,3144;0,0000;0,0538;0,0000;0,0788;0,2327
03/01/2008;0,0000;0,2714;0,4286;0,2222;0,8980;0,3102;0,0000;0,0879;0,0000;0,0461;0,1381
04/01/2008;0,0000;0,2626;0,4015;0,2520;0,8930;0,1205;0,0000;0,0512;0,0026;0,0652;0,2164
05/01/2008;0,0000;0,3733;0,5782;0,3223;0,9350;0,1551;0,0000;0,0748;0,0117;0,0624;0,2722
06/01/2008;0,0000;0,4635;0,6072;0,3670;0,8590;0,2119;0,0000;0,1076;0,0000;0,0488;0,0000
07/01/2008;0,0000;0,3515;0,5837;0,3898;0,9500;0,0859;0,0000;0,0643;0,0000;0,0516;0,4240
08/01/2008;0,0000;0,3397;0,6091;0,4213;0,9600;0,1122;0,0000;0,0577;0,0000;0,0483;0,2429
09/01/2008;0,0000;0,3748;0,5293;0,4138;0,9370;0,1247;0,0000;0,0656;0,0000;0,0740;0,3994
10/01/2008;0,0000;0,3533;0,5055;0,3891;0,9040;0,3809;0,0000;0,1142;0,0000;0,1027;0,1270
11/01/2008;0,0000;0,2681;0,4778;0,3666;0,8790;0,6814;0,0000;0,1102;0,0018;0,0774;0,4417
12/01/2008;0,0000;0,2762;0,4707;0,3375;0,8470;0,2452;0,0000;0,0945;0,0000;0,0388;0,2028
13/01/2008;0,0000;0,1993;0,4981;0,3093;0,9620;0,3366;0,0000;0,0486;0,0000;0,0828;0,1375
14/01/2008;0,0000;0,3013;0,4962;0,2909;0,8720;0,2548;0,0000;0,1024;0,0127;0,0761;0,2519
15/01/2008;0,0000;0,3249;0,4852;0,3056;0,9120;0,6233;0,0000;0,1037;0,0000;0,1121;0,0393
16/01/2008;0,0000;0,2948;0,5470;0,3223;0,7900;0,6884;0,0000;0,1549;0,0027;0,1394;0,5254
17/01/2008;0,0000;0,4251;0,5293;0,3626;0,8170;0,3407;0,0000;0,1457;0,0000;0,0864;0,1853
18/01/2008;0,0000;0,4333;0,5383;0,3904;0,8460;0,2202;0,0000;0,1247;0,0338;0,0808;0,2885
19/01/2008;0,0000;0,3329;0,4453;0,3830;0,8940;0,0803;0,0000;0,0722;0,0158;0,0702;0,4688
20/01/2008;0,0000;0,1624;0,4253;0,3488;0,9499;0,0568;0,0000;0,0735;0,0008;0,0539;0,6007
21/01/2008;0,0000;0,2503;0,2092;0,2876;0,9812;0,0914;0,0000;0,0656;0,0145;0,0863;0,0000
22/01/2008;0,0000;0,4032;0,4327;0,2445;0,9350;0,1053;0,0000;0,0879;0,0069;0,0519;0,3005
23/01/2008;0,0000;0,3357;0,4010;0,2240;0,9581;0,1163;0,0000;0,0709;0,0000;0,0803;0,6873
24/01/2008;0,0000;0,4015;0,4346;0,2491;0,8494;0,1454;0,0000;0,1063;0,0025;0,1382;0,3818
25/01/2008;0,0000;0,4067;0,4089;0,2793;0,8270;0,2299;0,0000;0,1404;0,0000;0,0987;0,0000
26/01/2008;0,0000;0,4100;0,4469;0,2956;0,7820;0,1565;0,0000;0,1325;0,0136;0,1416;0,4069
27/01/2008;0,0000;0,4534;0,4199;0,3061;0,7820;0,1482;0,0000;0,1535;0,0000;0,1386;0,4289
28/01/2008;0,0000;0,4617;0,4215;0,3068;0,7210;0,1468;0,0000;0,1680;0,0000;0,1338;0,4947
29/01/2008;0,0000;0,4150;0,3758;0,3040;0,7010;0,1704;0,0000;0,1667;0,0000;0,1333;0,0000
30/01/2008;0,0000;0,3583;0,4106;0,2928;0,7640;0,2659;0,0000;0,1509;0,0000;0,0965;0,5854
31/01/2008;0,0000;0,3196;0,3214;0,2774;0,7880;0,1925;0,0000;0,1247;0,0000;0,0829;0,6701
01/02/2008;0,0000;0,3347;0,5145;0,2819;0,8480;0,2465;0,0000;0,1247;0,0000;0,1075;0,6947
02/02/2008;0,0000;0,2712;0,4160;0,2688;0,8020;0,2064;0,0000;0,1207;0,0445;0,0609;0,2627
03/02/2008;0,0000;0,2782;0,4888;0,2741;0,9140;0,4058;0,0503;0,0879;0,0122;0,1047;0,4102
04/02/2008;0,0000;0,3045;0,4308;0,2884;0,7960;0,3338;0,0000;0,1601;0,0000;0,0908;0,4954
05/02/2008;0,0000;0,3447;0,4363;0,2873;0,9300;0,2438;0,0000;0,1010;0,0000;0,0775;0,5848
06/02/2008;0,0000;0,3146;0,4524;0,2976;0,9660;0,1343;0,0000;0,0892;0,0422;0,1451;0,0803
07/02/2008;0,0000;0,4700;0,4743;0,3162;0,8260;0,1704;0,0000;0,1772;0,0019;0,1326;0,3424
08/02/2008;0,0000;0,4800;0,4272;0,3299;0,7900;0,1593;0,0000;0,1877;0,0000;0,1276;0,5439
09/02/2008;0,0000;0,4818;0,4308;0,3337;0,7120;0,1510;0,0000;0,2034;0,0000;0,1025;0,0780
10/02/2008;0,0000;0,4685;0,3887;0,3428;0,7320;0,1537;0,0000;0,2021;0,0242;0,1734;0,0000
11/02/2008;0,0000;0,4384;0,3851;0,3263;0,7480;0,1496;0,0000;0,1864;0,0000;0,1159;0,5429
12/02/2008;0,0000;0,3362;0,3687;0,2981;0,8080;0,1842;0,0000;0,1549;0,0164;0,1684;0,0964
13/02/2008;0,0000;0,3281;0,3906;0,2783;0,7690;0,3075;0,0000;0,2008;0,0000;0,1210;0,5881
14/02/2008;0,0000;0,3131;0,3980;0,2755;0,8060;0,2618;0,0000;0,1444;0,0354;0,1022;0,1880
15/02/2008;0,0000;0,4067;0,4852;0,3014;0,7720;0,1302;0,0000;0,1640;0,0128;0,1835;0,1042
16/02/2008;0,0000;0,4333;0,4417;0,3239;0,7740;0,1814;0,0000;0,2008;0,0000;0,1248;0,0000
17/02/2008;0,0000;0,3515;0,4508;0,3417;0,7830;0,2521;0,0000;0,1667;0,0054;0,0696;0,1835
18/02/2008;0,0000;0,2948;0,6037;0,3603;0,8900;0,2922;0,0000;0,0997;0,0973;0,0491;0,3136
19/02/2008;0,0000;0,3048;0,6641;0,3635;0,9740;0,2521;0,0690;0,0669;0,0000;0,1044;0,5394
20/02/2008;0,0000;0,4248;0,6384;0,3869;0,9400;0,0817;0,0000;0,1325;0,0139;0,1228;0,2296
21/02/2008;0,0000;0,4584;0,5347;0,4110;0,8430;0,1634;0,0000;0,2008;0,0018;0,1939;0,1630
22/02/2008;0,0000;0,4667;0,5126;0,4173;0,8190;0,2119;0,0000;0,2323;0,0000;0,1513;0,2199
23/02/2008;0,0000;0,4434;0,5126;0,4211;0,7750;0,2022;0,0000;0,2126;0,0046;0,1135;0,3750
24/02/2008;0,0000;0,3533;0,6513;0,4265;0,8350;0,1136;0,0000;0,1273;0,0000;0,1858;0,3324
25/02/2008;0,0000;0,4718;0,5293;0,4319;0,8270;0,1330;0,0000;0,2100;0,0069;0,0893;0,8568
26/02/2008;0,0000;0,3801;0,5347;0,4330;0,8970;0,1662;0,0000;0,1207;0,0000;0,0654;0,4226
27/02/2008;0,0000;0,3266;0,5490;0,4316;0,9780;0,0983;0,0000;0,0840;0,0020;0,1832;0,4107
28/02/2008;0,0000;0,4820;0,5708;0,4402;0,8400;0,1427;0,0000;0,2034;0,0000;0,2550;0,4893
29/02/2008;0,0000;0,5034;0,6072;0,4512;0,7860;0,2341;0,0000;0,2743;0,0000;0,2301;0,5060
01/03/2008;0,0000;0,5604;0,5856;0,4737;0,7940;0,2562;0,0000;0,3438;0,0012;0,2155;0,8465
02/03/2008;0,0000;0,5453;0,5000;0,4796;0,8510;0,1704;0,0000;0,2743;0,0000;0,3235;0,1583
03/03/2008;0,0000;0,4635;0,5418;0,4656;0,7120;0,4307;0,0000;0,3570;0,0000;0,1740;0,3848
04/03/2008;0,0000;0,2862;0,4505;0,4163;0,6086;0,5956;0,0000;0,3058;0,0000;0,2638;0,2304
