Fecha;KC_calculada;ETo_calculada;ETc_calculada;Altura_planta_m;Fase;GDU_acumulado;Temp_suelo_est_C
27/10/2023;1,05;1,37;1,44;2,60;Fase Final (R4-R5);1482,76;10,23
28/10/2023;1,11;1,19;1,32;2,60;Fase Final (R4-R5);1484,98;11,12
29/10/2023;1,05;1,07;1,12;2,60;Fase Final (R4-R5);1486,73;10,68
30/10/2023;1,01;1,01;1,02;2,60;Fase Final (R4-R5);1487,75;9,66
31/10/2023;1,02;0,99;1,01;2,60;Fase Final (R4-R5);1489,24;9,48
01/11/2023;1,12;1,71;1,92;2,60;Fase Final (R4-R5);1490,99;9,36
02/11/2023;1,13;1,41;1,60;2,60;Fase Final (R4-R5);1492,18;8,38
03/11/2023;1,10;1,20;1,32;2,60;Fase Final (R4-R5);1492,37;8,24
04/11/2023;1,17;1,85;2,17;2,60;Fase Final (R4-R5);1494,22;8,58
05/11/2023;1,09;1,21;1,32;2,60;Fase Final (R4-R5);1494,91;7,74
06/11/2023;1,05;1,09;1,14;2,60;Fase Final (R4-R5);1494,93;7,15
07/11/2023;1,01;0,92;0,93;2,60;Fase Final (R4-R5);1494,99;6,51
08/11/2023;0,99;0,45;0,44;2,60;Fase Final (R4-R5);1494,99;5,81
09/11/2023;1,08;1,03;1,11;2,60;Fase Final (R4-R5);1495,64;5,98
10/11/2023;1,00;0,66;0,66;2,60;Fase Final (R4-R5);1496,10;7,08
11/11/2023;1,04;1,41;1,46;2,60;Fase Final (R4-R5);1500,65;9,33
12/11/2023;0,00;1,02;0,00;0,00;Barbecho / Sin cultivo;0,00;10,66
13/11/2023;0,00;0,97;0,00;0,00;Barbecho / Sin cultivo;0,00;11,86
14/11/2023;0,00;0,94;0,00;0,00;Barbecho / Sin cultivo;0,00;12,63
15/11/2023;0,00;0,63;0,00;0,00;Barbecho / Sin cultivo;0,00;12,39
16/11/2023;0,00;1,05;0,00;0,00;Barbecho / Sin cultivo;0,00;12,33
17/11/2023;0,00;0,69;0,00;0,00;Barbecho / Sin cultivo;0,00;11,38
18/11/2023;0,00;0,54;0,00;0,00;Barbecho / Sin cultivo;0,00;10,60
19/11/2023;0,00;0,48;0,00;0,00;Barbecho / Sin cultivo;0,00;9,32
20/11/2023;0,00;0,62;0,00;0,00;Barbecho / Sin cultivo;0,00;7,90
21/11/2023;0,00;0,80;0,00;0,00;Barbecho / Sin cultivo;0,00;6,99
22/11/2023;0,00;0,79;0,00;0,00;Barbecho / Sin cultivo;0,00;6,30
23/11/2023;0,00;0,66;0,00;0,00;Barbecho / Sin cultivo;0,00;5,71
24/11/2023;0,00;0,52;0,00;0,00;Barbecho / Sin cultivo;0,00;5,42
25/11/2023;0,00;0,53;0,00;0,00;Barbecho / Sin cultivo;0,00;5,44
26/11/2023;0,00;0,43;0,00;0,00;Barbecho / Sin cultivo;0,00;5,13
27/11/2023;0,00;0,64;0,00;0,00;Barbecho / Sin cultivo;0,00;5,98
28/11/2023;0,00;0,53;0,00;0,00;Barbecho / Sin cultivo;0,00;7,14
29/11/2023;0,00;0,62;0,00;0,00;Barbecho / Sin cultivo;0,00;8,59
30/11/2023;0,00;0,51;0,00;0,00;Barbecho / Sin cultivo;0,00;9,15
01/12/2023;0,00;0,63;0,00;0,00;Barbecho / Sin cultivo;0,00;7,99
02/12/2023;0,00;0,57;0,00;0,00;Barbecho / Sin cultivo;0,00;6,37
03/12/2023;0,00;0,39;0,00;0,00;Barbecho / Sin cultivo;0,00;3,99
04/12/2023;0,00;0,71;0,00;0,00;Barbecho / Sin cultivo;0,00;3,48
05/12/2023;0,00;0,35;0,00;0,00;Barbecho / Sin cultivo;0,00;2,87
06/12/2023;0,00;0,33;0,00;0,00;Barbecho / Sin cultivo;0,00;2,01
07/12/2023;0,00;0,35;0,00;0,00;Barbecho / Sin cultivo;0,00;2,34
08/12/2023;0,00;0,58;0,00;0,00;Barbecho / Sin cultivo;0,00;2,37
09/12/2023;0,00;0,59;0,00;0,00;Barbecho / Sin cultivo;0,00;4,50
10/12/2023;0,00;0,74;0,00;0,00;Barbecho / Sin cultivo;0,00;7,38
11/12/2023;0,00;0,52;0,00;0,00;Barbecho / Sin cultivo;0,00;8,91
12/12/2023;0,00;0,55;0,00;0,00;Barbecho / Sin cultivo;0,00;9,94
13/12/2023;0,00;0,83;0,00;0,00;Barbecho / Sin cultivo;0,00;8,83
14/12/2023;0,00;0,54;0,00;0,00;Barbecho / Sin cultivo;0,00;7,02
15/12/2023;0,00;0,30;0,00;0,00;Barbecho / Sin cultivo;0,00;5,60
16/12/2023;0,00;0,28;0,00;0,00;Barbecho / Sin cultivo;0,00;3,69
17/12/2023;0,00;0,20;0,00;0,00;Barbecho / Sin cultivo;0,00;1,77
18/12/2023;0,00;0,23;0,00;0,00;Barbecho / Sin cultivo;0,00;0,30
19/12/2023;0,00;0,24;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,26
20/12/2023;0,00;0,62;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,60
21/12/2023;0,00;0,63;0,00;0,00;Barbecho / Sin cultivo;0,00;1,21
22/12/2023;0,00;0,35;0,00;0,00;Barbecho / Sin cultivo;0,00;2,08
23/12/2023;0,00;0,30;0,00;0,00;Barbecho / Sin cultivo;0,00;2,77
24/12/2023;0,00;0,26;0,00;0,00;Barbecho / Sin cultivo;0,00;1,64
25/12/2023;0,00;0,21;0,00;0,00;Barbecho / Sin cultivo;0,00;-0,13
26/12/2023;0,00;0,26;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,19
27/12/2023;0,00;0,29;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,59
28/12/2023;0,00;0,36;0,00;0,00;Barbecho / Sin cultivo;0,00;-1,01
29/12/2023;0,00;0,38;0,00;0,00;Barbecho / Sin cultivo;0,00;0,89
30/12/2023;0,00;0,39;0,00;0,00;Barbecho / Sin cultivo;0,00;2,66
31/12/2023;0,00;0,64;0,00;0,00;Barbecho / Sin cultivo;0,00;4,25
01/01/2024;0,00;0,49;0,00;0,00;Barbecho / Sin cultivo;0,00;4,80
02/01/2024;0,00;0,40;0,00;0,00;Barbecho / Sin cultivo;0,00;5,09
03/01/2024;0,00;0,56;0,00;0,00;Barbecho / Sin cultivo;0,00;5,59
04/01/2024;0,00;0,34;0,00;0,00;Barbecho / Sin cultivo;0,00;5,11
05/01/2024;0,00;0,44;0,00;0,00;Barbecho / Sin cultivo;0,00;4,61
06/01/2024;0,00;0,58;0,00;0,00;Barbecho / Sin cultivo;0,00;3,44
07/01/2024;0,00;0,42;0,00;0,00;Barbecho / Sin cultivo;0,00;1,83
08/01/2024;0,00;0,30;0,00;0,00;Barbecho / Sin cultivo;0,00;0,92
09/01/2024;0,00;0,36;0,00;0,00;Barbecho / Sin cultivo;0,00;0,75
10/01/2024;0,00;0,34;0,00;0,00;Barbecho / Sin cultivo;0,00;0,74
11/01/2024;0,00;0,45;0,00;0,00;Barbecho / Sin cultivo;0,00;0,59
12/01/2024;0,00;0,40;0,00;0,00;Barbecho / Sin cultivo;0,00;0,86
13/01/2024;0,00;0,44;0,00;0,00;Barbecho / Sin cultivo;0,00;1,18
14/01/2024;0,00;0,41;0,00;0,00;Barbecho / Sin cultivo;0,00;2,01
15/01/2024;0,00;0,44;0,00;0,00;Barbecho / Sin cultivo;0,00;4,02
16/01/2024;0,00;0,39;0,00;0,00;Barbecho / Sin cultivo;0,00;5,73
17/01/2024;0,00;0,53;0,00;0,00;Barbecho / Sin cultivo;0,00;7,27
18/01/2024;0,00;1,06;0,00;0,00;Barbecho / Sin cultivo;0,00;7,84
19/01/2024;0,00;0,71;0,00;0,00;Barbecho / Sin cultivo;0,00;6,58
20/01/2024;0,00;0,55;0,00;0,00;Barbecho / Sin cultivo;0,00;4,52
21/01/2024;0,00;0,40;0,00;0,00;Barbecho / Sin cultivo;0,00;2,25
22/01/2024;0,00;0,48;0,00;0,00;Barbecho / Sin cultivo;0,00;1,28
23/01/2024;0,00;0,44;0,00;0,00;Barbecho / Sin cultivo;0,00;2,00
24/01/2024;0,00;0,49;0,00;0,00;Barbecho / Sin cultivo;0,00;3,78
25/01/2024;0,00;0,54;0,00;0,00;Barbecho / Sin cultivo;0,00;4,94
26/01/2024;0,00;0,67;0,00;0,00;Barbecho / Sin cultivo;0,00;5,16
27/01/2024;0,00;0,84;0,00;0,00;Barbecho / Sin cultivo;0,00;5,31
28/01/2024;0,00;0,70;0,00;0,00;Barbecho / Sin cultivo;0,00;5,26
29/01/2024;0,00;0,62;0,00;0,00;Barbecho / Sin cultivo;0,00;5,62
30/01/2024;0,00;0,72;0,00;0,00;Barbecho / Sin cultivo;0,00;5,79
31/01/2024;0,00;0,90;0,00;0,00;Barbecho / Sin cultivo;0,00;5,80
01/02/2024;0,00;0,95;0,00;0,00;Barbecho / Sin cultivo;0,00;6,08
02/02/2024;0,00;0,84;0,00;0,00;Barbecho / Sin cultivo;0,00;5,87
03/02/2024;0,00;0,95;0,00;0,00;Barbecho / Sin cultivo;0,00;5,94
04/02/2024;0,00;0,92;0,00;0,00;Barbecho / Sin cultivo;0,00;5,68
05/02/2024;0,00;0,87;0,00;0,00;Barbecho / Sin cultivo;0,00;5,27
06/02/2024;0,00;0,98;0,00;0,00;Barbecho / Sin cultivo;0,00;5,36
07/02/2024;0,00;0,65;0,00;0,00;Barbecho / Sin cultivo;0,00;5,11
08/02/2024;0,00;1,03;0,00;0,00;Barbecho / Sin cultivo;0,00;5,68
09/02/2024;0,00;0,50;0,00;0,00;Barbecho / Sin cultivo;0,00;6,15
10/02/2024;0,00;1,25;0,00;0,00;Barbecho / Sin cultivo;0,00;5,70
11/02/2024;0,00;0,76;0,00;0,00;Barbecho / Sin cultivo;0,00;5,64
12/02/2024;0,00;1,55;0,00;0,00;Barbecho / Sin cultivo;0,00;5,59
13/02/2024;0,00;0,77;0,00;0,00;Barbecho / Sin cultivo;0,00;5,28
14/02/2024;0,00;0,61;0,00;0,00;Barbecho / Sin cultivo;0,00;6,44
15/02/2024;0,00;0,93;0,00;0,00;Barbecho / Sin cultivo;0,00;7,69
16/02/2024;0,00;1,38;0,00;0,00;Barbecho / Sin cultivo;0,00;7,52
17/02/2024;0,00;1,26;0,00;0,00;Barbecho / Sin cultivo;0,00;7,61
18/02/2024;0,00;1,25;0,00;0,00;Barbecho / Sin cultivo;0,00;7,68
19/02/2024;0,00;1,39;0,00;0,00;Barbecho / Sin cultivo;0,00;7,95
20/02/2024;0,00;1,43;0,00;0,00;Barbecho / Sin cultivo;0,00;7,82
21/02/2024;0,00;0,88;0,00;0,00;Barbecho / Sin cultivo;0,00;7,80
22/02/2024;0,00;1,41;0,00;0,00;Barbecho / Sin cultivo;0,00;7,11
23/02/2024;0,00;1,53;0,00;0,00;Barbecho / Sin cultivo;0,00;5,22
24/02/2024;0,00;1,26;0,00;0,00;Barbecho / Sin cultivo;0,00;4,57
25/02/2024;0,00;1,49;0,00;0,00;Barbecho / Sin cultivo;0,00;5,18
26/02/2024;0,00;1,20;0,00;0,00;Barbecho / Sin cultivo;0,00;4,52
27/02/2024;0,00;1,77;0,00;0,00;Barbecho / Sin cultivo;0,00;4,75
28/02/2024;0,00;2,05;0,00;0,00;Barbecho / Sin cultivo;0,00;5,29
29/02/2024;0,00;1,47;0,00;0,00;Barbecho / Sin cultivo;0,00;4,11
01/03/2024;0,00;0,92;0,00;0,00;Barbecho / Sin cultivo;0,00;4,42
02/03/2024;0,00;0,90;0,00;0,00;Barbecho / Sin cultivo;0,00;4,27
03/03/2024;0,00;1,19;0,00;0,00;Barbecho / Sin cultivo;0,00;3,49
04/03/2024;0,00;1,82;0,00;0,00;Barbecho / Sin cultivo;0,00;3,98
05/03/2024;0,00;1,90;0,00;0,00;Barbecho / Sin cultivo;0,00;4,03
06/03/2024;0,00;1,73;0,00;0,00;Barbecho / Sin cultivo;0,00;4,26
07/03/2024;0,00;1,13;0,00;0,00;Barbecho / Sin cultivo;0,00;4,63
08/03/2024;0,00;1,19;0,00;0,00;Barbecho / Sin cultivo;0,00;4,06
09/03/2024;0,00;1,41;0,00;0,00;Barbecho / Sin cultivo;0,00;3,67
10/03/2024;0,00;1,58;0,00;0,00;Barbecho / Sin cultivo;0,00;4,02
11/03/2024;0,00;1,88;0,00;0,00;Barbecho / Sin cultivo;0,00;4,48
12/03/2024;0,00;2,04;0,00;0,00;Barbecho / Sin cultivo;0,00;5,06
13/03/2024;0,00;2,46;0,00;0,00;Barbecho / Sin cultivo;0,00;6,31
14/03/2024;0,00;2,28;0,00;0,00;Barbecho / Sin cultivo;0,00;7,17
15/03/2024;0,00;2,22;0,00;0,00;Barbecho / Sin cultivo;0,00;8,35
16/03/2024;0,00;1,75;0,00;0,00;Barbecho / Sin cultivo;0,00;9,22
17/03/2024;0,00;1,93;0,00;0,00;Barbecho / Sin cultivo;0,00;9,92
18/03/2024;0,00;2,57;0,00;0,00;Barbecho / Sin cultivo;0,00;10,55
19/03/2024;0,00;2,65;0,00;0,00;Barbecho / Sin cultivo;0,00;11,02
20/03/2024;0,00;2,84;0,00;0,00;Barbecho / Sin cultivo;0,00;11,85
21/03/2024;0,00;3,52;0,00;0,00;Barbecho / Sin cultivo;0,00;12,78
22/03/2024;0,00;3,59;0,00;0,00;Barbecho / Sin cultivo;0,00;13,80
23/03/2024;0,00;3,08;0,00;0,00;Barbecho / Sin cultivo;0,00;13,59
24/03/2024;0,00;2,81;0,00;0,00;Barbecho / Sin cultivo;0,00;12,53
25/03/2024;0,00;2,65;0,00;0,00;Barbecho / Sin cultivo;0,00;10,56
26/03/2024;0,00;1,68;0,00;0,00;Barbecho / Sin cultivo;0,00;7,25
27/03/2024;0,00;1,81;0,00;0,00;Barbecho / Sin cultivo;0,00;5,51
28/03/2024;0,00;1,00;0,00;0,00;Barbecho / Sin cultivo;0,00;4,59
29/03/2024;0,00;1,81;0,00;0,00;Barbecho / Sin cultivo;0,00;4,09
30/03/2024;0,00;1,24;0,00;0,00;Barbecho / Sin cultivo;0,00;4,59
31/03/2024;0,00;1,87;0,00;0,00;Barbecho / Sin cultivo;0,00;4,54
01/04/2024;0,00;2,10;0,00;0,00;Barbecho / Sin cultivo;0,00;4,70
02/04/2024;0,00;0,70;0,00;0,00;Barbecho / Sin cultivo;0,00;4,99
03/04/2024;0,00;2,35;0,00;0,00;Barbecho / Sin cultivo;0,00;6,34
04/04/2024;0,00;2,46;0,00;0,00;Barbecho / Sin cultivo;0,00;7,79
05/04/2024;0,00;3,50;0,00;0,00;Barbecho / Sin cultivo;0,00;9,84
06/04/2024;0,00;2,30;0,00;0,00;Barbecho / Sin cultivo;0,00;11,52
07/04/2024;0,00;2,56;0,00;0,00;Barbecho / Sin cultivo;0,00;11,91
08/04/2024;0,00;1,81;0,00;0,00;Barbecho / Sin cultivo;0,00;11,02
09/04/2024;0,00;3,25;0,00;0,00;Barbecho / Sin cultivo;0,00;9,35
10/04/2024;0,00;3,20;0,00;0,00;Barbecho / Sin cultivo;0,00;8,64
11/04/2024;0,00;3,80;0,00;0,00;Barbecho / Sin cultivo;0,00;9,18
12/04/2024;0,00;4,66;0,00;0,00;Barbecho / Sin cultivo;0,00;11,67
13/04/2024;0,00;4,33;0,00;0,00;Barbecho / Sin cultivo;0,00;14,30
14/04/2024;0,00;4,41;0,00;0,00;Barbecho / Sin cultivo;0,00;16,29
15/04/2024;1,18;4,70;5,55;0,05;Fase Inicial (VE-V4);7,19;16,91
16/04/2024;1,16;3,69;4,30;0,05;Fase Inicial (VE-V4);12,74;15,59
17/04/2024;1,15;3,49;4,03;0,05;Fase Inicial (VE-V4);16,56;13,71
18/04/2024;0,85;3,48;2,94;0,05;Fase Inicial (VE-V4);20,35;11,50
19/04/2024;0,61;4,10;2,50;0,05;Fase Inicial (VE-V4);26,00;10,19
20/04/2024;0,42;4,52;1,90;0,05;Fase Inicial (VE-V4);31,69;10,39
21/04/2024;0,29;4,05;1,18;0,05;Fase Inicial (VE-V4);36,98;10,52
22/04/2024;0,23;3,73;0,87;0,05;Fase Inicial (VE-V4);40,50;10,22
23/04/2024;0,20;3,61;0,73;0,05;Fase Inicial (VE-V4);43,32;9,28
24/04/2024;0,18;3,54;0,64;0,05;Fase Inicial (VE-V4);46,61;8,22
25/04/2024;0,17;3,20;0,55;0,05;Fase Inicial (VE-V4);49,26;7,95
26/04/2024;0,16;3,11;0,51;0,05;Fase Inicial (VE-V4);51,98;8,17
27/04/2024;0,61;2,22;1,36;0,05;Fase Inicial (VE-V4);52,27;8,02
28/04/2024;0,85;2,73;2,33;0,05;Fase Inicial (VE-V4);53,86;7,59
29/04/2024;0,67;3,65;2,44;0,05;Fase Inicial (VE-V4);57,11;7,68
30/04/2024;0,47;2,37;1,12;0,05;Fase Inicial (VE-V4);59,40;7,61
01/05/2024;0,69;3,21;2,21;0,05;Fase Inicial (VE-V4);60,52;7,45
02/05/2024;0,55;2,53;1,39;0,05;Fase Inicial (VE-V4);61,95;7,46
03/05/2024;0,52;2,45;1,26;0,05;Fase Inicial (VE-V4);63,24;7,22
04/05/2024;0,43;3,15;1,35;0,05;Fase Inicial (VE-V4);67,06;8,13
05/05/2024;0,33;1,34;0,44;0,05;Fase Inicial (VE-V4);69,48;9,38
06/05/2024;1,17;3,90;4,57;0,05;Fase Inicial (VE-V4);72,80;10,14
07/05/2024;1,17;4,30;5,03;0,05;Fase Inicial (VE-V4);77,26;10,83
08/05/2024;1,16;4,53;5,28;0,05;Fase Inicial (VE-V4);83,24;11,09
09/05/2024;0,71;4,70;3,33;0,05;Fase Inicial (VE-V4);90,46;12,35
10/05/2024;0,44;5,35;2,35;0,05;Fase Inicial (VE-V4);98,28;14,32
11/05/2024;0,28;4,33;1,20;0,06;Fase Inicial (VE-V4);105,09;15,50
12/05/2024;0,22;4,86;1,08;0,07;Fase Inicial (VE-V4);111,71;16,15
13/05/2024;0,18;2,67;0,49;0,07;Fase Inicial (VE-V4);116,10;15,22
14/05/2024;1,09;3,38;3,70;0,08;Fase Inicial (VE-V4);118,15;13,19
15/05/2024;0,77;3,65;2,81;0,08;Fase Inicial (VE-V4);120,37;11,24
16/05/2024;0,52;2,41;1,26;0,08;Fase Inicial (VE-V4);122,16;9,47
17/05/2024;1,04;3,83;3,98;0,09;Fase Inicial (VE-V4);125,21;9,06
18/05/2024;0,67;1,77;1,18;0,09;Fase Inicial (VE-V4);126,73;9,05
19/05/2024;1,16;4,06;4,70;0,09;Fase Inicial (VE-V4);130,39;9,71
20/05/2024;0,98;3,14;3,08;0,10;Fase Inicial (VE-V4);133,41;10,29
21/05/2024;1,17;3,37;3,94;0,10;Fase Inicial (VE-V4);136,79;10,46
22/05/2024;1,09;3,56;3,88;0,11;Fase Inicial (VE-V4);140,05;10,84
23/05/2024;0,78;4,50;3,49;0,11;Fase Inicial (VE-V4);144,20;10,90
24/05/2024;0,49;4,98;2,42;0,12;Fase Inicial (VE-V4);150,35;11,76
25/05/2024;0,32;5,69;1,82;0,13;Fase Inicial (VE-V4);157,77;13,16
26/05/2024;0,22;4,48;0,98;0,14;Fase Inicial (VE-V4);164,28;14,54
27/05/2024;0,19;5,11;0,96;0,15;Fase Inicial (VE-V4);170,70;15,56
28/05/2024;0,17;5,47;0,92;0,16;Fase Inicial (VE-V4);179,12;16,43
29/05/2024;0,16;6,67;1,05;0,17;Fase Inicial (VE-V4);189,14;17,37
30/05/2024;0,15;5,43;0,83;0,19;Fase Inicial (VE-V4);198,25;18,23
31/05/2024;0,15;5,38;0,81;0,20;Fase Inicial (VE-V4);204,87;17,97
01/06/2024;0,15;5,33;0,80;0,21;Fase Inicial (VE-V4);210,93;16,96
02/06/2024;0,15;5,39;0,81;0,21;Fase Inicial (VE-V4);216,98;15,48
03/06/2024;0,15;5,75;0,86;0,22;Fase Inicial (VE-V4);224,70;14,77
04/06/2024;0,15;5,84;0,88;0,24;Fase Inicial (VE-V4);233,83;16,03
05/06/2024;0,15;5,61;0,84;0,25;Fase Inicial (VE-V4);243,94;17,78
06/06/2024;0,15;6,00;0,90;0,27;Fase Inicial (VE-V4);255,02;19,63
07/06/2024;0,15;6,00;0,90;0,29;Fase Inicial (VE-V4);268,14;20,63
08/06/2024;1,13;3,40;3,83;0,30;Fase Inicial (VE-V4);276,42;20,10
09/06/2024;1,12;3,26;3,66;0,31;Fase Inicial (VE-V4);283,13;18,81
10/06/2024;1,15;5,03;5,77;0,31;Fase Inicial (VE-V4);289,17;17,12
11/06/2024;1,03;4,72;4,85;0,32;Fase Inicial (VE-V4);294,72;15,35
12/06/2024;0,65;4,38;2,85;0,33;Fase Inicial (VE-V4);299,88;14,64
13/06/2024;0,43;4,81;2,07;0,34;Fase Inicial (VE-V4);306,63;14,51
14/06/2024;0,32;4,61;1,46;0,35;Fase Inicial (VE-V4);313,34;15,01
15/06/2024;0,24;5,51;1,33;0,36;Fase Inicial (VE-V4);318,76;15,15
16/06/2024;0,19;4,46;0,83;0,37;Fase Inicial (VE-V4);325,30;15,56
17/06/2024;0,17;4,11;0,70;0,38;Fase Inicial (VE-V4);332,38;16,03
18/06/2024;0,31;2,53;0,79;0,38;Fase Inicial (VE-V4);337,22;15,23
19/06/2024;1,11;4,40;4,88;0,39;Fase Inicial (VE-V4);342,37;15,17
20/06/2024;1,13;3,97;4,50;0,40;Fase Inicial (VE-V4);347,09;14,69
21/06/2024;1,15;5,49;6,32;0,43;Fase de Desarrollo (V5-V12);353,98;14,50
22/06/2024;0,67;4,15;2,78;0,47;Fase de Desarrollo (V5-V12);361,42;15,27
23/06/2024;0,44;5,54;2,46;0,53;Fase de Desarrollo (V5-V12);370,56;16,63
24/06/2024;0,28;5,31;1,49;0,59;Fase de Desarrollo (V5-V12);380,91;18,15
25/06/2024;0,22;6,04;1,31;0,67;Fase de Desarrollo (V5-V12);392,66;19,68
26/06/2024;0,18;5,50;0,97;0,75;Fase de Desarrollo (V5-V12);404,92;20,80
27/06/2024;0,28;5,71;1,60;0,82;Fase de Desarrollo (V5-V12);416,81;21,50
28/06/2024;0,59;5,33;3,16;0,90;Fase de Desarrollo (V5-V12);429,13;21,93
29/06/2024;0,36;1,83;0,66;0,94;Fase de Desarrollo (V5-V12);435,34;20,57
30/06/2024;0,41;3,98;1,61;0,98;Fase de Desarrollo (V5-V12);442,33;19,32
01/07/2024;0,32;5,30;1,68;1,03;Fase de Desarrollo (V5-V12);450,22;18,32
02/07/2024;0,23;5,02;1,15;1,08;Fase de Desarrollo (V5-V12);458,81;17,46
03/07/2024;0,19;5,69;1,10;1,15;Fase de Desarrollo (V5-V12);468,70;18,22
04/07/2024;0,17;5,47;0,92;1,21;Fase de Desarrollo (V5-V12);478,89;19,45
05/07/2024;0,16;5,98;0,95;1,29;Fase de Desarrollo (V5-V12);490,88;20,62
06/07/2024;0,15;5,08;0,78;1,33;Fase de Desarrollo (V5-V12);498,39;20,41
07/07/2024;0,15;4,91;0,75;1,38;Fase de Desarrollo (V5-V12);505,84;19,40
08/07/2024;0,15;5,24;0,79;1,43;Fase de Desarrollo (V5-V12);513,99;18,70
09/07/2024;0,15;2,17;0,33;1,48;Fase de Desarrollo (V5-V12);521,07;17,20
10/07/2024;0,40;4,14;1,66;1,54;Fase de Desarrollo (V5-V12);531,55;17,70
11/07/2024;0,32;4,76;1,51;1,60;Fase de Desarrollo (V5-V12);541,33;18,65
12/07/2024;0,24;5,26;1,28;1,66;Fase de Desarrollo (V5-V12);550,67;18,53
13/07/2024;0,20;4,64;0,91;1,71;Fase de Desarrollo (V5-V12);558,82;18,76
14/07/2024;0,18;4,99;0,89;1,78;Fase de Desarrollo (V5-V12);568,76;18,73
15/07/2024;0,16;4,37;0,72;1,82;Fase de Desarrollo (V5-V12);576,31;18,34
16/07/2024;0,47;4,87;2,30;1,87;Fase de Desarrollo (V5-V12);584,06;17,97
17/07/2024;0,33;4,92;1,61;1,93;Fase de Desarrollo (V5-V12);592,92;18,24
18/07/2024;0,25;5,26;1,32;2,00;Fase de Desarrollo (V5-V12);603,79;18,73
19/07/2024;0,20;5,58;1,13;2,07;Fase de Desarrollo (V5-V12);615,52;19,86
20/07/2024;0,18;4,92;0,87;2,13;Fase de Desarrollo (V5-V12);624,90;20,70
21/07/2024;0,16;4,87;0,80;2,18;Fase de Desarrollo (V5-V12);632,89;20,24
22/07/2024;0,16;5,04;0,79;2,24;Fase de Desarrollo (V5-V12);642,89;19,68
23/07/2024;0,15;5,28;0,81;2,31;Fase de Desarrollo (V5-V12);654,34;19,70
24/07/2024;0,15;5,29;0,80;2,39;Fase de Madurez (V13-R3);666,57;20,54
25/07/2024;0,15;5,33;0,81;2,46;Fase de Madurez (V13-R3);677,89;21,98
26/07/2024;0,15;5,30;0,80;2,54;Fase de Madurez (V13-R3);689,75;22,84
27/07/2024;0,15;5,20;0,78;2,60;Fase de Madurez (V13-R3);701,72;22,83
28/07/2024;0,15;5,24;0,79;2,60;Fase de Madurez (V13-R3);714,34;22,82
29/07/2024;0,15;4,38;0,66;2,60;Fase de Madurez (V13-R3);727,10;22,93
30/07/2024;0,15;5,12;0,77;2,60;Fase de Madurez (V13-R3);740,30;22,90
31/07/2024;0,74;5,01;3,70;2,60;Fase de Madurez (V13-R3);752,56;22,96
01/08/2024;0,48;4,85;2,33;2,60;Fase de Madurez (V13-R3);765,08;22,66
02/08/2024;0,34;4,91;1,66;2,60;Fase de Madurez (V13-R3);776,60;22,00
03/08/2024;0,26;4,78;1,24;2,60;Fase de Madurez (V13-R3);786,27;21,33
04/08/2024;0,21;4,97;1,06;2,60;Fase de Madurez (V13-R3);797,13;20,91
05/08/2024;0,19;5,14;0,96;2,60;Fase de Madurez (V13-R3);808,59;20,77
06/08/2024;0,17;4,27;0,72;2,60;Fase de Madurez (V13-R3);818,83;20,73
07/08/2024;0,18;4,67;0,83;2,60;Fase de Madurez (V13-R3);829,87;21,03
08/08/2024;0,17;4,85;0,81;2,60;Fase de Madurez (V13-R3);841,75;21,32
09/08/2024;0,16;4,79;0,77;2,60;Fase de Madurez (V13-R3);853,58;21,75
10/08/2024;0,16;4,92;0,77;2,60;Fase de Madurez (V13-R3);866,34;22,84
11/08/2024;0,15;4,95;0,76;2,60;Fase de Madurez (V13-R3);879,30;23,75
12/08/2024;0,15;4,94;0,75;2,60;Fase de Madurez (V13-R3);891,96;23,74
13/08/2024;0,15;2,36;0,36;2,60;Fase de Madurez (V13-R3);899,71;22,20
14/08/2024;0,21;4,43;0,91;2,60;Fase de Madurez (V13-R3);907,82;20,47
15/08/2024;0,18;4,30;0,78;2,60;Fase de Madurez (V13-R3);917,45;18,39
16/08/2024;0,17;4,48;0,77;2,60;Fase de Madurez (V13-R3);927,37;17,68
17/08/2024;0,16;4,39;0,71;2,60;Fase de Madurez (V13-R3);938,04;18,55
18/08/2024;0,16;4,51;0,71;2,60;Fase de Madurez (V13-R3);948,54;19,25
19/08/2024;0,15;4,03;0,62;2,60;Fase de Madurez (V13-R3);957,88;19,81
20/08/2024;0,15;4,38;0,67;2,60;Fase de Madurez (V13-R3);967,56;19,85
21/08/2024;0,17;4,06;0,69;2,60;Fase de Madurez (V13-R3);976,57;19,40
22/08/2024;0,16;4,58;0,75;2,60;Fase de Madurez (V13-R3);987,53;19,45
23/08/2024;0,16;4,17;0,66;2,60;Fase de Madurez (V13-R3);997,04;19,65
24/08/2024;0,15;3,72;0,57;2,60;Fase de Madurez (V13-R3);1005,31;19,21
25/08/2024;0,15;3,80;0,58;2,60;Fase de Madurez (V13-R3);1012,70;18,51
26/08/2024;0,17;3,63;0,61;2,60;Fase de Madurez (V13-R3);1020,21;17,30
27/08/2024;0,16;4,11;0,67;2,60;Fase de Madurez (V13-R3);1029,49;17,25
